market,interval,snapshot0,snapshot1,listing_id,init_u,reopened
buenos-aires,3,2026-03-30,2026-06-29,947941467530111973,8,0
buenos-aires,3,2026-03-30,2026-06-29,948523393150496659,8,0
buenos-aires,3,2026-03-30,2026-06-29,952173831174230218,33,0
buenos-aires,3,2026-03-30,2026-06-29,952294178900528567,4,4
buenos-aires,3,2026-03-30,2026-06-29,954175036761739118,10,0
buenos-aires,3,2026-03-30,2026-06-29,954941755420105762,12,0
buenos-aires,3,2026-03-30,2026-06-29,959534026468628090,8,0
buenos-aires,3,2026-03-30,2026-06-29,961376865102340462,5,0
buenos-aires,3,2026-03-30,2026-06-29,962507156927536442,24,1
buenos-aires,3,2026-03-30,2026-06-29,964030060562024905,9,0
buenos-aires,3,2026-03-30,2026-06-29,965250953022597342,4,0
buenos-aires,3,2026-03-30,2026-06-29,965406090098915089,18,0
buenos-aires,3,2026-03-30,2026-06-29,968978648279196186,17,0
buenos-aires,3,2026-03-30,2026-06-29,969515925231252694,10,0
buenos-aires,3,2026-03-30,2026-06-29,980365845395486381,5,0
buenos-aires,3,2026-03-30,2026-06-29,984627379970358731,10,0
buenos-aires,3,2026-03-30,2026-06-29,994140712751545972,4,0
buenos-aires,3,2026-03-30,2026-06-29,994908267049972819,8,0
buenos-aires,3,2026-03-30,2026-06-29,994993033426378412,6,0
buenos-aires,3,2026-03-30,2026-06-29,998650465807160072,58,0
buenos-aires,3,2026-03-30,2026-06-29,1000573056232598889,14,0
buenos-aires,3,2026-03-30,2026-06-29,1008121854645901771,52,0
buenos-aires,3,2026-03-30,2026-06-29,1020342397902751291,26,0
buenos-aires,3,2026-03-30,2026-06-29,1022012892087754570,3,0
buenos-aires,3,2026-03-30,2026-06-29,1027373533244045485,13,0
buenos-aires,3,2026-03-30,2026-06-29,1034714477949408011,4,0
buenos-aires,3,2026-03-30,2026-06-29,1039230314347734126,2,0
buenos-aires,3,2026-03-30,2026-06-29,1041356647458583603,27,3
buenos-aires,3,2026-03-30,2026-06-29,1041458387742191479,58,2
buenos-aires,3,2026-03-30,2026-06-29,1042237760656429583,34,0
buenos-aires,3,2026-03-30,2026-06-29,1044051484712976092,2,0
buenos-aires,3,2026-03-30,2026-06-29,1049293858581519031,7,0
buenos-aires,3,2026-03-30,2026-06-29,1049344611160853950,3,0
buenos-aires,3,2026-03-30,2026-06-29,1049887251280058396,4,0
buenos-aires,3,2026-03-30,2026-06-29,1056015611332762125,18,0
buenos-aires,3,2026-03-30,2026-06-29,1056423076637300357,1,0
buenos-aires,3,2026-03-30,2026-06-29,1065220931636144636,10,0
buenos-aires,3,2026-03-30,2026-06-29,1065957258106277371,27,2
buenos-aires,3,2026-03-30,2026-06-29,1066035094845361765,88,0
buenos-aires,3,2026-03-30,2026-06-29,1066132627542437500,62,23
buenos-aires,3,2026-03-30,2026-06-29,1066561008916331876,3,0
buenos-aires,3,2026-03-30,2026-06-29,1074064753778725688,2,0
buenos-aires,3,2026-03-30,2026-06-29,1074066514778405206,2,0
buenos-aires,3,2026-03-30,2026-06-29,1074739811831105704,8,0
buenos-aires,3,2026-03-30,2026-06-29,1080296652424522660,23,0
buenos-aires,3,2026-03-30,2026-06-29,1084298946532278996,2,0
buenos-aires,3,2026-03-30,2026-06-29,1086939367672012854,1,0
buenos-aires,3,2026-03-30,2026-06-29,1090034750422044408,6,0
buenos-aires,3,2026-03-30,2026-06-29,1096492757707648231,5,0
buenos-aires,3,2026-03-30,2026-06-29,1099222335306040189,16,0
buenos-aires,3,2026-03-30,2026-06-29,1100764515869939057,6,0
buenos-aires,3,2026-03-30,2026-06-29,1122334455198025197,8,0
buenos-aires,3,2026-03-30,2026-06-29,1122643100972143597,6,0
buenos-aires,3,2026-03-30,2026-06-29,1123106382648196425,6,0
buenos-aires,3,2026-03-30,2026-06-29,1135423698758421711,1,0
buenos-aires,3,2026-03-30,2026-06-29,1137761349017521615,6,6
buenos-aires,3,2026-03-30,2026-06-29,1142995336951193122,2,0
buenos-aires,3,2026-03-30,2026-06-29,1143525724257255495,21,0
buenos-aires,3,2026-03-30,2026-06-29,1152794392155025720,2,0
buenos-aires,3,2026-03-30,2026-06-29,1152969251746249650,11,3
buenos-aires,3,2026-03-30,2026-06-29,1161137024104064746,10,0
buenos-aires,3,2026-03-30,2026-06-29,1163112049634761778,27,13
buenos-aires,3,2026-03-30,2026-06-29,1166816123205633786,31,0
buenos-aires,3,2026-03-30,2026-06-29,1167447628986889922,40,2
buenos-aires,3,2026-03-30,2026-06-29,1174010504377823022,50,14
buenos-aires,3,2026-03-30,2026-06-29,1181376319833157293,26,4
buenos-aires,3,2026-03-30,2026-06-29,1184116036929225456,18,0
buenos-aires,3,2026-03-30,2026-06-29,1190958660752420739,1,0
buenos-aires,3,2026-03-30,2026-06-29,1192227488878915788,9,0
buenos-aires,3,2026-03-30,2026-06-29,1197276113568025842,15,0
buenos-aires,3,2026-03-30,2026-06-29,1198059288507476403,4,0
buenos-aires,3,2026-03-30,2026-06-29,1203639973157895446,16,1
buenos-aires,3,2026-03-30,2026-06-29,1208834075935470107,7,0
buenos-aires,3,2026-03-30,2026-06-29,1209532775524477242,15,0
buenos-aires,3,2026-03-30,2026-06-29,1210151460137475351,3,0
buenos-aires,3,2026-03-30,2026-06-29,1213088609513323712,4,0
buenos-aires,3,2026-03-30,2026-06-29,1215561735299367014,1,0
buenos-aires,3,2026-03-30,2026-06-29,1216087234802486528,12,2
buenos-aires,3,2026-03-30,2026-06-29,1216574406967464938,6,0
buenos-aires,3,2026-03-30,2026-06-29,1218136662582641921,6,0
buenos-aires,3,2026-03-30,2026-06-29,1218757977231156446,17,2
buenos-aires,3,2026-03-30,2026-06-29,1219465718416447678,92,6
buenos-aires,3,2026-03-30,2026-06-29,1223805547075993371,3,0
buenos-aires,3,2026-03-30,2026-06-29,1230427499575041092,21,0
buenos-aires,3,2026-03-30,2026-06-29,1233959759817463402,10,0
buenos-aires,3,2026-03-30,2026-06-29,1234055541565359190,17,15
buenos-aires,3,2026-03-30,2026-06-29,1237277695727096705,14,0
buenos-aires,3,2026-03-30,2026-06-29,1244815299235979923,19,0
buenos-aires,3,2026-03-30,2026-06-29,1248113041826383965,16,0
buenos-aires,3,2026-03-30,2026-06-29,1250077427121459042,43,11
buenos-aires,3,2026-03-30,2026-06-29,1253706244210557970,12,0
buenos-aires,3,2026-03-30,2026-06-29,1261751792723179285,3,0
buenos-aires,3,2026-03-30,2026-06-29,1263405752485254043,2,0
buenos-aires,3,2026-03-30,2026-06-29,1264671017636391623,9,0
buenos-aires,3,2026-03-30,2026-06-29,1267752316666310487,7,0
buenos-aires,3,2026-03-30,2026-06-29,1279111505713713445,13,0
buenos-aires,3,2026-03-30,2026-06-29,1280364227809629710,7,0
buenos-aires,3,2026-03-30,2026-06-29,1282742875706303583,29,0
buenos-aires,3,2026-03-30,2026-06-29,1284251420156584953,4,0
buenos-aires,3,2026-03-30,2026-06-29,1285373622182062999,21,3
buenos-aires,3,2026-03-30,2026-06-29,1290355489165073240,17,0
buenos-aires,3,2026-03-30,2026-06-29,1291181825762313589,11,0
buenos-aires,3,2026-03-30,2026-06-29,1292145937108562969,1,0
buenos-aires,3,2026-03-30,2026-06-29,1293657891390262950,7,0
buenos-aires,3,2026-03-30,2026-06-29,1305156094210289754,2,0
buenos-aires,3,2026-03-30,2026-06-29,1305662848798015537,12,0
buenos-aires,3,2026-03-30,2026-06-29,1310962657814107136,3,3
buenos-aires,3,2026-03-30,2026-06-29,1313916387601648171,53,14
buenos-aires,3,2026-03-30,2026-06-29,1314728836673032480,5,0
buenos-aires,3,2026-03-30,2026-06-29,1315294683130391213,15,0
buenos-aires,3,2026-03-30,2026-06-29,1321728233632004085,2,0
buenos-aires,3,2026-03-30,2026-06-29,1325580405563688537,7,0
buenos-aires,3,2026-03-30,2026-06-29,1329730375579180400,8,0
buenos-aires,3,2026-03-30,2026-06-29,1332652249326015668,34,6
buenos-aires,3,2026-03-30,2026-06-29,1333449815512737365,16,0
buenos-aires,3,2026-03-30,2026-06-29,1334011763536722145,19,2
buenos-aires,3,2026-03-30,2026-06-29,1340697583051688865,3,0
buenos-aires,3,2026-03-30,2026-06-29,1340935335450214799,5,0
buenos-aires,3,2026-03-30,2026-06-29,1343485903282339869,2,0
buenos-aires,3,2026-03-30,2026-06-29,1344219500014774982,7,0
buenos-aires,3,2026-03-30,2026-06-29,1346044557710262272,6,0
buenos-aires,3,2026-03-30,2026-06-29,1347342929280359627,13,0
buenos-aires,3,2026-03-30,2026-06-29,1348051791342235400,11,4
buenos-aires,3,2026-03-30,2026-06-29,1350103865506042745,4,0
buenos-aires,3,2026-03-30,2026-06-29,1358161050284651026,9,0
buenos-aires,3,2026-03-30,2026-06-29,1360976884144792758,30,0
buenos-aires,3,2026-03-30,2026-06-29,1363956203327533418,75,16
buenos-aires,3,2026-03-30,2026-06-29,1364666644755961671,11,5
buenos-aires,3,2026-03-30,2026-06-29,1365995693197209770,6,0
buenos-aires,3,2026-03-30,2026-06-29,1384810648173925760,5,0
buenos-aires,3,2026-03-30,2026-06-29,1397853502356063761,4,4
buenos-aires,3,2026-03-30,2026-06-29,1398876309470127088,3,0
buenos-aires,3,2026-03-30,2026-06-29,1399491056025355153,15,0
buenos-aires,3,2026-03-30,2026-06-29,1413563268757465563,5,2
buenos-aires,3,2026-03-30,2026-06-29,1415445825608056181,31,8
buenos-aires,3,2026-03-30,2026-06-29,1416005687345774019,2,2
buenos-aires,3,2026-03-30,2026-06-29,1420298671393916129,3,0
buenos-aires,3,2026-03-30,2026-06-29,1421859294131447374,21,0
buenos-aires,3,2026-03-30,2026-06-29,1423882288965705774,4,3
buenos-aires,3,2026-03-30,2026-06-29,1424280191525722539,16,0
buenos-aires,3,2026-03-30,2026-06-29,1431265800174023125,14,4
buenos-aires,3,2026-03-30,2026-06-29,1434096252866127485,5,0
buenos-aires,3,2026-03-30,2026-06-29,1437761614209008142,4,0
buenos-aires,3,2026-03-30,2026-06-29,1446577712152734007,14,4
buenos-aires,3,2026-03-30,2026-06-29,1449456659935234407,37,0
buenos-aires,3,2026-03-30,2026-06-29,1452871834601561764,11,4
buenos-aires,3,2026-03-30,2026-06-29,1453872945766572170,3,0
buenos-aires,3,2026-03-30,2026-06-29,1454699320743641686,3,0
buenos-aires,3,2026-03-30,2026-06-29,1458114980462664120,13,4
buenos-aires,3,2026-03-30,2026-06-29,1458891470962160890,16,0
buenos-aires,3,2026-03-30,2026-06-29,1463079524498370279,28,5
buenos-aires,3,2026-03-30,2026-06-29,1466226215486713275,10,0
buenos-aires,3,2026-03-30,2026-06-29,1467370094865480263,36,0
buenos-aires,3,2026-03-30,2026-06-29,1471796615791223236,35,3
buenos-aires,3,2026-03-30,2026-06-29,1483609301309033333,2,0
buenos-aires,3,2026-03-30,2026-06-29,1484221406819582082,3,0
buenos-aires,3,2026-03-30,2026-06-29,1485036375416139656,6,0
buenos-aires,3,2026-03-30,2026-06-29,1485613206677395219,9,0
buenos-aires,3,2026-03-30,2026-06-29,1486921145018957192,28,2
buenos-aires,3,2026-03-30,2026-06-29,1492035246541401362,12,0
buenos-aires,3,2026-03-30,2026-06-29,1492076462454514531,2,0
buenos-aires,3,2026-03-30,2026-06-29,1501032631747491885,6,0
buenos-aires,3,2026-03-30,2026-06-29,1506511378272693361,7,0
buenos-aires,4,2026-06-29,2026-08-30,42450,78,7
buenos-aires,4,2026-06-29,2026-08-30,79766,4,0
buenos-aires,4,2026-06-29,2026-08-30,81120,12,0
buenos-aires,4,2026-06-29,2026-08-30,130248,2,0
buenos-aires,4,2026-06-29,2026-08-30,800875,11,0
buenos-aires,4,2026-06-29,2026-08-30,801408,28,0
buenos-aires,4,2026-06-29,2026-08-30,804799,3,0
buenos-aires,4,2026-06-29,2026-08-30,874540,13,0
buenos-aires,4,2026-06-29,2026-08-30,875139,1,0
buenos-aires,4,2026-06-29,2026-08-30,1147104,6,0
buenos-aires,4,2026-06-29,2026-08-30,1218125,16,0
buenos-aires,4,2026-06-29,2026-08-30,1707508,18,3
buenos-aires,4,2026-06-29,2026-08-30,1742508,21,0
buenos-aires,4,2026-06-29,2026-08-30,2114323,4,0
buenos-aires,4,2026-06-29,2026-08-30,2947081,5,0
buenos-aires,4,2026-06-29,2026-08-30,2961506,2,0
buenos-aires,4,2026-06-29,2026-08-30,3476723,37,0
buenos-aires,4,2026-06-29,2026-08-30,4204445,14,0
buenos-aires,4,2026-06-29,2026-08-30,4204562,6,0
buenos-aires,4,2026-06-29,2026-08-30,4421757,13,0
buenos-aires,4,2026-06-29,2026-08-30,5651779,8,0
buenos-aires,4,2026-06-29,2026-08-30,6425214,7,0
buenos-aires,4,2026-06-29,2026-08-30,6531908,9,1
buenos-aires,4,2026-06-29,2026-08-30,7594695,10,0
buenos-aires,4,2026-06-29,2026-08-30,8219896,1,0
buenos-aires,4,2026-06-29,2026-08-30,8741640,2,0
buenos-aires,4,2026-06-29,2026-08-30,10188085,1,0
buenos-aires,4,2026-06-29,2026-08-30,12493801,22,0
buenos-aires,4,2026-06-29,2026-08-30,12754901,8,4
buenos-aires,4,2026-06-29,2026-08-30,12833940,8,0
buenos-aires,4,2026-06-29,2026-08-30,12970994,29,0
buenos-aires,4,2026-06-29,2026-08-30,13799144,9,0
buenos-aires,4,2026-06-29,2026-08-30,16488637,40,1
buenos-aires,4,2026-06-29,2026-08-30,16554986,6,0
buenos-aires,4,2026-06-29,2026-08-30,17623876,40,0
buenos-aires,4,2026-06-29,2026-08-30,18843415,7,0
buenos-aires,4,2026-06-29,2026-08-30,19380191,11,1
buenos-aires,4,2026-06-29,2026-08-30,19435232,8,4
buenos-aires,4,2026-06-29,2026-08-30,20468154,4,0
buenos-aires,4,2026-06-29,2026-08-30,20512585,44,4
buenos-aires,4,2026-06-29,2026-08-30,20696580,7,0
buenos-aires,4,2026-06-29,2026-08-30,20728832,26,0
buenos-aires,4,2026-06-29,2026-08-30,21112168,3,0
buenos-aires,4,2026-06-29,2026-08-30,21425267,47,2
buenos-aires,4,2026-06-29,2026-08-30,21700036,28,0
buenos-aires,4,2026-06-29,2026-08-30,22357803,17,0
buenos-aires,4,2026-06-29,2026-08-30,22367466,54,0
buenos-aires,4,2026-06-29,2026-08-30,24246506,50,4
buenos-aires,4,2026-06-29,2026-08-30,26106457,3,0
buenos-aires,4,2026-06-29,2026-08-30,27546769,11,11
buenos-aires,4,2026-06-29,2026-08-30,28359644,3,0
buenos-aires,4,2026-06-29,2026-08-30,28494744,9,0
buenos-aires,4,2026-06-29,2026-08-30,28586381,38,7
buenos-aires,4,2026-06-29,2026-08-30,29256070,2,0
buenos-aires,4,2026-06-29,2026-08-30,29310906,2,0
buenos-aires,4,2026-06-29,2026-08-30,29536403,10,0
buenos-aires,4,2026-06-29,2026-08-30,29735325,32,0
buenos-aires,4,2026-06-29,2026-08-30,29830385,5,0
buenos-aires,4,2026-06-29,2026-08-30,30404912,61,6
buenos-aires,4,2026-06-29,2026-08-30,30558832,2,2
buenos-aires,4,2026-06-29,2026-08-30,31391772,1,0
buenos-aires,4,2026-06-29,2026-08-30,31530076,8,0
buenos-aires,4,2026-06-29,2026-08-30,31903103,8,0
buenos-aires,4,2026-06-29,2026-08-30,32443777,60,23
buenos-aires,4,2026-06-29,2026-08-30,32464359,26,3
buenos-aires,4,2026-06-29,2026-08-30,32963520,9,0
buenos-aires,4,2026-06-29,2026-08-30,33076850,15,4
buenos-aires,4,2026-06-29,2026-08-30,33368993,19,0
buenos-aires,4,2026-06-29,2026-08-30,34247120,21,1
buenos-aires,4,2026-06-29,2026-08-30,34787507,3,0
buenos-aires,4,2026-06-29,2026-08-30,34862014,21,13
buenos-aires,4,2026-06-29,2026-08-30,34944331,7,0
buenos-aires,4,2026-06-29,2026-08-30,35152227,12,0
buenos-aires,4,2026-06-29,2026-08-30,35412938,21,0
buenos-aires,4,2026-06-29,2026-08-30,35580207,20,0
buenos-aires,4,2026-06-29,2026-08-30,35645735,6,0
buenos-aires,4,2026-06-29,2026-08-30,35841929,19,0
buenos-aires,4,2026-06-29,2026-08-30,36036247,19,5
buenos-aires,4,2026-06-29,2026-08-30,36235919,2,0
buenos-aires,4,2026-06-29,2026-08-30,37371402,20,1
buenos-aires,4,2026-06-29,2026-08-30,37490794,12,1
buenos-aires,4,2026-06-29,2026-08-30,37863226,45,0
buenos-aires,4,2026-06-29,2026-08-30,38452275,4,0
buenos-aires,4,2026-06-29,2026-08-30,38572043,39,0
buenos-aires,4,2026-06-29,2026-08-30,38638290,4,0
buenos-aires,4,2026-06-29,2026-08-30,39269950,4,0
buenos-aires,4,2026-06-29,2026-08-30,39533919,9,0
buenos-aires,4,2026-06-29,2026-08-30,39605175,14,0
buenos-aires,4,2026-06-29,2026-08-30,39655186,10,0
buenos-aires,4,2026-06-29,2026-08-30,40458264,11,5
buenos-aires,4,2026-06-29,2026-08-30,41039915,7,0
buenos-aires,4,2026-06-29,2026-08-30,41480977,13,0
buenos-aires,4,2026-06-29,2026-08-30,41740643,2,0
buenos-aires,4,2026-06-29,2026-08-30,41801283,32,6
buenos-aires,4,2026-06-29,2026-08-30,42091997,17,0
buenos-aires,4,2026-06-29,2026-08-30,42389528,9,0
buenos-aires,4,2026-06-29,2026-08-30,42788959,5,0
buenos-aires,4,2026-06-29,2026-08-30,42814105,7,0
buenos-aires,4,2026-06-29,2026-08-30,43387799,7,0
buenos-aires,4,2026-06-29,2026-08-30,43567808,5,0
buenos-aires,4,2026-06-29,2026-08-30,45051847,14,0
buenos-aires,4,2026-06-29,2026-08-30,45512129,1,0
buenos-aires,4,2026-06-29,2026-08-30,45657312,3,0
buenos-aires,4,2026-06-29,2026-08-30,46011177,6,0
buenos-aires,4,2026-06-29,2026-08-30,46866258,7,0
buenos-aires,4,2026-06-29,2026-08-30,47785165,4,0
buenos-aires,4,2026-06-29,2026-08-30,48213499,13,0
buenos-aires,4,2026-06-29,2026-08-30,48624356,4,0
buenos-aires,4,2026-06-29,2026-08-30,49099643,12,12
buenos-aires,4,2026-06-29,2026-08-30,50765677,4,0
buenos-aires,4,2026-06-29,2026-08-30,51022555,4,4
buenos-aires,4,2026-06-29,2026-08-30,51469836,38,0
buenos-aires,4,2026-06-29,2026-08-30,51925810,66,0
buenos-aires,4,2026-06-29,2026-08-30,52325004,2,0
buenos-aires,4,2026-06-29,2026-08-30,52525450,21,0
buenos-aires,4,2026-06-29,2026-08-30,52590777,52,1
buenos-aires,4,2026-06-29,2026-08-30,52671852,38,0
buenos-aires,4,2026-06-29,2026-08-30,53114232,7,0
buenos-aires,4,2026-06-29,2026-08-30,53315709,31,7
buenos-aires,4,2026-06-29,2026-08-30,53540425,1,1
buenos-aires,4,2026-06-29,2026-08-30,53586311,6,0
buenos-aires,4,2026-06-29,2026-08-30,54002433,18,0
buenos-aires,4,2026-06-29,2026-08-30,54054383,10,0
buenos-aires,4,2026-06-29,2026-08-30,54055387,27,0
buenos-aires,4,2026-06-29,2026-08-30,54125978,13,1
buenos-aires,4,2026-06-29,2026-08-30,548562218026245461,21,0
buenos-aires,4,2026-06-29,2026-08-30,549197317628621977,2,0
buenos-aires,4,2026-06-29,2026-08-30,554275658113646775,9,0
buenos-aires,4,2026-06-29,2026-08-30,559254442509907703,29,0
buenos-aires,4,2026-06-29,2026-08-30,566788553013449224,2,0
buenos-aires,4,2026-06-29,2026-08-30,568273321512823101,24,0
buenos-aires,4,2026-06-29,2026-08-30,568594131665334964,14,0
buenos-aires,4,2026-06-29,2026-08-30,576147958513033329,7,0
buenos-aires,4,2026-06-29,2026-08-30,579777481672211910,10,0
buenos-aires,4,2026-06-29,2026-08-30,586596464230058494,29,0
buenos-aires,4,2026-06-29,2026-08-30,589941547274687782,17,0
buenos-aires,4,2026-06-29,2026-08-30,597584479788325679,7,0
buenos-aires,4,2026-06-29,2026-08-30,603093105542269705,2,0
buenos-aires,4,2026-06-29,2026-08-30,610944296080031514,6,2
buenos-aires,4,2026-06-29,2026-08-30,614701160133828661,5,0
buenos-aires,4,2026-06-29,2026-08-30,619571223733920357,11,0
buenos-aires,4,2026-06-29,2026-08-30,629023764880566680,6,6
buenos-aires,4,2026-06-29,2026-08-30,635566499544924031,4,0
buenos-aires,4,2026-06-29,2026-08-30,639897075359965696,6,0
buenos-aires,4,2026-06-29,2026-08-30,642846570155210967,6,0
buenos-aires,4,2026-06-29,2026-08-30,644023876846098489,18,0
buenos-aires,4,2026-06-29,2026-08-30,645004579133935140,21,1
buenos-aires,4,2026-06-29,2026-08-30,655602968445258666,33,0
buenos-aires,4,2026-06-29,2026-08-30,660272834666729176,7,0
buenos-aires,4,2026-06-29,2026-08-30,661310945273424558,4,0
buenos-aires,4,2026-06-29,2026-08-30,662384592806019779,8,0
buenos-aires,4,2026-06-29,2026-08-30,666548689581612032,2,0
buenos-aires,4,2026-06-29,2026-08-30,677494862430033787,13,0
buenos-aires,4,2026-06-29,2026-08-30,681229973633077744,8,0
buenos-aires,4,2026-06-29,2026-08-30,684643170111316196,12,0
buenos-aires,4,2026-06-29,2026-08-30,687539654110359953,2,0
buenos-aires,4,2026-06-29,2026-08-30,691825932013992325,26,0
buenos-aires,4,2026-06-29,2026-08-30,700090091212174579,15,0
buenos-aires,4,2026-06-29,2026-08-30,700734260502319520,14,8
buenos-aires,4,2026-06-29,2026-08-30,708815668348651058,12,3
buenos-aires,4,2026-06-29,2026-08-30,709364139152295244,13,0
buenos-aires,4,2026-06-29,2026-08-30,711404097406044286,5,0
buenos-aires,4,2026-06-29,2026-08-30,715960091842889399,25,0
buenos-aires,4,2026-06-29,2026-08-30,718763686245365984,2,2
buenos-aires,4,2026-06-29,2026-08-30,720901363015525335,4,0
buenos-aires,4,2026-06-29,2026-08-30,734006779030012272,33,0
buenos-aires,4,2026-06-29,2026-08-30,735677606281473328,56,2
buenos-aires,4,2026-06-29,2026-08-30,741403887911711295,2,0
buenos-aires,4,2026-06-29,2026-08-30,747131987516617034,2,2
buenos-aires,4,2026-06-29,2026-08-30,752151957720885116,18,0
buenos-aires,4,2026-06-29,2026-08-30,755253351774788741,19,0
buenos-aires,4,2026-06-29,2026-08-30,757311818315011261,17,1
buenos-aires,4,2026-06-29,2026-08-30,757328392454202915,5,0
buenos-aires,4,2026-06-29,2026-08-30,757355814311514986,43,19
buenos-aires,4,2026-06-29,2026-08-30,757448130769037780,4,0
buenos-aires,4,2026-06-29,2026-08-30,757995951742119483,40,0
buenos-aires,4,2026-06-29,2026-08-30,759264754634423273,6,0
buenos-aires,4,2026-06-29,2026-08-30,768682398956549346,22,4
buenos-aires,4,2026-06-29,2026-08-30,777457965798624555,14,1
buenos-aires,4,2026-06-29,2026-08-30,779898129649313186,4,0
buenos-aires,4,2026-06-29,2026-08-30,782012252216551673,7,0
buenos-aires,4,2026-06-29,2026-08-30,786796516969469767,11,0
buenos-aires,4,2026-06-29,2026-08-30,792002739594882314,1,1
buenos-aires,4,2026-06-29,2026-08-30,792015652222561263,10,0
buenos-aires,4,2026-06-29,2026-08-30,794811884643728581,51,0
buenos-aires,4,2026-06-29,2026-08-30,797130706156797255,14,0
buenos-aires,4,2026-06-29,2026-08-30,797195189202869353,38,4
buenos-aires,4,2026-06-29,2026-08-30,800630130821345520,19,0
buenos-aires,4,2026-06-29,2026-08-30,802887069691432113,14,7
buenos-aires,4,2026-06-29,2026-08-30,805165983073980594,2,0
buenos-aires,4,2026-06-29,2026-08-30,805611153959292365,16,4
buenos-aires,4,2026-06-29,2026-08-30,805662888790683101,25,0
buenos-aires,4,2026-06-29,2026-08-30,808744459948303717,16,1
buenos-aires,4,2026-06-29,2026-08-30,810295041195096453,41,0
buenos-aires,4,2026-06-29,2026-08-30,810963915441724986,34,3
buenos-aires,4,2026-06-29,2026-08-30,811718619004627684,4,0
buenos-aires,4,2026-06-29,2026-08-30,811719959477855354,4,0
buenos-aires,4,2026-06-29,2026-08-30,812337433371599694,16,8
buenos-aires,4,2026-06-29,2026-08-30,813072111672805042,10,0
buenos-aires,4,2026-06-29,2026-08-30,815783737312105706,8,0
buenos-aires,4,2026-06-29,2026-08-30,816546548988272520,6,4
buenos-aires,4,2026-06-29,2026-08-30,816698122524699973,5,0
buenos-aires,4,2026-06-29,2026-08-30,816730486847461800,72,7
buenos-aires,4,2026-06-29,2026-08-30,817391080987213029,17,17
buenos-aires,4,2026-06-29,2026-08-30,821022493909114613,2,0
buenos-aires,4,2026-06-29,2026-08-30,826120323480460610,5,0
buenos-aires,4,2026-06-29,2026-08-30,827023152261486610,4,0
buenos-aires,4,2026-06-29,2026-08-30,827029911324272613,4,0
buenos-aires,4,2026-06-29,2026-08-30,827033955800872507,4,0
buenos-aires,4,2026-06-29,2026-08-30,828315114010571999,21,13
buenos-aires,4,2026-06-29,2026-08-30,828331574225921245,9,0
buenos-aires,4,2026-06-29,2026-08-30,832666989486900861,3,0
buenos-aires,4,2026-06-29,2026-08-30,833371965064478090,2,0
buenos-aires,4,2026-06-29,2026-08-30,839309338184812847,12,3
buenos-aires,4,2026-06-29,2026-08-30,839724942086085229,5,0
buenos-aires,4,2026-06-29,2026-08-30,844188417163084409,4,0
buenos-aires,4,2026-06-29,2026-08-30,849934709558728983,31,0
buenos-aires,4,2026-06-29,2026-08-30,858035351357513707,26,0
buenos-aires,4,2026-06-29,2026-08-30,867495245863281667,3,0
buenos-aires,4,2026-06-29,2026-08-30,867597333739082893,7,0
buenos-aires,4,2026-06-29,2026-08-30,868150912483950230,7,0
buenos-aires,4,2026-06-29,2026-08-30,868770611751242779,5,0
buenos-aires,4,2026-06-29,2026-08-30,869026414835288371,3,0
buenos-aires,4,2026-06-29,2026-08-30,870136006635543451,42,7
buenos-aires,4,2026-06-29,2026-08-30,873082486281654802,8,0
buenos-aires,4,2026-06-29,2026-08-30,873353288760254177,8,1
buenos-aires,4,2026-06-29,2026-08-30,875427141440545413,9,0
buenos-aires,4,2026-06-29,2026-08-30,876520432484717069,11,0
buenos-aires,4,2026-06-29,2026-08-30,876947314680971524,10,0
buenos-aires,4,2026-06-29,2026-08-30,877440048388470114,11,2
buenos-aires,4,2026-06-29,2026-08-30,877473518180201587,28,0
buenos-aires,4,2026-06-29,2026-08-30,885081855177583577,3,0
buenos-aires,4,2026-06-29,2026-08-30,887567888232117293,17,0
buenos-aires,4,2026-06-29,2026-08-30,890392072096961156,20,5
buenos-aires,4,2026-06-29,2026-08-30,891227400751921269,3,0
buenos-aires,4,2026-06-29,2026-08-30,891444743446281066,1,0
buenos-aires,4,2026-06-29,2026-08-30,893631979113476313,8,0
buenos-aires,4,2026-06-29,2026-08-30,895812236986430043,16,3
buenos-aires,4,2026-06-29,2026-08-30,897030187595972613,13,0
buenos-aires,4,2026-06-29,2026-08-30,901501342068033893,53,0
buenos-aires,4,2026-06-29,2026-08-30,901510239292094907,29,0
buenos-aires,4,2026-06-29,2026-08-30,902746937991641220,3,0
buenos-aires,4,2026-06-29,2026-08-30,903069276663378977,27,0
buenos-aires,4,2026-06-29,2026-08-30,903133118671055779,13,1
buenos-aires,4,2026-06-29,2026-08-30,905106029739146754,3,0
buenos-aires,4,2026-06-29,2026-08-30,905330177053110681,13,0
buenos-aires,4,2026-06-29,2026-08-30,910119857368680472,1,0
buenos-aires,4,2026-06-29,2026-08-30,911064165308817279,2,0
buenos-aires,4,2026-06-29,2026-08-30,915787128663583368,1,0
buenos-aires,4,2026-06-29,2026-08-30,916146601653315929,46,0
buenos-aires,4,2026-06-29,2026-08-30,916876572433982632,2,0
buenos-aires,4,2026-06-29,2026-08-30,917444600717223939,9,0
buenos-aires,4,2026-06-29,2026-08-30,920982399621204431,1,0
buenos-aires,4,2026-06-29,2026-08-30,923326881277859728,12,0
