object_id,name,postal_code,rooms,longitude,latitude,row_update_code,name_postal_key,source_id,independent_status,airbnb_membership
19683,Grand Park City Hall,179809,343,103.85012392526762,1.2926289418927488,20220713235853,GRAND PARK CITY HALL|179809,HRE-SG-HLB,unverified,unverified
19684,York Hotel,228516,407,103.83518749951195,1.306925386711838,20220713235853,YORK HOTEL|228516,HRE-SG-HLB,unverified,unverified
19685,YOTEL Singapore Orchard Road,238904,610,103.83134709461152,1.3063442987940097,20220713235853,YOTEL SINGAPORE ORCHARD ROAD|238904,HRE-SG-HLB,unverified,unverified
19686,Hotel Supreme,228750,86,103.84242473746323,1.3013393575064471,20220713235853,HOTEL SUPREME|228750,HRE-SG-HLB,unverified,unverified
19687,Hotel Yan,207681,69,103.85510881276385,1.3098135510266833,20220713235853,HOTEL YAN|207681,HRE-SG-HLB,unverified,unverified
19688,Strand Hotel,189619,130,103.84973824223984,1.2986533497229122,20220713235853,STRAND HOTEL|189619,HRE-SG-HLB,unverified,unverified
19689,Tai Hoe Hotel,208538,73,103.85656502427824,1.3102659716093843,20220713235853,TAI HOE HOTEL|208538,HRE-SG-HLB,unverified,unverified
19690,Taipei Hotel (2000),399120,38,103.8770816489551,1.3099226086772124,20220713235853,TAIPEI HOTEL 2000|399120,HRE-SG-HLB,unverified,unverified
19691,The Amazing Inn,398913,18,103.879175568282,1.312193560327375,20220713235853,THE AMAZING INN|398913,HRE-SG-HLB,unverified,unverified
19692,V Hotel Bencoolen,189627,272,103.85076323101212,1.2989439179329079,20220713235853,V HOTEL BENCOOLEN|189627,HRE-SG-HLB,unverified,unverified
19693,V Hotel Lavender,208767,888,103.8625255824489,1.3078092747121963,20220713235853,V HOTEL LAVENDER|208767,HRE-SG-HLB,unverified,unverified
19694,Value Hotel - Balestier,329684,208,103.85327044101268,1.321240069796614,20220713235853,VALUE HOTEL BALESTIER|329684,HRE-SG-HLB,unverified,unverified
19695,Value Hotel - Nice,329738,63,103.85250438991051,1.3233449374206632,20220713235853,VALUE HOTEL NICE|329738,HRE-SG-HLB,unverified,unverified
19696,Value Hotel - Thomson,329901,366,103.84271993339595,1.3269557412414008,20220713235853,VALUE HOTEL THOMSON|329901,HRE-SG-HLB,unverified,unverified
19697,Venue Hotel,427556,81,103.90242891827218,1.3095790090782773,20220713235853,VENUE HOTEL|427556,HRE-SG-HLB,unverified,unverified
19698,Village Hotel Albert Court,189971,210,103.85071667182986,1.3039026008280714,20220713235853,VILLAGE HOTEL ALBERT COURT|189971,HRE-SG-HLB,unverified,unverified
19699,Village Hotel Bugis,188061,393,103.85766895477317,1.3019281275159114,20220713235853,VILLAGE HOTEL BUGIS|188061,HRE-SG-HLB,unverified,unverified
19700,VIP Hotel,259895,50,103.8345730635663,1.315647732509499,20220713235853,VIP HOTEL|259895,HRE-SG-HLB,unverified,unverified
19701,ibis budget Singapore Mount Faber,098838,32,103.81387498299499,1.269706764659377,20241009094137,IBIS BUDGET SINGAPORE MOUNT FABER|098838,HRE-SG-HLB,unverified,unverified
19702,ibis Styles Singapore on Macpherson,368125,298,103.87929450888093,1.3317705349039326,20241009094137,IBIS STYLES SINGAPORE ON MACPHERSON|368125,HRE-SG-HLB,unverified,unverified
19703,International Service Apartments Hotel,439885,21,103.9012447405843,1.3009201060316276,20241009094137,INTERNATIONAL SERVICE APARTMENTS HOTEL|439885,HRE-SG-HLB,unverified,unverified
19704,ISA HOTEL,439878,25,103.90109619487352,1.300815417237797,20241009094137,ISA HOTEL|439878,HRE-SG-HLB,unverified,unverified
19705,Jayleen 1918 Hotel,059921,39,103.84793268615881,1.2877871751619228,20241009094137,JAYLEEN 1918 HOTEL|059921,HRE-SG-HLB,unverified,unverified
19706,Jayleen Clarke Quay Hotel,059390,20,103.84750257064069,1.2887152503883172,20241009094137,JAYLEEN CLARKE QUAY HOTEL|059390,HRE-SG-HLB,unverified,unverified
19707,Jyu Capsule Hotel,058956,5,103.8436136909605,1.2827670777022822,20241009094137,JYU CAPSULE HOTEL|058956,HRE-SG-HLB,unverified,unverified
19708,K Hotel 1515,388607,80,103.87802737998675,1.3131641342945508,20241009094137,K HOTEL 1515|388607,HRE-SG-HLB,unverified,unverified
19709,K Space Inn 569,218184,7,103.85814410698408,1.3155923085937218,20241009094137,K SPACE INN 569|218184,HRE-SG-HLB,unverified,unverified
19710,KAM LENG HOTEL,209001,70,103.85969950445879,1.3132243187369936,20241009094137,KAM LENG HOTEL|209001,HRE-SG-HLB,unverified,unverified
19711,PULLMAN SINGAPORE HILL STREET,179949,350,103.85061699954552,1.2936987759079717,20240402085039,PULLMAN SINGAPORE HILL STREET|179949,HRE-SG-HLB,unverified,unverified
19712,Rendezvous Hotel Singapore,189559,298,103.84931612985179,1.2985830037170054,20240402085039,RENDEZVOUS HOTEL SINGAPORE|189559,HRE-SG-HLB,unverified,unverified
19713,Republic of Singapore Yacht Club,126887,60,103.76254614624622,1.2927111322645994,20240402085039,REPUBLIC OF SINGAPORE YACHT CLUB|126887,HRE-SG-HLB,unverified,unverified
19714,Royal India Hotel,207667,43,103.85567247330691,1.3092288715654212,20240402085039,ROYAL INDIA HOTEL|207667,HRE-SG-HLB,unverified,unverified
19715,Sheraton Towers Singapore Hotel,228230,420,103.8364621555277,1.3119505296809304,20240402085039,SHERATON TOWERS SINGAPORE HOTEL|228230,HRE-SG-HLB,unverified,unverified
19716,KINN Capsule,058673,7,103.84855052815087,1.2874883567149285,20241009094137,KINN CAPSULE|058673,HRE-SG-HLB,unverified,unverified
19717,KINN Habitat,059648,23,103.84785665258057,1.2874760279638624,20241009094137,KINN HABITAT|059648,HRE-SG-HLB,unverified,unverified
19718,KINN Studios,089165,23,103.84164810805753,1.281034825428929,20241009094137,KINN STUDIOS|089165,HRE-SG-HLB,unverified,unverified
19719,Kranji Sanctuary Resort Pte Ltd,718813,34,103.71842568786668,1.4192781581505822,20241009094137,KRANJI SANCTUARY RESORT PTE LTD|718813,HRE-SG-HLB,unverified,unverified
19720,Hotel Fort Canning,178881,86,103.84536205648507,1.2958126642626397,20220713235853,HOTEL FORT CANNING|178881,HRE-SG-HLB,unverified,unverified
19721,Hotel Fuji,399541,30,103.88267623207372,1.3117057090050206,20220713235853,HOTEL FUJI|399541,HRE-SG-HLB,unverified,unverified
19722,Hotel Grand Central,229617,263,103.84176753576189,1.301294672426898,20220713235853,HOTEL GRAND CENTRAL|229617,HRE-SG-HLB,unverified,unverified
19723,Hotel Grand Pacific,188018,240,103.85222830844631,1.297555058087228,20220713235853,HOTEL GRAND PACIFIC|188018,HRE-SG-HLB,unverified,unverified
19724,Hotel Miramar Singapore,169631,342,103.83741494893344,1.2882198946653474,20220713235853,HOTEL MIRAMAR SINGAPORE|169631,HRE-SG-HLB,unverified,unverified
19745,Hotel 81 - Fuji,329720,78,103.8525998342794,1.3221848847082243,20220713235853,HOTEL 81 FUJI|329720,HRE-SG-HLB,unverified,unverified
19746,Hotel 81 - Geylang,398863,88,103.87956536305725,1.3117858068443915,20220713235853,HOTEL 81 GEYLANG|398863,HRE-SG-HLB,unverified,unverified
19747,Hotel 81 - Gold,398738,98,103.88112217683131,1.311956290798806,20220713235853,HOTEL 81 GOLD|398738,HRE-SG-HLB,unverified,unverified
19748,Hotel 81 - Heritage,198985,64,103.86129987930637,1.3027160670835751,20220713235853,HOTEL 81 HERITAGE|198985,HRE-SG-HLB,unverified,unverified
19749,Hotel 81 - Hollywood,399121,112,103.8774477602846,1.3100558368082702,20220713235853,HOTEL 81 HOLLYWOOD|399121,HRE-SG-HLB,unverified,unverified
19750,Concorde Hotel Singapore,238840,418,103.84222805320361,1.3006143714692764,20220713235853,CONCORDE HOTEL SINGAPORE|238840,HRE-SG-HLB,unverified,unverified
19751,Copthorne King Hotel Singapore,169632,313,103.83664249676404,1.28825959921985,20220713235853,COPTHORNE KING HOTEL SINGAPORE|169632,HRE-SG-HLB,unverified,unverified
19752,Coziee Lodge,389198,5,103.87287588660013,1.310773894022224,20220713235853,COZIEE LODGE|389198,HRE-SG-HLB,unverified,unverified
19753,Cube @ Kampong Glam,199471,7,103.85937251772238,1.301621274822976,20220713235853,CUBE KAMPONG GLAM|199471,HRE-SG-HLB,unverified,unverified
19754,five/6 Hotel Splendour,399167,71,103.87669071117305,1.310909998831127,20220713235853,FIVE 6 HOTEL SPLENDOUR|399167,HRE-SG-HLB,unverified,unverified
19725,Hotel Nuve,199143,43,103.85827529785118,1.302751408148871,20220713235853,HOTEL NUVE|199143,HRE-SG-HLB,unverified,unverified
19726,Traveller@sg,208559,7,103.86171499322089,1.3103317794824925,20220713235853,TRAVELLER SG|208559,HRE-SG-HLB,unverified,unverified
19727,Novotel Singapore On Stevens,257878,254,103.82839949340557,1.3139410985861888,20240402085039,NOVOTEL SINGAPORE ON STEVENS|257878,HRE-SG-HLB,unverified,unverified
19728,Park Avenue Changi,486015,251,103.96302401631051,1.335764055858208,20240402085039,PARK AVENUE CHANGI|486015,HRE-SG-HLB,unverified,unverified
19729,Park Avenue Rochester,138637,351,103.7883473785124,1.3053512042125757,20240402085039,PARK AVENUE ROCHESTER|138637,HRE-SG-HLB,unverified,unverified
19730,Park View Hotel Pte Ltd,189692,88,103.85649394835062,1.2972059954940605,20240402085039,PARK VIEW HOTEL PTE LTD|189692,HRE-SG-HLB,unverified,unverified
19731,Betel Box Backpackers Hostel,427471,6,103.90016810415423,1.3122026816805894,20220713235853,BETEL BOX BACKPACKERS HOSTEL|427471,HRE-SG-HLB,unverified,unverified
19732,Bright Star Hotel,388575,86,103.87886485057876,1.3135159846717548,20220713235853,BRIGHT STAR HOTEL|388575,HRE-SG-HLB,unverified,unverified
19733,Cameron Hotel,486917,19,103.95497404538267,1.3367423482161405,20220713235853,CAMERON HOTEL|486917,HRE-SG-HLB,unverified,unverified
19734,CapsulePod@Aljunied,388194,8,103.88395532522185,1.315942206119583,20220713235853,CAPSULEPOD ALJUNIED|388194,HRE-SG-HLB,unverified,unverified
19735,Carlton Hotel,189558,940,103.85251890601286,1.2959264432419502,20220713235853,CARLTON HOTEL|189558,HRE-SG-HLB,unverified,unverified
19736,Changi Cove,509866,141,103.97565497131227,1.3885751460833322,20220713235853,CHANGI COVE|509866,HRE-SG-HLB,unverified,unverified
19737,Cherryloft Resorts,509404,186,103.95831757817456,1.3791685517772247,20220713235853,CHERRYLOFT RESORTS|509404,HRE-SG-HLB,unverified,unverified
19738,CITADINES CONNECT CITY CENTRE,239923,172,103.84409716070132,1.2977507608555232,20220713235853,CITADINES CONNECT CITY CENTRE|239923,HRE-SG-HLB,unverified,unverified
19739,Holiday Inn Express Singapore Orchard Road,229921,221,103.83668036834277,1.3032279558346485,20220713235853,HOLIDAY INN EXPRESS SINGAPORE ORCHARD ROAD|229921,HRE-SG-HLB,unverified,unverified
19740,Holiday Inn Singapore Orchard City Centre,229616,324,103.84110158450085,1.3022791253839365,20220713235853,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE|229616,HRE-SG-HLB,unverified,unverified
19741,Hotel 81 - Balestier,329688,53,103.8531233391906,1.3213804663484376,20220713235853,HOTEL 81 BALESTIER|329688,HRE-SG-HLB,unverified,unverified
19742,Hotel 81 - Bugis,188995,88,103.85561862529737,1.296878533830319,20220713235853,HOTEL 81 BUGIS|188995,HRE-SG-HLB,unverified,unverified
19743,Hotel 81 - Cherry,399014,53,103.87841744983346,1.3119912769119593,20220713235853,HOTEL 81 CHERRY|399014,HRE-SG-HLB,unverified,unverified
19744,Hotel 81 - Dickson,209530,196,103.85426934186441,1.3049044659244102,20220713235853,HOTEL 81 DICKSON|209530,HRE-SG-HLB,unverified,unverified
19755,Four Chain View Hotel,389659,44,103.89092442062184,1.315024614472163,20220713235853,FOUR CHAIN VIEW HOTEL|389659,HRE-SG-HLB,unverified,unverified
19756,"Four Points by Sheraton Singapore, Riverview",169629,476,103.83660381330118,1.2893709841252206,20220713235853,FOUR POINTS BY SHERATON SINGAPORE RIVERVIEW|169629,HRE-SG-HLB,unverified,unverified
19757,Four Seasons Hotel,248646,259,103.8286527227788,1.3052102136511714,20220713235853,FOUR SEASONS HOTEL|248646,HRE-SG-HLB,unverified,unverified
19758,Fragrance Hotel - Ocean View,118773,47,103.7685128020744,1.2924137630772536,20220713235853,FRAGRANCE HOTEL OCEAN VIEW|118773,HRE-SG-HLB,unverified,unverified
19759,Hotel 81 - Lavender,338716,85,103.86235167010271,1.310757820118924,20230119093336,HOTEL 81 LAVENDER|338716,HRE-SG-HLB,unverified,unverified
19760,Hotel 81 - Lucky,398741,77,103.88149789102638,1.3118796440926817,20230119093336,HOTEL 81 LUCKY|398741,HRE-SG-HLB,unverified,unverified
19761,Hotel 81 - Orchid,399090,182,103.8772777459785,1.31119116358172,20230119093336,HOTEL 81 ORCHID|399090,HRE-SG-HLB,unverified,unverified
19762,Hotel 81 - Osaka,169753,74,103.83496668615638,1.2833648406675873,20230119093336,HOTEL 81 OSAKA|169753,HRE-SG-HLB,unverified,unverified
19763,Hotel 81 - Palace,398867,192,103.88011907325487,1.3117914035475635,20230119093336,HOTEL 81 PALACE|398867,HRE-SG-HLB,unverified,unverified
19764,Hotel 81 - Princess,399001,133,103.87863230902082,1.3109889342499215,20230119093336,HOTEL 81 PRINCESS|399001,HRE-SG-HLB,unverified,unverified
19765,Hotel 81 - Rochor,208785,87,103.85398338617807,1.303754241190955,20230119093336,HOTEL 81 ROCHOR|208785,HRE-SG-HLB,unverified,unverified
19766,HOTEL JJH,198715,25,103.85903843923246,1.303200517883736,20230119093336,HOTEL JJH|198715,HRE-SG-HLB,unverified,unverified
19767,InterContinental Singapore,188966,403,103.85486704636195,1.298469626369999,20230119093336,INTERCONTINENTAL SINGAPORE|188966,HRE-SG-HLB,unverified,unverified
19768,JW Marriott Hotel Singapore South Beach,189763,634,103.8555160587226,1.2946529057113778,20230119093336,JW MARRIOTT HOTEL SINGAPORE SOUTH BEACH|189763,HRE-SG-HLB,unverified,unverified
19769,Mercure Singapore Tyrwhitt,207569,270,103.86063379123136,1.3123170980015006,20230119093336,MERCURE SINGAPORE TYRWHITT|207569,HRE-SG-HLB,unverified,unverified
19770,One Farrer Hotel,217562,252,103.85384219611947,1.312756674590107,20230119093336,ONE FARRER HOTEL|217562,HRE-SG-HLB,unverified,unverified
19771,Philip Hotel @ Balestier,329795,47,103.8499167189506,1.3252219422820435,20241009094137,PHILIP HOTEL BALESTIER|329795,HRE-SG-HLB,unverified,unverified
19772,Pullman Singapore Orchard,238857,326,103.83620201278173,1.3031052513110444,20241009094137,PULLMAN SINGAPORE ORCHARD|238857,HRE-SG-HLB,unverified,unverified
19773,QT Singapore,068876,134,103.84965480002276,1.2799219620623596,20241009094137,QT SINGAPORE|068876,HRE-SG-HLB,unverified,unverified
19774,RELC International Hotel,258352,151,103.82603194145236,1.3128386106876264,20241009094137,RELC INTERNATIONAL HOTEL|258352,HRE-SG-HLB,unverified,unverified
19775,Rest Bugis Hotel,199207,74,103.85942908282263,1.304053346919908,20241009094137,REST BUGIS HOTEL|199207,HRE-SG-HLB,unverified,unverified
19776,River City Inn,059672,4,103.84711267232463,1.2874133117027757,20241009094137,RIVER CITY INN|059672,HRE-SG-HLB,unverified,unverified
19777,Rucksack Inn @ Temple St,058597,13,103.84361910969159,1.2833525499570817,20241009094137,RUCKSACK INN TEMPLE ST|058597,HRE-SG-HLB,unverified,unverified
19778,Santa Grand Hotel East Coast,428877,80,103.90579554101278,1.3067231986369945,20241009094137,SANTA GRAND HOTEL EAST COAST|428877,HRE-SG-HLB,unverified,unverified
19779,Siloso Beach Resort,099538,195,103.81450041401314,1.2549872817430638,20241009094137,SILOSO BEACH RESORT|099538,HRE-SG-HLB,unverified,unverified
19780,Snooze Inn @ Dunlop Street,209356,15,103.85402275953383,1.3047391582479433,20241009094137,SNOOZE INN DUNLOP STREET|209356,HRE-SG-HLB,unverified,unverified
19781,Sofitel Singapore City Centre,078885,223,103.84507010429252,1.2769051570010974,20241009094137,SOFITEL SINGAPORE CITY CENTRE|078885,HRE-SG-HLB,unverified,unverified
19782,Sofitel Singapore Sentosa Resort & Spa,099891,215,103.82749243199201,1.245797086201231,20241009094137,SOFITEL SINGAPORE SENTOSA RESORT SPA|099891,HRE-SG-HLB,unverified,unverified
19783,ST Signature Chinatown,058822,38,103.84527572404615,1.2818425002096692,20241009094137,ST SIGNATURE CHINATOWN|058822,HRE-SG-HLB,unverified,unverified
19784,ST Signature Jalan Besar,207372,69,103.85484070286898,1.305365777508222,20241009094137,ST SIGNATURE JALAN BESAR|207372,HRE-SG-HLB,unverified,unverified
19785,ST Signature Tanjong Pagar,078972,92,103.84425057595007,1.2786580740242284,20241009094137,ST SIGNATURE TANJONG PAGAR|078972,HRE-SG-HLB,unverified,unverified
19786,"Swissotel The Stamford, Singapore",178882,1252,103.85336517837084,1.293268623397643,20241009094137,SWISSOTEL THE STAMFORD SINGAPORE|178882,HRE-SG-HLB,unverified,unverified
19787,"THE ASSEMBLY PLACE, A CO-LIVING HOSTEL @ PERAK",208136,31,103.85408945969091,1.3055237040256695,20241009094137,THE ASSEMBLY PLACE A CO LIVING HOSTEL PERAK|208136,HRE-SG-HLB,unverified,unverified
19788,"THE ASSEMBLY PLACE, A CO-LIVING HOTEL @ VEERASAMY",207309,24,103.85308999336242,1.3078218457223527,20241009094137,THE ASSEMBLY PLACE A CO LIVING HOTEL VEERASAMY|207309,HRE-SG-HLB,unverified,unverified
19789,THE BARRACKS HOTEL SENTOSA,099567,40,103.82064419653125,1.2529173086645344,20241009094137,THE BARRACKS HOTEL SENTOSA|099567,HRE-SG-HLB,unverified,unverified
19790,The Bus Collective,508883,20,103.98910746606116,1.3893908905848922,20241009094137,THE BUS COLLECTIVE|508883,HRE-SG-HLB,unverified,unverified
19791,The Capitol Kempinski Hotel Singapore,178906,157,103.85071060209947,1.294162101249985,20241009094137,THE CAPITOL KEMPINSKI HOTEL SINGAPORE|178906,HRE-SG-HLB,unverified,unverified
19792,The Clan Hotel,048417,324,103.8482745439121,1.2826610657353616,20241009094137,THE CLAN HOTEL|048417,HRE-SG-HLB,unverified,unverified
19793,The Daulat By Hotel Calmo,208413,16,103.8528550236939,1.304751261708122,20241009094137,THE DAULAT BY HOTEL CALMO|208413,HRE-SG-HLB,unverified,unverified
19794,The Fullerton Bay Hotel,049326,98,103.85348020409978,1.2839666704234556,20241009094137,THE FULLERTON BAY HOTEL|049326,HRE-SG-HLB,unverified,unverified
19795,The Fullerton Hotel,049178,399,103.85297035125296,1.2861932360652966,20241009094137,THE FULLERTON HOTEL|049178,HRE-SG-HLB,unverified,unverified
19796,The Great Madras By Hotel Calmo,208422,29,103.85300997410631,1.3049359507597096,20241009094137,THE GREAT MADRAS BY HOTEL CALMO|208422,HRE-SG-HLB,unverified,unverified
19797,The Hive Singapore Hostel,218223,13,103.85878633191841,1.3157166440773573,20241009094137,THE HIVE SINGAPORE HOSTEL|218223,HRE-SG-HLB,unverified,unverified
19798,The Hive@bugis,199137,24,103.85839516356691,1.3026293439445578,20241009094137,THE HIVE BUGIS|199137,HRE-SG-HLB,unverified,unverified
19799,The Noble Hotel,209012,30,103.85977593481682,1.3137968042350652,20241009094137,THE NOBLE HOTEL|209012,HRE-SG-HLB,unverified,unverified
19800,The Outpost Hotel Sentosa,099951,193,103.81994338346587,1.2522595151897753,20241009094137,THE OUTPOST HOTEL SENTOSA|099951,HRE-SG-HLB,unverified,unverified
19801,The Pan Pacific Hotel Singapore,039595,790,103.85775826903479,1.2911172835610323,20241009094137,THE PAN PACIFIC HOTEL SINGAPORE|039595,HRE-SG-HLB,unverified,unverified
19802,THE QUAY HOTEL,058688,41,103.84831293621775,1.287055076020701,20241009094137,THE QUAY HOTEL|058688,HRE-SG-HLB,unverified,unverified
19803,The Quay Hotel West Coast,118769,42,103.76858972105487,1.2923344423564604,20241009094137,THE QUAY HOTEL WEST COAST|118769,HRE-SG-HLB,unverified,unverified
19804,"The Ritz-Carlton, Millenia Singapore",039799,608,103.8600472650484,1.2907183025900528,20241009094137,THE RITZ CARLTON MILLENIA SINGAPORE|039799,HRE-SG-HLB,unverified,unverified
19805,The Snooze Hotel @ Bugis,189704,96,103.85708753107653,1.2978909223510995,20241009094137,THE SNOOZE HOTEL BUGIS|189704,HRE-SG-HLB,unverified,unverified
19806,The Snooze Hotel @ Marine Parade,428996,65,103.91204045470542,1.3086969564704736,20241009094137,THE SNOOZE HOTEL MARINE PARADE|428996,HRE-SG-HLB,unverified,unverified
19807,The Warehouse Hotel,169628,37,103.83747260269773,1.289201889230021,20241009094137,THE WAREHOUSE HOTEL|169628,HRE-SG-HLB,unverified,unverified
19808,The Westin Singapore,018961,305,103.8507951864949,1.2783072914464326,20241009094137,THE WESTIN SINGAPORE|018961,HRE-SG-HLB,unverified,unverified
19809,Victoria Hotel,188016,89,103.85244233643866,1.2970998336093873,20241009094137,VICTORIA HOTEL|188016,HRE-SG-HLB,unverified,unverified
19810,Village Hotel Changi,508502,380,103.98606107437755,1.390402109242397,20241009094137,VILLAGE HOTEL CHANGI|508502,HRE-SG-HLB,unverified,unverified
19811,Village Hotel Katong,449536,229,103.90291225196698,1.3037793612063144,20241009094137,VILLAGE HOTEL KATONG|449536,HRE-SG-HLB,unverified,unverified
19812,Village Hotel Sentosa,099951,606,103.81994338346587,1.2522595151897753,20241009094137,VILLAGE HOTEL SENTOSA|099951,HRE-SG-HLB,unverified,unverified
19813,Vintage Inn@Clarke Quay,059672,5,103.84711267232463,1.2874133117027757,20241009094137,VINTAGE INN CLARKE QUAY|059672,HRE-SG-HLB,unverified,unverified
19814,W Singapore Sentosa Cove Hotel,098374,240,103.84242814809753,1.2461655035346757,20241009094137,W SINGAPORE SENTOSA COVE HOTEL|098374,HRE-SG-HLB,unverified,unverified
19815,Wink @ McCallum Street,069044,10,103.84757635915979,1.2796847505638456,20241009094137,WINK MCCALLUM STREET|069044,HRE-SG-HLB,unverified,unverified
19816,Wink @ Mosque Street,059488,10,103.84414423195197,1.2839484148209717,20241009094137,WINK MOSQUE STREET|059488,HRE-SG-HLB,unverified,unverified
19817,Wink @ Perak Road,208127,11,103.85296517894933,1.3044841594397456,20241009094137,WINK PERAK ROAD|208127,HRE-SG-HLB,unverified,unverified
19818,Wink @ Upper Cross Street,058341,17,103.84486096616676,1.2841311322671065,20241009094137,WINK UPPER CROSS STREET|058341,HRE-SG-HLB,unverified,unverified
19819,St. Regis Hotel Singapore,247911,299,103.82605351386579,1.3056614085740084,20230119093336,ST REGIS HOTEL SINGAPORE|247911,HRE-SG-HLB,unverified,unverified
19820,Raffles Hotel Singapore,189673,115,103.85406834772077,1.2950974033827851,20220713235853,RAFFLES HOTEL SINGAPORE|189673,HRE-SG-HLB,unverified,unverified
19821,Robertson Quay Hotel,239032,148,103.84198600248682,1.2911681994541495,20220713235853,ROBERTSON QUAY HOTEL|239032,HRE-SG-HLB,unverified,unverified
19822,Sandpiper Hotel,209391,29,103.85359576624181,1.3048093124113511,20220713235853,SANDPIPER HOTEL|209391,HRE-SG-HLB,unverified,unverified
19823,Seng Wah Hotel,398673,16,103.882411818147,1.312317582760673,20220713235853,SENG WAH HOTEL|398673,HRE-SG-HLB,unverified,unverified
19824,Shangri-La Singapore,258350,792,103.82675676061648,1.3112474029009555,20220713235853,SHANGRI LA SINGAPORE|258350,HRE-SG-HLB,unverified,unverified
19825,Singapore Marriott Tang Plaza Hotel,238865,403,103.83287408157496,1.3050223054634966,20220713235853,SINGAPORE MARRIOTT TANG PLAZA HOTEL|238865,HRE-SG-HLB,unverified,unverified
19826,Arcadia Hotel,209201,36,103.86134401645285,1.311445116214035,20220713235853,ARCADIA HOTEL|209201,HRE-SG-HLB,unverified,unverified
