region,month,arrivals
MIDDLE EAST,2012-09,95141.0
MIDDLE EAST,2012-10,80643.0
MIDDLE EAST,2012-11,53873.0
MIDDLE EAST,2012-12,68351.0
MIDDLE EAST,2013-01,95046.0
MIDDLE EAST,2013-02,49796.0
MIDDLE EAST,2013-03,79984.0
MIDDLE EAST,2013-04,68488.0
MIDDLE EAST,2013-05,86588.0
MIDDLE EAST,2013-06,119700.0
MIDDLE EAST,2013-07,99110.0
MIDDLE EAST,2013-08,168329.0
MIDDLE EAST,2013-09,101929.0
MIDDLE EAST,2013-10,97396.0
MIDDLE EAST,2013-11,66652.0
MIDDLE EAST,2013-12,77319.0
MIDDLE EAST,2014-01,108266.0
MIDDLE EAST,2014-02,54314.0
MIDDLE EAST,2014-03,80692.0
MIDDLE EAST,2014-04,87351.0
MIDDLE EAST,2014-05,100471.0
MIDDLE EAST,2014-06,119525.0
MIDDLE EAST,2014-07,143914.0
MIDDLE EAST,2014-08,181803.0
MIDDLE EAST,2014-09,115362.0
MIDDLE EAST,2014-10,103918.0
MIDDLE EAST,2014-11,72259.0
MIDDLE EAST,2014-12,86268.0
MIDDLE EAST,2015-01,123215.0
MIDDLE EAST,2015-02,58554.0
MIDDLE EAST,2015-03,97356.0
MIDDLE EAST,2015-04,89696.0
MIDDLE EAST,2015-05,108731.0
MIDDLE EAST,2015-06,116901.0
MIDDLE EAST,2015-07,182377.0
MIDDLE EAST,2015-08,179570.0
MIDDLE EAST,2015-09,141541.0
MIDDLE EAST,2015-10,96204.0
MIDDLE EAST,2015-11,83058.0
MIDDLE EAST,2015-12,91331.0
MIDDLE EAST,2016-01,126442.0
MIDDLE EAST,2016-02,62394.0
MIDDLE EAST,2016-03,89705.0
MIDDLE EAST,2016-04,102946.0
MIDDLE EAST,2016-05,108014.0
MIDDLE EAST,2016-06,120673.0
MIDDLE EAST,2016-07,181643.0
MIDDLE EAST,2016-08,176959.0
MIDDLE EAST,2016-09,128486.0
MIDDLE EAST,2016-10,103062.0
MIDDLE EAST,2016-11,71462.0
MIDDLE EAST,2016-12,70444.0
MIDDLE EAST,2017-01,104781.0
MIDDLE EAST,2017-02,51158.0
MIDDLE EAST,2017-03,83341.0
MIDDLE EAST,2017-04,85901.0
MIDDLE EAST,2017-05,88135.0
MIDDLE EAST,2017-06,116796.0
MIDDLE EAST,2017-07,139176.0
MIDDLE EAST,2017-08,159190.0
MIDDLE EAST,2017-09,103228.0
MIDDLE EAST,2017-10,92922.0
MIDDLE EAST,2017-11,75012.0
MIDDLE EAST,2017-12,82004.0
MIDDLE EAST,2018-01,103215.0
MIDDLE EAST,2018-02,54238.0
MIDDLE EAST,2018-03,93551.0
MIDDLE EAST,2018-04,83104.0
MIDDLE EAST,2018-05,84853.0
MIDDLE EAST,2018-06,124950.0
MIDDLE EAST,2018-07,144679.0
MIDDLE EAST,2018-08,151028.0
MIDDLE EAST,2018-09,114187.0
MIDDLE EAST,2018-10,86564.0
MIDDLE EAST,2018-11,75239.0
MIDDLE EAST,2018-12,81779.0
MIDDLE EAST,2019-01,97138.0
MIDDLE EAST,2019-02,59504.0
MIDDLE EAST,2019-03,78469.0
MIDDLE EAST,2019-04,96467.0
MIDDLE EAST,2019-05,95347.0
MIDDLE EAST,2019-06,127704.0
MIDDLE EAST,2019-07,142969.0
MIDDLE EAST,2019-08,141370.0
MIDDLE EAST,2019-09,104053.0
MIDDLE EAST,2019-10,102760.0
MIDDLE EAST,2019-11,80390.0
MIDDLE EAST,2019-12,89659.0
MIDDLE EAST,2020-01,96082.0
MIDDLE EAST,2020-02,62576.0
MIDDLE EAST,2020-03,22825.0
MIDDLE EAST,2020-04,410.0
MIDDLE EAST,2020-05,836.0
MIDDLE EAST,2020-06,2726.0
MIDDLE EAST,2020-07,6704.0
MIDDLE EAST,2020-08,15746.0
MIDDLE EAST,2020-09,14332.0
MIDDLE EAST,2020-10,12462.0
MIDDLE EAST,2020-11,12719.0
MIDDLE EAST,2020-12,14451.0
MIDDLE EAST,2021-01,22515.0
MIDDLE EAST,2021-02,8651.0
MIDDLE EAST,2021-03,18683.0
MIDDLE EAST,2021-04,21750.0
MIDDLE EAST,2021-05,34193.0
MIDDLE EAST,2021-06,46453.0
MIDDLE EAST,2021-07,68387.0
MIDDLE EAST,2021-08,70200.0
MIDDLE EAST,2021-09,61687.0
MIDDLE EAST,2021-10,50800.0
MIDDLE EAST,2021-11,53028.0
MIDDLE EAST,2021-12,56432.0
MIDDLE EAST,2022-10,80928.0
MIDDLE EAST,2022-11,68138.0
MIDDLE EAST,2022-12,76450.0
MIDDLE EAST,2023-01,78239.0
MIDDLE EAST,2023-02,54056.0
MIDDLE EAST,2023-03,73986.0
MIDDLE EAST,2023-04,80000.0
MIDDLE EAST,2023-05,83754.0
MIDDLE EAST,2023-06,112401.0
MIDDLE EAST,2023-07,114033.0
MIDDLE EAST,2023-08,117419.0
MIDDLE EAST,2023-09,104240.0
MIDDLE EAST,2023-10,79394.0
MIDDLE EAST,2023-11,64105.0
MIDDLE EAST,2023-12,73836.0
MIDDLE EAST,2024-01,78968.0
MIDDLE EAST,2024-02,57568.0
MIDDLE EAST,2024-03,67436.0
MIDDLE EAST,2024-04,93872.0
MIDDLE EAST,2024-05,92266.0
MIDDLE EAST,2024-06,115452.0
MIDDLE EAST,2024-07,120946.0
MIDDLE EAST,2024-08,113810.0
MIDDLE EAST,2024-09,99034.0
MIDDLE EAST,2024-10,93009.0
MIDDLE EAST,2024-11,81904.0
MIDDLE EAST,2024-12,87648.0
MIDDLE EAST,2025-01,83789.0
MIDDLE EAST,2025-02,60727.0
MIDDLE EAST,2025-03,79350.0
MIDDLE EAST,2025-04,92796.0
MIDDLE EAST,2025-05,94135.0
MIDDLE EAST,2025-06,97459.0
MIDDLE EAST,2025-07,119272.0
MIDDLE EAST,2025-08,115275.0
MIDDLE EAST,2025-09,106788.0
MIDDLE EAST,2025-10,98048.0
MIDDLE EAST,2025-11,88038.0
MIDDLE EAST,2025-12,88232.0
MIDDLE EAST,2026-01,85945.0
MIDDLE EAST,2026-02,55709.0
MIDDLE EAST,2026-03,53371.0
MIDDLE EAST,2026-04,64254.0
MIDDLE EAST,2026-05,102719.0
MIDDLE EAST,2026-06,114625.0
MIDDLE EAST,2026-07,123486.0
OCEANIA,2000-01,51436.0
OCEANIA,2000-02,41590.0
OCEANIA,2000-03,48428.0
OCEANIA,2000-04,62604.0
OCEANIA,2000-05,71573.0
OCEANIA,2000-06,72543.0
OCEANIA,2000-07,66440.0
OCEANIA,2000-08,59520.0
OCEANIA,2000-09,86071.0
OCEANIA,2000-10,63397.0
OCEANIA,2000-11,48024.0
OCEANIA,2000-12,59637.0
OCEANIA,2001-01,55224.0
OCEANIA,2001-02,38523.0
OCEANIA,2001-03,46562.0
OCEANIA,2001-04,50928.0
OCEANIA,2001-05,59987.0
OCEANIA,2001-06,63575.0
OCEANIA,2001-07,59352.0
OCEANIA,2001-08,56810.0
OCEANIA,2001-09,51442.0
OCEANIA,2001-10,35645.0
OCEANIA,2001-11,28090.0
OCEANIA,2001-12,40171.0
OCEANIA,2002-01,35827.0
OCEANIA,2002-02,31219.0
OCEANIA,2002-03,38923.0
OCEANIA,2002-04,40331.0
OCEANIA,2002-05,50277.0
OCEANIA,2002-06,51310.0
OCEANIA,2002-07,49106.0
OCEANIA,2002-08,47861.0
OCEANIA,2002-09,56150.0
OCEANIA,2002-10,43227.0
OCEANIA,2002-11,35480.0
OCEANIA,2002-12,49380.0
OCEANIA,2003-01,41211.0
OCEANIA,2003-02,30037.0
OCEANIA,2003-03,31940.0
OCEANIA,2003-04,36508.0
OCEANIA,2003-05,48246.0
OCEANIA,2003-06,45162.0
OCEANIA,2003-07,49591.0
OCEANIA,2003-08,48417.0
OCEANIA,2003-09,56756.0
OCEANIA,2003-10,43195.0
OCEANIA,2003-11,38985.0
OCEANIA,2003-12,54551.0
OCEANIA,2004-01,46487.0
OCEANIA,2004-02,37338.0
OCEANIA,2004-03,42352.0
OCEANIA,2004-04,52155.0
OCEANIA,2004-05,64176.0
OCEANIA,2004-06,66502.0
OCEANIA,2004-07,60394.0
OCEANIA,2004-08,58185.0
OCEANIA,2004-09,71906.0
OCEANIA,2004-10,51860.0
OCEANIA,2004-11,46050.0
OCEANIA,2004-12,62348.0
OCEANIA,2005-01,52459.0
OCEANIA,2005-02,38542.0
OCEANIA,2005-03,50451.0
OCEANIA,2005-04,55494.0
OCEANIA,2005-05,70532.0
OCEANIA,2005-06,73260.0
OCEANIA,2005-07,67445.0
OCEANIA,2005-08,61168.0
OCEANIA,2005-09,83700.0
OCEANIA,2005-10,57806.0
OCEANIA,2005-11,53014.0
OCEANIA,2005-12,72969.0
OCEANIA,2006-01,57345.0
OCEANIA,2006-02,38997.0
OCEANIA,2006-03,47543.0
OCEANIA,2006-04,63519.0
OCEANIA,2006-05,71126.0
OCEANIA,2006-06,74270.0
OCEANIA,2006-07,70325.0
OCEANIA,2006-08,64757.0
OCEANIA,2006-09,84791.0
OCEANIA,2006-10,60789.0
OCEANIA,2006-11,48991.0
OCEANIA,2006-12,73773.0
OCEANIA,2007-01,60990.0
OCEANIA,2007-02,42449.0
OCEANIA,2007-03,54663.0
OCEANIA,2007-04,68696.0
OCEANIA,2007-05,79441.0
OCEANIA,2007-06,79717.0
OCEANIA,2007-07,72200.0
OCEANIA,2007-08,73907.0
OCEANIA,2007-09,92967.0
OCEANIA,2007-10,70248.0
OCEANIA,2007-11,56212.0
OCEANIA,2007-12,82228.0
OCEANIA,2008-01,64687.0
OCEANIA,2008-02,47369.0
OCEANIA,2008-03,56065.0
OCEANIA,2008-04,68390.0
OCEANIA,2008-05,82852.0
OCEANIA,2008-06,83097.0
OCEANIA,2008-07,76322.0
OCEANIA,2008-08,79443.0
OCEANIA,2008-09,97956.0
OCEANIA,2008-10,66015.0
OCEANIA,2008-11,52820.0
OCEANIA,2008-12,76603.0
OCEANIA,2009-01,55265.0
OCEANIA,2009-02,39712.0
OCEANIA,2009-03,47983.0
OCEANIA,2009-04,70435.0
OCEANIA,2009-05,81172.0
OCEANIA,2009-06,80376.0
OCEANIA,2009-07,85375.0
OCEANIA,2009-08,79928.0
OCEANIA,2009-09,101614.0
OCEANIA,2009-10,82017.0
OCEANIA,2009-11,65220.0
OCEANIA,2009-12,82885.0
OCEANIA,2010-01,65333.0
OCEANIA,2010-02,49966.0
OCEANIA,2010-03,65894.0
OCEANIA,2010-04,84330.0
OCEANIA,2010-05,97097.0
OCEANIA,2010-06,111971.0
OCEANIA,2010-07,103837.0
OCEANIA,2010-08,103003.0
OCEANIA,2010-09,130445.0
OCEANIA,2010-10,100211.0
OCEANIA,2010-11,76804.0
OCEANIA,2010-12,106361.0
OCEANIA,2011-01,86396.0
OCEANIA,2011-02,63081.0
OCEANIA,2011-03,77075.0
OCEANIA,2011-04,111055.0
OCEANIA,2011-05,122037.0
OCEANIA,2011-06,128597.0
OCEANIA,2011-07,119796.0
OCEANIA,2011-08,115193.0
OCEANIA,2011-09,143509.0
OCEANIA,2011-10,102419.0
OCEANIA,2011-11,80505.0
OCEANIA,2011-12,114811.0
OCEANIA,2012-01,88460.0
OCEANIA,2012-02,66822.0
OCEANIA,2012-03,89315.0
OCEANIA,2012-04,105506.0
OCEANIA,2012-05,118732.0
OCEANIA,2012-06,134366.0
OCEANIA,2012-07,120477.0
OCEANIA,2012-08,123850.0
OCEANIA,2012-09,167399.0
OCEANIA,2012-10,109329.0
OCEANIA,2012-11,86717.0
OCEANIA,2012-12,125278.0
OCEANIA,2013-01,103822.0
OCEANIA,2013-02,79119.0
OCEANIA,2013-03,104019.0
OCEANIA,2013-04,122968.0
OCEANIA,2013-05,145254.0
OCEANIA,2013-06,160087.0
OCEANIA,2013-07,147680.0
OCEANIA,2013-08,153698.0
OCEANIA,2013-09,187729.0
OCEANIA,2013-10,124847.0
OCEANIA,2013-11,102499.0
OCEANIA,2013-12,140650.0
OCEANIA,2014-01,108946.0
OCEANIA,2014-02,77034.0
OCEANIA,2014-03,92388.0
OCEANIA,2014-04,133295.0
OCEANIA,2014-05,145888.0
OCEANIA,2014-06,159172.0
OCEANIA,2014-07,152171.0
OCEANIA,2014-08,150618.0
OCEANIA,2014-09,182208.0
OCEANIA,2014-10,137989.0
OCEANIA,2014-11,106865.0
OCEANIA,2014-12,145472.0
OCEANIA,2015-01,117952.0
OCEANIA,2015-02,80201.0
OCEANIA,2015-03,110974.0
OCEANIA,2015-04,141049.0
OCEANIA,2015-05,173437.0
OCEANIA,2015-06,171725.0
OCEANIA,2015-07,175317.0
OCEANIA,2015-08,170119.0
OCEANIA,2015-09,203140.0
OCEANIA,2015-10,157153.0
OCEANIA,2015-11,116362.0
OCEANIA,2015-12,150409.0
OCEANIA,2016-01,128644.0
OCEANIA,2016-02,83496.0
OCEANIA,2016-03,105020.0
OCEANIA,2016-04,137484.0
OCEANIA,2016-05,145691.0
OCEANIA,2016-06,159506.0
OCEANIA,2016-07,163111.0
OCEANIA,2016-08,150681.0
OCEANIA,2016-09,185454.0
OCEANIA,2016-10,147590.0
OCEANIA,2016-11,110306.0
OCEANIA,2016-12,144503.0
OCEANIA,2017-01,128526.0
OCEANIA,2017-02,80078.0
OCEANIA,2017-03,102078.0
OCEANIA,2017-04,140424.0
OCEANIA,2017-05,151552.0
OCEANIA,2017-06,157272.0
OCEANIA,2017-07,154244.0
OCEANIA,2017-08,150717.0
OCEANIA,2017-09,176324.0
OCEANIA,2017-10,133195.0
OCEANIA,2017-11,104273.0
OCEANIA,2017-12,153711.0
OCEANIA,2018-01,118851.0
OCEANIA,2018-02,79803.0
OCEANIA,2018-03,106141.0
OCEANIA,2018-04,146400.0
OCEANIA,2018-05,156799.0
OCEANIA,2018-06,167152.0
OCEANIA,2018-07,162498.0
OCEANIA,2018-08,156176.0
OCEANIA,2018-09,187976.0
OCEANIA,2018-10,144427.0
OCEANIA,2018-11,108054.0
OCEANIA,2018-12,152602.0
OCEANIA,2019-01,128236.0
OCEANIA,2019-02,78382.0
OCEANIA,2019-03,97101.0
OCEANIA,2019-04,137639.0
OCEANIA,2019-05,155874.0
OCEANIA,2019-06,157288.0
OCEANIA,2019-07,163989.0
OCEANIA,2019-08,151006.0
OCEANIA,2019-09,184447.0
OCEANIA,2019-10,137552.0
OCEANIA,2019-11,103828.0
OCEANIA,2019-12,145650.0
OCEANIA,2020-01,121999.0
OCEANIA,2020-02,78820.0
OCEANIA,2020-03,40667.0
OCEANIA,2020-04,826.0
OCEANIA,2020-05,794.0
OCEANIA,2020-06,1296.0
OCEANIA,2020-07,1747.0
OCEANIA,2020-08,2480.0
OCEANIA,2020-09,1769.0
OCEANIA,2020-10,1940.0
OCEANIA,2020-11,2002.0
OCEANIA,2020-12,2380.0
OCEANIA,2021-01,2929.0
OCEANIA,2021-02,1697.0
OCEANIA,2021-03,2254.0
OCEANIA,2021-04,2348.0
OCEANIA,2021-05,2743.0
OCEANIA,2021-06,3442.0
OCEANIA,2021-07,4023.0
OCEANIA,2021-08,5421.0
OCEANIA,2021-09,3643.0
OCEANIA,2021-10,4274.0
OCEANIA,2021-11,10155.0
OCEANIA,2021-12,24467.0
OCEANIA,2022-10,91159.0
OCEANIA,2022-11,71665.0
OCEANIA,2022-12,108771.0
OCEANIA,2023-01,90179.0
OCEANIA,2023-02,57842.0
OCEANIA,2023-03,70339.0
OCEANIA,2023-04,96908.0
OCEANIA,2023-05,108958.0
OCEANIA,2023-06,119649.0
OCEANIA,2023-07,115801.0
OCEANIA,2023-08,111789.0
OCEANIA,2023-09,141587.0
OCEANIA,2023-10,116286.0
OCEANIA,2023-11,81355.0
OCEANIA,2023-12,121897.0
OCEANIA,2024-01,101057.0
OCEANIA,2024-02,73664.0
OCEANIA,2024-03,81208.0
OCEANIA,2024-04,112305.0
OCEANIA,2024-05,115579.0
OCEANIA,2024-06,122500.0
OCEANIA,2024-07,121176.0
OCEANIA,2024-08,113284.0
OCEANIA,2024-09,146486.0
OCEANIA,2024-10,112351.0
OCEANIA,2024-11,83280.0
OCEANIA,2024-12,127541.0
OCEANIA,2025-01,102186.0
OCEANIA,2025-02,78352.0
OCEANIA,2025-03,74877.0
OCEANIA,2025-04,112819.0
OCEANIA,2025-05,114672.0
OCEANIA,2025-06,111324.0
OCEANIA,2025-07,109577.0
OCEANIA,2025-08,101312.0
OCEANIA,2025-09,128367.0
OCEANIA,2025-10,98347.0
OCEANIA,2025-11,71283.0
OCEANIA,2025-12,112802.0
OCEANIA,2026-01,88280.0
OCEANIA,2026-02,70096.0
OCEANIA,2026-03,70908.0
OCEANIA,2026-04,95129.0
OCEANIA,2026-05,101124.0
OCEANIA,2026-06,110335.0
OCEANIA,2026-07,101175.0
OVERSEAS,2000-01,1694560.0
OVERSEAS,2000-02,1793649.0
OVERSEAS,2000-03,2056928.0
OVERSEAS,2000-04,2281387.0
OVERSEAS,2000-05,2178919.0
OVERSEAS,2000-06,2226706.0
OVERSEAS,2000-07,2642601.0
OVERSEAS,2000-08,2469292.0
OVERSEAS,2000-09,2363220.0
OVERSEAS,2000-10,2246000.0
OVERSEAS,2000-11,1931516.0
OVERSEAS,2000-12,2089923.0
OVERSEAS,2001-01,1796035.0
OVERSEAS,2001-02,1753466.0
OVERSEAS,2001-03,1990610.0
OVERSEAS,2001-04,2090451.0
OVERSEAS,2001-05,2018620.0
OVERSEAS,2001-06,2094967.0
OVERSEAS,2001-07,2461104.0
OVERSEAS,2001-08,2483466.0
OVERSEAS,2001-09,1430917.0
OVERSEAS,2001-10,1210784.0
OVERSEAS,2001-11,1118797.0
OVERSEAS,2001-12,1383651.0
OVERSEAS,2002-01,1197397.0
OVERSEAS,2002-02,1272122.0
OVERSEAS,2002-03,1613865.0
OVERSEAS,2002-04,1466048.0
OVERSEAS,2002-05,1631214.0
OVERSEAS,2002-06,1629764.0
OVERSEAS,2002-07,1886541.0
OVERSEAS,2002-08,1924890.0
OVERSEAS,2002-09,1710522.0
OVERSEAS,2002-10,1670836.0
OVERSEAS,2002-11,1466220.0
OVERSEAS,2002-12,1647288.0
OVERSEAS,2003-01,1259378.0
OVERSEAS,2003-02,1239906.0
OVERSEAS,2003-03,1247049.0
OVERSEAS,2003-04,1268054.0
OVERSEAS,2003-05,1367854.0
OVERSEAS,2003-06,1414428.0
OVERSEAS,2003-07,1775897.0
OVERSEAS,2003-08,1831482.0
OVERSEAS,2003-09,1694798.0
OVERSEAS,2003-10,1684173.0
OVERSEAS,2003-11,1524376.0
OVERSEAS,2003-12,1718818.0
OVERSEAS,2004-01,1318071.0
OVERSEAS,2004-02,1378393.0
OVERSEAS,2004-03,1576072.0
OVERSEAS,2004-04,1690321.0
OVERSEAS,2004-05,1700588.0
OVERSEAS,2004-06,1756533.0
OVERSEAS,2004-07,2056954.0
OVERSEAS,2004-08,1969876.0
OVERSEAS,2004-09,1790264.0
OVERSEAS,2004-10,1745540.0
OVERSEAS,2004-11,1556348.0
OVERSEAS,2004-12,1783297.0
OVERSEAS,2005-01,1421543.0
OVERSEAS,2005-02,1447900.0
OVERSEAS,2005-03,1809585.0
OVERSEAS,2005-04,1724361.0
OVERSEAS,2005-05,1815562.0
OVERSEAS,2005-06,1893062.0
OVERSEAS,2005-07,2216786.0
OVERSEAS,2005-08,2045389.0
OVERSEAS,2005-09,1942971.0
OVERSEAS,2005-10,1870696.0
OVERSEAS,2005-11,1591261.0
OVERSEAS,2005-12,1899412.0
OVERSEAS,2006-01,1504459.0
OVERSEAS,2006-02,1376271.0
OVERSEAS,2006-03,1639161.0
OVERSEAS,2006-04,1895999.0
OVERSEAS,2006-05,1752524.0
OVERSEAS,2006-06,1807400.0
OVERSEAS,2006-07,2188146.0
OVERSEAS,2006-08,2072655.0
OVERSEAS,2006-09,1915993.0
OVERSEAS,2006-10,1900634.0
OVERSEAS,2006-11,1687972.0
OVERSEAS,2006-12,1927076.0
OVERSEAS,2007-01,1530596.0
OVERSEAS,2007-02,1498808.0
OVERSEAS,2007-03,1864009.0
OVERSEAS,2007-04,1895069.0
OVERSEAS,2007-05,1943625.0
OVERSEAS,2007-06,2021723.0
OVERSEAS,2007-07,2403643.0
OVERSEAS,2007-08,2402926.0
OVERSEAS,2007-09,2127059.0
OVERSEAS,2007-10,2160422.0
OVERSEAS,2007-11,1864426.0
OVERSEAS,2007-12,2179971.0
OVERSEAS,2008-01,1667306.0
OVERSEAS,2008-02,1663065.0
OVERSEAS,2008-03,2054590.0
OVERSEAS,2008-04,2043120.0
OVERSEAS,2008-05,2212729.0
OVERSEAS,2008-06,2202405.0
OVERSEAS,2008-07,2636697.0
OVERSEAS,2008-08,2601265.0
OVERSEAS,2008-09,2224572.0
OVERSEAS,2008-10,2173125.0
OVERSEAS,2008-11,1757800.0
OVERSEAS,2008-12,2104777.0
OVERSEAS,2009-01,1539857.0
OVERSEAS,2009-02,1477601.0
OVERSEAS,2009-03,1670120.0
OVERSEAS,2009-04,2053246.0
OVERSEAS,2009-05,1911411.0
OVERSEAS,2009-06,1965630.0
OVERSEAS,2009-07,2446500.0
OVERSEAS,2009-08,2438329.0
OVERSEAS,2009-09,2139208.0
OVERSEAS,2009-10,2201623.0
OVERSEAS,2009-11,1738986.0
OVERSEAS,2009-12,2173673.0
OVERSEAS,2010-01,1667830.0
OVERSEAS,2010-02,1620897.0
OVERSEAS,2010-03,2033811.0
OVERSEAS,2010-04,1914155.0
OVERSEAS,2010-05,2232171.0
OVERSEAS,2010-06,2300022.0
OVERSEAS,2010-07,2819980.0
OVERSEAS,2010-08,2690559.0
OVERSEAS,2010-09,2431989.0
OVERSEAS,2010-10,2455718.0
OVERSEAS,2010-11,1927225.0
OVERSEAS,2010-12,2268259.0
OVERSEAS,2011-01,1893399.0
OVERSEAS,2011-02,1708976.0
OVERSEAS,2011-03,1957736.0
OVERSEAS,2011-04,2412421.0
OVERSEAS,2011-05,2330641.0
OVERSEAS,2011-06,2519947.0
OVERSEAS,2011-07,3048952.0
OVERSEAS,2011-08,2970543.0
OVERSEAS,2011-09,2638705.0
OVERSEAS,2011-10,2606785.0
OVERSEAS,2011-11,2062087.0
OVERSEAS,2011-12,2389439.0
OVERSEAS,2012-01,2011301.0
OVERSEAS,2012-02,1849173.0
OVERSEAS,2012-03,2316220.0
OVERSEAS,2012-04,2418896.0
OVERSEAS,2012-05,2515891.0
OVERSEAS,2012-06,2675686.0
OVERSEAS,2012-07,2848099.0
OVERSEAS,2012-08,3174510.0
OVERSEAS,2012-09,2816039.0
OVERSEAS,2012-10,2637693.0
OVERSEAS,2012-11,2209009.0
OVERSEAS,2012-12,2598391.0
OVERSEAS,2013-01,2233045.0
OVERSEAS,2013-02,2067352.0
OVERSEAS,2013-03,2679385.0
OVERSEAS,2013-04,2541707.0
OVERSEAS,2013-05,2835386.0
OVERSEAS,2013-06,2952528.0
OVERSEAS,2013-07,3392312.0
OVERSEAS,2013-08,3545665.0
OVERSEAS,2013-09,3042320.0
OVERSEAS,2013-10,2979653.0
OVERSEAS,2013-11,2465358.0
OVERSEAS,2013-12,2953966.0
OVERSEAS,2014-01,2425462.0
OVERSEAS,2014-02,2070108.0
OVERSEAS,2014-03,2497766.0
OVERSEAS,2014-04,3023109.0
OVERSEAS,2014-05,3027394.0
OVERSEAS,2014-06,3036429.0
OVERSEAS,2014-07,3615706.0
OVERSEAS,2014-08,3766293.0
OVERSEAS,2014-09,3186470.0
OVERSEAS,2014-10,3119806.0
OVERSEAS,2014-11,2533736.0
OVERSEAS,2014-12,2993563.0
OVERSEAS,2015-01,2493814.0
OVERSEAS,2015-02,2287648.0
OVERSEAS,2015-03,2841083.0
OVERSEAS,2015-04,3063704.0
OVERSEAS,2015-05,3481788.0
OVERSEAS,2015-06,3324186.0
OVERSEAS,2015-07,4107731.0
OVERSEAS,2015-08,3992804.0
OVERSEAS,2015-09,3577291.0
OVERSEAS,2015-10,3520628.0
OVERSEAS,2015-11,2842308.0
OVERSEAS,2015-12,3167165.0
OVERSEAS,2016-01,2680371.0
OVERSEAS,2016-02,2420004.0
OVERSEAS,2016-03,2923031.0
OVERSEAS,2016-04,2916710.0
OVERSEAS,2016-05,3235378.0
OVERSEAS,2016-06,3315489.0
OVERSEAS,2016-07,3966911.0
OVERSEAS,2016-08,3891504.0
OVERSEAS,2016-09,3512358.0
OVERSEAS,2016-10,3433693.0
OVERSEAS,2016-11,2704372.0
OVERSEAS,2016-12,3129583.0
OVERSEAS,2017-01,2809419.0
OVERSEAS,2017-02,2386406.0
OVERSEAS,2017-03,2764000.0
OVERSEAS,2017-04,3315526.0
OVERSEAS,2017-05,3267355.0
OVERSEAS,2017-06,3400431.0
OVERSEAS,2017-07,3952772.0
OVERSEAS,2017-08,4027400.0
OVERSEAS,2017-09,3392091.0
OVERSEAS,2017-10,3426969.0
OVERSEAS,2017-11,2802071.0
OVERSEAS,2017-12,3361084.0
OVERSEAS,2018-01,2790635.0
OVERSEAS,2018-02,2541786.0
OVERSEAS,2018-03,3128296.0
OVERSEAS,2018-04,3240408.0
OVERSEAS,2018-05,3455401.0
OVERSEAS,2018-06,3485352.0
OVERSEAS,2018-07,4001846.0
OVERSEAS,2018-08,4030653.0
OVERSEAS,2018-09,3503491.0
OVERSEAS,2018-10,3473302.0
OVERSEAS,2018-11,2861624.0
OVERSEAS,2018-12,3370567.0
OVERSEAS,2019-01,2894024.0
OVERSEAS,2019-02,2601702.0
OVERSEAS,2019-03,2885701.0
OVERSEAS,2019-04,3557912.0
OVERSEAS,2019-05,3518224.0
OVERSEAS,2019-06,3484444.0
OVERSEAS,2019-07,4000886.0
OVERSEAS,2019-08,4062448.0
OVERSEAS,2019-09,3484495.0
OVERSEAS,2019-10,3512526.0
OVERSEAS,2019-11,2903408.0
OVERSEAS,2019-12,3487576.0
OVERSEAS,2020-01,2854917.0
OVERSEAS,2020-02,2430615.0
OVERSEAS,2020-03,869768.0
OVERSEAS,2020-04,15147.0
OVERSEAS,2020-05,21119.0
OVERSEAS,2020-06,39455.0
OVERSEAS,2020-07,94385.0
OVERSEAS,2020-08,154546.0
OVERSEAS,2020-09,161175.0
OVERSEAS,2020-10,238555.0
OVERSEAS,2020-11,299785.0
OVERSEAS,2020-12,415003.0
OVERSEAS,2021-01,369717.0
OVERSEAS,2021-02,238525.0
OVERSEAS,2021-03,379823.0
OVERSEAS,2021-04,455607.0
OVERSEAS,2021-05,674914.0
OVERSEAS,2021-06,786200.0
OVERSEAS,2021-07,864239.0
OVERSEAS,2021-08,963344.0
OVERSEAS,2021-09,714997.0
OVERSEAS,2021-10,774650.0
OVERSEAS,2021-11,1253043.0
OVERSEAS,2021-12,1699648.0
OVERSEAS,2022-10,2456788.0
OVERSEAS,2022-11,1941001.0
OVERSEAS,2022-12,2481680.0
OVERSEAS,2023-01,1930467.0
OVERSEAS,2023-02,1791183.0
OVERSEAS,2023-03,2157606.0
OVERSEAS,2023-04,2583769.0
OVERSEAS,2023-05,2588488.0
OVERSEAS,2023-06,2551730.0
OVERSEAS,2023-07,3137570.0
OVERSEAS,2023-08,3340574.0
OVERSEAS,2023-09,2929318.0
OVERSEAS,2023-10,2982006.0
OVERSEAS,2023-11,2404745.0
OVERSEAS,2023-12,3071025.0
OVERSEAS,2024-01,2394242.0
OVERSEAS,2024-02,2253174.0
OVERSEAS,2024-03,2706146.0
OVERSEAS,2024-04,2820940.0
OVERSEAS,2024-05,3042475.0
OVERSEAS,2024-06,2901542.0
OVERSEAS,2024-07,3424737.0
OVERSEAS,2024-08,3595498.0
OVERSEAS,2024-09,3061483.0
OVERSEAS,2024-10,3153605.0
OVERSEAS,2024-11,2555748.0
OVERSEAS,2024-12,3249659.0
OVERSEAS,2025-01,2522578.0
OVERSEAS,2025-02,2198100.0
