sheet,address,formula,excel_value,evaluator_value,abs_diff,rel_diff,pass_1e6,note
Valuation,C58,=((History!$B$103-History!$B$104)*(1+A58)/(Inputs!$D$11-A58)*(1-((1+A58)/(1+Inputs!$D$11))^10)+(History!$B$103-History!$B$104)*(1+A58)^10*(1+Inputs!$D$12)/(Inputs!$D$11-Inputs!$D$12)/(1+Inputs!$D$11)^10+Inputs!$D$9)/Inputs!$D$10,127.578020447654,127.57802044765448,4.831690603168681e-13,3.787243747955106e-15,yes,
Valuation,B59,=(History!$B$103*(1+A59)/(Inputs!$D$11-A59)*(1-((1+A59)/(1+Inputs!$D$11))^10)+History!$B$103*(1+A59)^10*(1+Inputs!$D$12)/(Inputs!$D$11-Inputs!$D$12)/(1+Inputs!$D$11)^10+Inputs!$D$9)/Inputs!$D$10,215.130568281,215.1305682810007,7.105427357601002e-13,3.3028441352509172e-15,yes,
Valuation,C59,=((History!$B$103-History!$B$104)*(1+A59)/(Inputs!$D$11-A59)*(1-((1+A59)/(1+Inputs!$D$11))^10)+(History!$B$103-History!$B$104)*(1+A59)^10*(1+Inputs!$D$12)/(Inputs!$D$11-Inputs!$D$12)/(1+Inputs!$D$11)^10+Inputs!$D$9)/Inputs!$D$10,145.188789102901,145.18878910290158,5.684341886080801e-13,3.9151382976629564e-15,yes,
Valuation,B60,=(History!$B$103*(1+A60)/(Inputs!$D$11-A60)*(1-((1+A60)/(1+Inputs!$D$11))^10)+History!$B$103*(1+A60)^10*(1+Inputs!$D$12)/(Inputs!$D$11-Inputs!$D$12)/(1+Inputs!$D$11)^10+Inputs!$D$9)/Inputs!$D$10,246.579057449617,246.57905744961764,6.252776074688882e-13,2.535809869403237e-15,yes,
Valuation,C60,=((History!$B$103-History!$B$104)*(1+A60)/(Inputs!$D$11-A60)*(1-((1+A60)/(1+Inputs!$D$11))^10)+(History!$B$103-History!$B$104)*(1+A60)^10*(1+Inputs!$D$12)/(Inputs!$D$11-Inputs!$D$12)/(1+Inputs!$D$11)^10+Inputs!$D$9)/Inputs!$D$10,165.587633019814,165.58763301981472,7.105427357601002e-13,4.291037457338825e-15,yes,
Valuation,B61,=(History!$B$103*(1+A61)/(Inputs!$D$11-A61)*(1-((1+A61)/(1+Inputs!$D$11))^10)+History!$B$103*(1+A61)^10*(1+Inputs!$D$12)/(Inputs!$D$11-Inputs!$D$12)/(1+Inputs!$D$11)^10+Inputs!$D$9)/Inputs!$D$10,255.184272039721,255.18427203972078,2.2737367544323206e-13,8.910175914283617e-16,yes,
Valuation,C61,=((History!$B$103-History!$B$104)*(1+A61)/(Inputs!$D$11-A61)*(1-((1+A61)/(1+Inputs!$D$11))^10)+(History!$B$103-History!$B$104)*(1+A61)^10*(1+Inputs!$D$12)/(Inputs!$D$11-Inputs!$D$12)/(1+Inputs!$D$11)^10+Inputs!$D$9)/Inputs!$D$10,171.169345653254,171.16934565325428,2.8421709430404007e-13,1.6604438909277126e-15,yes,
Valuation,B62,=(History!$B$103*(1+A62)/(Inputs!$D$11-A62)*(1-((1+A62)/(1+Inputs!$D$11))^10)+History!$B$103*(1+A62)^10*(1+Inputs!$D$12)/(Inputs!$D$11-Inputs!$D$12)/(1+Inputs!$D$11)^10+Inputs!$D$9)/Inputs!$D$10,282.950203226261,282.9502032262605,5.115907697472721e-13,1.808059382583934e-15,yes,
Valuation,C62,=((History!$B$103-History!$B$104)*(1+A62)/(Inputs!$D$11-A62)*(1-((1+A62)/(1+Inputs!$D$11))^10)+(History!$B$103-History!$B$104)*(1+A62)^10*(1+Inputs!$D$12)/(Inputs!$D$11-Inputs!$D$12)/(1+Inputs!$D$11)^10+Inputs!$D$9)/Inputs!$D$10,189.179523930664,189.1795239306638,1.9895196601282805e-13,1.051656975761001e-15,yes,
Valuation,B63,=(History!$B$103*(1+A63)/(Inputs!$D$11-A63)*(1-((1+A63)/(1+Inputs!$D$11))^10)+History!$B$103*(1+A63)^10*(1+Inputs!$D$12)/(Inputs!$D$11-Inputs!$D$12)/(1+Inputs!$D$11)^10+Inputs!$D$9)/Inputs!$D$10,324.947913349359,324.94791334935854,4.547473508864641e-13,1.399446902733469e-15,yes,
Valuation,C63,=((History!$B$103-History!$B$104)*(1+A63)/(Inputs!$D$11-A63)*(1-((1+A63)/(1+Inputs!$D$11))^10)+(History!$B$103-History!$B$104)*(1+A63)^10*(1+Inputs!$D$12)/(Inputs!$D$11-Inputs!$D$12)/(1+Inputs!$D$11)^10+Inputs!$D$9)/Inputs!$D$10,216.42104669748,216.4210466974797,2.8421709430404007e-13,1.3132599561877523e-15,yes,
Valuation,B65,=(History!$B$103*(1+B64)/(Inputs!$D$11-B64)*(1-((1+B64)/(1+Inputs!$D$11))^10)+History!$B$103*(1+B64)^10*(1+Inputs!$D$12)/(Inputs!$D$11-Inputs!$D$12)/(1+Inputs!$D$11)^10+Inputs!$D$9)/Inputs!$D$10-Inputs!$D$8,0.0,1.9895196601282805e-13,1.9895196601282805e-13,0.19895196601282805,yes,
Valuation,C65,=((History!$B$103-History!$B$104)*(1+C64)/(Inputs!$D$11-C64)*(1-((1+C64)/(1+Inputs!$D$11))^10)+(History!$B$103-History!$B$104)*(1+C64)^10*(1+Inputs!$D$12)/(Inputs!$D$11-Inputs!$D$12)/(1+Inputs!$D$11)^10+Inputs!$D$9)/Inputs!$D$10-Inputs!$D$8,0.0,-1.1368683772161603e-13,1.1368683772161603e-13,0.11368683772161603,yes,
Valuation,B70,=(Inputs!$D$14*Revenue!$I$77*(1+$A70)*B$69+Cash!$E$52)/Cash!$E$48,153.619814426072,153.6198144260718,1.9895196601282805e-13,1.2950931281626545e-15,yes,
Valuation,C70,=(Inputs!$D$14*Revenue!$I$77*(1+$A70)*C$69+Cash!$E$52)/Cash!$E$48,162.120720101813,162.12072010181348,4.831690603168681e-13,2.9803041832865842e-15,yes,
Valuation,D70,=(Inputs!$D$14*Revenue!$I$77*(1+$A70)*D$69+Cash!$E$52)/Cash!$E$48,168.49639935862,168.49639935861975,2.5579538487363607e-13,1.5181059408231798e-15,yes,
Valuation,E70,=(Inputs!$D$14*Revenue!$I$77*(1+$A70)*E$69+Cash!$E$52)/Cash!$E$48,172.746852196491,172.7468521964906,3.979039320256561e-13,2.3033932425759053e-15,yes,
Valuation,F70,=(Inputs!$D$14*Revenue!$I$77*(1+$A70)*F$69+Cash!$E$52)/Cash!$E$48,176.997305034361,176.99730503436146,4.547473508864641e-13,2.569233191421652e-15,yes,
Valuation,G70,=(Inputs!$D$14*Revenue!$I$77*(1+$A70)*G$69+Cash!$E$52)/Cash!$E$48,183.372984291168,183.37298429116774,2.5579538487363607e-13,1.3949458578231593e-15,yes,
Valuation,H70,=(Inputs!$D$14*Revenue!$I$77*(1+$A70)*H$69+Cash!$E$52)/Cash!$E$48,191.873889966909,191.87388996690942,4.263256414560601e-13,2.2219054480501972e-15,yes,
Valuation,B71,=(Inputs!$D$14*Revenue!$I$77*(1+$A71)*B$69+Cash!$E$52)/Cash!$E$48,156.235477710915,156.23547771091538,3.694822225952521e-13,2.364906025242935e-15,yes,
Valuation,C71,=(Inputs!$D$14*Revenue!$I$77*(1+$A71)*C$69+Cash!$E$52)/Cash!$E$48,164.89986234196,164.89986234195982,1.7053025658242404e-13,1.0341443234730425e-15,yes,
Valuation,D71,=(Inputs!$D$14*Revenue!$I$77*(1+$A71)*D$69+Cash!$E$52)/Cash!$E$48,171.398150815243,171.3981508152431,8.526512829121202e-14,4.974681925426529e-16,yes,
Valuation,E71,=(Inputs!$D$14*Revenue!$I$77*(1+$A71)*E$69+Cash!$E$52)/Cash!$E$48,175.730343130765,175.73034313076533,3.410605131648481e-13,1.9408174313473937e-15,yes,
Valuation,F71,=(Inputs!$D$14*Revenue!$I$77*(1+$A71)*F$69+Cash!$E$52)/Cash!$E$48,180.062535446288,180.06253544628754,4.547473508864641e-13,2.5254967656618033e-15,yes,
Valuation,G71,=(Inputs!$D$14*Revenue!$I$77*(1+$A71)*G$69+Cash!$E$52)/Cash!$E$48,186.560823919571,186.56082391957088,1.1368683772161603e-13,6.093821593038634e-16,yes,
Valuation,H71,=(Inputs!$D$14*Revenue!$I$77*(1+$A71)*H$69+Cash!$E$52)/Cash!$E$48,195.225208550615,195.2252085506153,2.8421709430404007e-13,1.45584218561791e-15,yes,
Valuation,B72,=(Inputs!$D$14*Revenue!$I$77*(1+$A72)*B$69+Cash!$E$52)/Cash!$E$48,158.851140995759,158.85114099575898,2.842170943040401e-14,1.7892039838204755e-16,yes,
Valuation,C72,=(Inputs!$D$14*Revenue!$I$77*(1+$A72)*C$69+Cash!$E$52)/Cash!$E$48,167.679004582106,167.67900458210613,1.4210854715202004e-13,8.475035232120238e-16,yes,
Valuation,D72,=(Inputs!$D$14*Revenue!$I$77*(1+$A72)*D$69+Cash!$E$52)/Cash!$E$48,174.299902271867,174.2999022718665,5.115907697472721e-13,2.935117937985475e-15,yes,
Valuation,E72,=(Inputs!$D$14*Revenue!$I$77*(1+$A72)*E$69+Cash!$E$52)/Cash!$E$48,178.71383406504,178.71383406504006,5.684341886080802e-14,3.1806949449767137e-16,yes,
Valuation,F72,=(Inputs!$D$14*Revenue!$I$77*(1+$A72)*F$69+Cash!$E$52)/Cash!$E$48,183.127765858214,183.12776585821365,3.410605131648481e-13,1.862418358933691e-15,yes,
Valuation,G72,=(Inputs!$D$14*Revenue!$I$77*(1+$A72)*G$69+Cash!$E$52)/Cash!$E$48,189.748663547974,189.74866354797402,2.842170943040401e-14,1.4978608491341584e-16,yes,
Valuation,H72,=(Inputs!$D$14*Revenue!$I$77*(1+$A72)*H$69+Cash!$E$52)/Cash!$E$48,198.576527134321,198.57652713432114,1.4210854715202004e-13,7.156361791738606e-16,yes,
Valuation,B73,=(Inputs!$D$14*Revenue!$I$77*(1+$A73)*B$69+Cash!$E$52)/Cash!$E$48,161.466804280603,161.4668042806026,3.979039320256561e-13,2.464307965952952e-15,yes,
Valuation,C73,=(Inputs!$D$14*Revenue!$I$77*(1+$A73)*C$69+Cash!$E$52)/Cash!$E$48,170.458146822252,170.45814682225247,4.831690603168681e-13,2.8345319324672654e-15,yes,
Valuation,D73,=(Inputs!$D$14*Revenue!$I$77*(1+$A73)*D$69+Cash!$E$52)/Cash!$E$48,177.20165372849,177.20165372848984,1.4210854715202004e-13,8.019594860540075e-16,yes,
Valuation,E73,=(Inputs!$D$14*Revenue!$I$77*(1+$A73)*E$69+Cash!$E$52)/Cash!$E$48,181.697324999315,181.6973249993148,1.9895196601282805e-13,1.0949636490992815e-15,yes,
Valuation,F73,=(Inputs!$D$14*Revenue!$I$77*(1+$A73)*F$69+Cash!$E$52)/Cash!$E$48,186.19299627014,186.19299627013973,2.5579538487363607e-13,1.3738185108880935e-15,yes,
Valuation,G73,=(Inputs!$D$14*Revenue!$I$77*(1+$A73)*G$69+Cash!$E$52)/Cash!$E$48,192.936503176377,192.93650317637716,1.7053025658242404e-13,8.83867250493962e-16,yes,
Valuation,H73,=(Inputs!$D$14*Revenue!$I$77*(1+$A73)*H$69+Cash!$E$52)/Cash!$E$48,201.927845718027,201.92784571802702,2.842170943040401e-14,1.4075180829736684e-16,yes,
Valuation,B74,=(Inputs!$D$14*Revenue!$I$77*(1+$A74)*B$69+Cash!$E$52)/Cash!$E$48,164.082467565446,164.08246756544617,1.7053025658242404e-13,1.03929602664225e-15,yes,
Valuation,C74,=(Inputs!$D$14*Revenue!$I$77*(1+$A74)*C$69+Cash!$E$52)/Cash!$E$48,173.237289062399,173.23728906239882,1.7053025658242404e-13,9.843738464471128e-16,yes,
Valuation,D74,=(Inputs!$D$14*Revenue!$I$77*(1+$A74)*D$69+Cash!$E$52)/Cash!$E$48,180.103405185113,180.10340518511325,2.5579538487363607e-13,1.4202695646466282e-15,yes,
Valuation,E74,=(Inputs!$D$14*Revenue!$I$77*(1+$A74)*E$69+Cash!$E$52)/Cash!$E$48,184.68081593359,184.68081593358954,4.547473508864641e-13,2.4623421148950753e-15,yes,
Valuation,F74,=(Inputs!$D$14*Revenue!$I$77*(1+$A74)*F$69+Cash!$E$52)/Cash!$E$48,189.258226682066,189.25822668206584,1.7053025658242404e-13,9.010454106647476e-16,yes,
Valuation,G74,=(Inputs!$D$14*Revenue!$I$77*(1+$A74)*G$69+Cash!$E$52)/Cash!$E$48,196.12434280478,196.1243428047803,2.8421709430404007e-13,1.4491678607532478e-15,yes,
Valuation,H74,=(Inputs!$D$14*Revenue!$I$77*(1+$A74)*H$69+Cash!$E$52)/Cash!$E$48,205.279164301733,205.2791643017329,1.1368683772161603e-13,5.538157664871995e-16,yes,
Valuation,B75,=(Inputs!$D$14*Revenue!$I$77*(1+$A75)*B$69+Cash!$E$52)/Cash!$E$48,166.69813085029,166.6981308502898,1.9895196601282805e-13,1.1934864836097346e-15,yes,
Valuation,C75,=(Inputs!$D$14*Revenue!$I$77*(1+$A75)*C$69+Cash!$E$52)/Cash!$E$48,176.016431302545,176.01643130254513,1.4210854715202004e-13,8.073595521758837e-16,yes,
Valuation,D75,=(Inputs!$D$14*Revenue!$I$77*(1+$A75)*D$69+Cash!$E$52)/Cash!$E$48,183.005156641737,183.0051566417366,3.979039320256561e-13,2.174277158783122e-15,yes,
Valuation,E75,=(Inputs!$D$14*Revenue!$I$77*(1+$A75)*E$69+Cash!$E$52)/Cash!$E$48,187.664306867864,187.66430686786427,2.5579538487363607e-13,1.3630476095475277e-15,yes,
Valuation,F75,=(Inputs!$D$14*Revenue!$I$77*(1+$A75)*F$69+Cash!$E$52)/Cash!$E$48,192.323457093992,192.32345709399195,5.684341886080802e-14,2.9556154885998953e-16,yes,
Valuation,G75,=(Inputs!$D$14*Revenue!$I$77*(1+$A75)*G$69+Cash!$E$52)/Cash!$E$48,199.312182433183,199.31218243318344,4.263256414560601e-13,2.138984362378249e-15,yes,
Valuation,H75,=(Inputs!$D$14*Revenue!$I$77*(1+$A75)*H$69+Cash!$E$52)/Cash!$E$48,208.630482885439,208.63048288543877,2.2737367544323206e-13,1.0898391850441393e-15,yes,
Valuation,B76,=(Inputs!$D$14*Revenue!$I$77*(1+$A76)*B$69+Cash!$E$52)/Cash!$E$48,169.313794135133,169.31379413513335,3.410605131648481e-13,2.0143693247618064e-15,yes,
Valuation,C76,=(Inputs!$D$14*Revenue!$I$77*(1+$A76)*C$69+Cash!$E$52)/Cash!$E$48,178.795573542691,178.79557354269141,4.263256414560601e-13,2.3844306266019803e-15,yes,
Valuation,D76,=(Inputs!$D$14*Revenue!$I$77*(1+$A76)*D$69+Cash!$E$52)/Cash!$E$48,185.90690809836,185.90690809835993,5.684341886080802e-14,3.0576281130302693e-16,yes,
Valuation,E76,=(Inputs!$D$14*Revenue!$I$77*(1+$A76)*E$69+Cash!$E$52)/Cash!$E$48,190.647797802139,190.64779780213897,2.842170943040401e-14,1.490796629075205e-16,yes,
Valuation,F76,=(Inputs!$D$14*Revenue!$I$77*(1+$A76)*F$69+Cash!$E$52)/Cash!$E$48,195.388687505918,195.38868750591797,2.842170943040401e-14,1.454624103022503e-16,yes,
Valuation,G76,=(Inputs!$D$14*Revenue!$I$77*(1+$A76)*G$69+Cash!$E$52)/Cash!$E$48,202.500022061587,202.50002206158655,4.547473508864641e-13,2.2456656856469887e-15,yes,
Valuation,H76,=(Inputs!$D$14*Revenue!$I$77*(1+$A76)*H$69+Cash!$E$52)/Cash!$E$48,211.981801469145,211.98180146914459,4.263256414560601e-13,2.0111426476301262e-15,yes,
Street,D5,=Revenue!$I$77,14232.5318024691,14232.53180246914,4.001776687800884e-11,2.811711045751279e-15,yes,
Street,E5,=D5-B5,132.531802469141,132.53180246914053,4.831690603168681e-13,3.645683913710977e-15,yes,
Street,F5,=D5/B5-1,0.00939941861483273,0.009399418614832733,3.469446951953614e-18,3.6911293071665737e-16,yes,
Street,D6,=Revenue!$I$77,14232.5318024691,14232.53180246914,4.001776687800884e-11,2.811711045751279e-15,yes,
Street,E6,=D6-B6,72.5318024691405,72.53180246914053,2.842170943040401e-14,3.91851690746226e-16,yes,
Street,F6,=D6/B6-1,0.00512230243426126,0.005122302434261261,8.673617379884035e-19,1.693304425343824e-16,yes,
Street,D7,=Cash!$D$51,5.204320684983,5.204320684982997,3.552713678800501e-15,6.826469569893743e-16,yes,
Street,E7,=D7-B7,-0.0256793150170038,-0.025679315017003823,2.42861286636753e-17,9.457467478238414e-16,yes,
Street,F7,=D7/B7-1,-0.00491000287132004,-0.0049100028713200405,8.673617379884035e-19,1.766519818256676e-16,yes,
Street,D8,=Cash!$D$39,5128.73434458954,5128.734344589543,2.7284841053187847e-12,5.319994996810753e-16,yes,
Street,E8,=D8-B8,-221.265655410457,-221.26565541045693,5.684341886080802e-14,2.5690122922764997e-16,yes,
Street,F8,=D8/B8-1,-0.0413580664318611,-0.04135806643186113,2.7755575615628914e-17,6.711042853359018e-16,yes,
Street,D9,=Revenue!$J$77,15842.0359105105,15842.035910510534,3.456079866737127e-11,2.181588203852108e-15,yes,
Street,E9,=D9-B9,112.035910510534,112.03591051053445,4.547473508864641e-13,4.058942787310193e-15,yes,
Street,F9,=D9/B9-1,0.0071224355060735,0.007122435506073499,8.673617379884035e-19,1.2177881249311137e-16,yes,
Street,D10,=Revenue!$J$77,15842.0359105105,15842.035910510534,3.456079866737127e-11,2.181588203852108e-15,yes,
Street,E10,=D10-B10,82.0359105105344,82.03591051053445,4.263256414560601e-14,5.196817330397211e-16,yes,
Street,F10,=D10/B10-1,0.00520532427097309,0.0052053242709730885,1.734723475976807e-18,3.3325944469017983e-16,yes,
Street,D11,=Cash!$E$51,5.67075725073075,5.670757250730746,3.552713678800501e-15,6.264972245713195e-16,yes,
Street,E11,=D11-B11,-0.349242749269253,-0.34924274926925314,1.1102230246251565e-16,3.1789436629626805e-16,yes,
Street,F11,=D11/B11-1,-0.0580137457257895,-0.058013745725789545,4.163336342344337e-17,7.176465319138252e-16,yes,
Street,D12,=Revenue!$C$77,4801.03781836671,4801.037818366705,4.547473508864641e-12,9.471855213195696e-16,yes,
Street,E12,=D12-B12,61.0378183667053,61.037818366705324,2.1316282072803006e-14,3.4923073339119423e-16,yes,
Street,F12,=D12/B12-1,0.0128771768706128,0.01287717687061285,5.0306980803327406e-17,3.906677784175935e-15,yes,
Street,D14,=Revenue!$D$77,3145.49398410244,3145.4939841024357,4.547473508864641e-12,1.4457104454333435e-15,yes,
Street,E14,=D14-B14,-54.5060158975643,-54.50601589756434,3.552713678800501e-14,6.518021213433172e-16,yes,
Street,F14,=D14/B14-1,-0.0170331299679889,-0.01703312996798889,6.938893903907228e-18,4.0737632583957223e-16,yes,
Street,D15,=Valuation!$C$45,160.219189073288,160.21918907328777,2.2737367544323206e-13,1.4191413447937627e-15,yes,
Street,E15,=D15-B15,-18.7408109267122,-18.740810926712243,4.263256414560601e-14,2.274851622607196e-15,yes,
Street,F15,=D15/B15-1,-0.104720669013814,-0.1047206690138145,4.996003610813204e-16,4.770790387286529e-15,yes,
Card_5Nov,B5,=Revenue!$C$36,4632.35514210717,4632.355142107168,1.8189894035458565e-12,3.926705418182668e-16,yes,
Card_5Nov,C5,=Revenue!$C$77,4801.03781836671,4801.037818366705,4.547473508864641e-12,9.471855213195696e-16,yes,
Card_5Nov,D5,=Revenue!$C$118,4976.77974519807,4976.779745198066,3.637978807091713e-12,7.309905186384587e-16,yes,
Card_5Nov,E5,"=CHOOSE(Inputs!$B$4,B5,C5,D5)",4801.03781836671,4801.037818366705,4.547473508864641e-12,9.471855213195696e-16,yes,
Card_5Nov,B6,=Revenue!$C$37,0.131222256924827,0.13122225692482736,3.608224830031759e-16,2.7497049011272412e-15,yes,
Card_5Nov,C6,=Revenue!$C$78,0.172414607659757,0.17241460765975702,2.7755575615628914e-17,1.6098157802499987e-16,yes,
Card_5Nov,D6,=Revenue!$C$119,0.215330829108197,0.2153308291081968,2.220446049250313e-16,1.031178888060942e-15,yes,
Card_5Nov,E6,"=CHOOSE(Inputs!$B$4,B6,C6,D6)",0.172414607659757,0.17241460765975702,2.7755575615628914e-17,1.6098157802499987e-16,yes,
Card_5Nov,B7,=Revenue!$C$22,144.1759621048,144.1759621048,0.0,0.0,yes,
Card_5Nov,C7,=Revenue!$C$63,147.2394101048,147.2394101048,0.0,0.0,yes,
Card_5Nov,D7,=Revenue!$C$104,150.4336,150.43359999999998,2.842170943040401e-14,1.8893192365538022e-16,yes,
Card_5Nov,E7,"=CHOOSE(Inputs!$B$4,B7,C7,D7)",147.2394101048,147.2394101048,0.0,0.0,yes,
Card_5Nov,B8,=Revenue!$C$23,0.0791613929999999,0.07916139299999991,1.3877787807814457e-17,1.7531005054211808e-16,yes,
Card_5Nov,C8,=Revenue!$C$64,0.102091393,0.10209139300000003,2.7755575615628914e-17,2.718698883423885e-16,yes,
Card_5Nov,D8,=Revenue!$C$105,0.126,0.1259999999999999,1.1102230246251565e-16,8.811293846231401e-16,yes,
Card_5Nov,E8,"=CHOOSE(Inputs!$B$4,B8,C8,D8)",0.102091393,0.10209139300000003,2.7755575615628914e-17,2.718698883423885e-16,yes,
Card_5Nov,B9,=Revenue!$C$26,176.1135264,176.1135264,0.0,0.0,yes,
Card_5Nov,C9,=Revenue!$C$67,177.8401296,177.84012959999998,2.842170943040401e-14,1.5981606341791603e-16,yes,
Card_5Nov,D9,=Revenue!$C$108,179.5667328,179.5667328,0.0,0.0,yes,
Card_5Nov,E9,"=CHOOSE(Inputs!$B$4,B9,C9,D9)",177.8401296,177.84012959999998,2.842170943040401e-14,1.5981606341791603e-16,yes,
Card_5Nov,B10,=Revenue!$C$27,0.0281600000000002,0.028160000000000185,1.3877787807814457e-17,4.928191693115894e-16,yes,
Card_5Nov,C10,=Revenue!$C$68,0.0382400000000001,0.03824000000000005,4.85722573273506e-17,1.2701950137905458e-15,yes,
Card_5Nov,D10,=Revenue!$C$109,0.0483200000000001,0.04832000000000014,4.163336342344337e-17,8.616176205182792e-16,yes,
Card_5Nov,E10,"=CHOOSE(Inputs!$B$4,B10,C10,D10)",0.0382400000000001,0.03824000000000005,4.85722573273506e-17,1.2701950137905458e-15,yes,
Card_5Nov,B11,=Revenue!$C$25,0.008,0.008,0.0,0.0,yes,
Card_5Nov,C11,=Revenue!$C$66,0.008,0.008,0.0,0.0,yes,
Card_5Nov,D11,=Revenue!$C$107,0.008,0.008,0.0,0.0,yes,
Card_5Nov,E11,"=CHOOSE(Inputs!$B$4,B11,C11,D11)",0.008,0.008,0.0,0.0,yes,
Card_5Nov,B12,=Revenue!$C$28,25391.3371083891,25391.337108389096,3.637978807091713e-12,1.4327637774891946e-16,yes,
Card_5Nov,C12,=Revenue!$C$69,26185.0757752652,26185.075775265177,2.1827872842550278e-11,8.335997584994274e-16,yes,
Card_5Nov,D12,=Revenue!$C$110,27012.8700553421,27012.87005534208,2.1827872842550278e-11,8.08054560579118e-16,yes,
Card_5Nov,E12,"=CHOOSE(Inputs!$B$4,B12,C12,D12)",26185.0757752652,26185.075775265177,2.1827872842550278e-11,8.335997584994274e-16,yes,
Card_5Nov,B13,=Revenue!$C$29,0.108792013466773,0.10879201346677281,1.942890293094024e-16,1.7858758480349452e-15,yes,
Card_5Nov,C13,=Revenue!$C$70,0.143453090622933,0.14345309062293343,4.440892098500626e-16,3.095710297503115e-15,yes,
Card_5Nov,D13,=Revenue!$C$111,0.179601312460353,0.17960131246035282,1.6653345369377348e-16,9.272396254372348e-16,yes,
Card_5Nov,E13,"=CHOOSE(Inputs!$B$4,B13,C13,D13)",0.143453090622933,0.14345309062293343,4.440892098500626e-16,3.095710297503115e-15,yes,
Card_5Nov,B14,=Revenue!$C$30,0.1783,0.1783,0.0,0.0,yes,
Card_5Nov,C14,=Revenue!$C$71,0.1788,0.1788,0.0,0.0,yes,
Card_5Nov,D14,=Revenue!$C$112,0.1793,0.1793,0.0,0.0,yes,
Card_5Nov,E14,"=CHOOSE(Inputs!$B$4,B14,C14,D14)",0.1788,0.1788,0.0,0.0,yes,
Card_5Nov,B15,=Revenue!$C$40,0.483,0.483,0.0,0.0,yes,
Card_5Nov,C15,=Revenue!$C$81,0.49,0.49,0.0,0.0,yes,
Card_5Nov,D15,=Revenue!$C$122,0.502,0.502,0.0,0.0,yes,
Card_5Nov,E15,"=CHOOSE(Inputs!$B$4,B15,C15,D15)",0.49,0.49,0.0,0.0,yes,
Card_5Nov,B16,=Revenue!$C$41,2237.42753363776,2237.427533637762,1.8189894035458565e-12,8.129824882365776e-16,yes,
Card_5Nov,C16,=Revenue!$C$82,2352.50853099969,2352.5085309996857,4.092726157978177e-12,1.7397285085461467e-15,yes,
Card_5Nov,D16,=Revenue!$C$123,2498.34343208943,2498.343432089429,9.094947017729282e-13,3.6403910290759906e-16,yes,
Card_5Nov,E16,"=CHOOSE(Inputs!$B$4,B16,C16,D16)",2352.50853099969,2352.5085309996857,4.092726157978177e-12,1.7397285085461467e-15,yes,
Card_5Nov,B19,=Revenue!$D$36,3014.99381880667,3014.993818806672,2.2737367544323206e-12,7.541430898628709e-16,yes,
Card_5Nov,C19,=Revenue!$D$77,3145.49398410244,3145.4939841024357,4.547473508864641e-12,1.4457104454333435e-15,yes,
Card_5Nov,D19,=Revenue!$D$118,3263.80260247347,3263.8026024734722,2.2737367544323206e-12,6.966526568454751e-16,yes,
Card_5Nov,E19,"=CHOOSE(Inputs!$B$4,B19,C19,D19)",3145.49398410244,3145.4939841024357,4.547473508864641e-12,1.4457104454333435e-15,yes,
Card_5Nov,B20,=Revenue!$D$37,0.0853109498944105,0.08531094989441046,4.163336342344337e-17,4.880189878904531e-16,yes,
Card_5Nov,C20,=Revenue!$D$78,0.132287251296773,0.132287251296773,0.0,0.0,yes,
Card_5Nov,D20,=Revenue!$D$119,0.174874946894698,0.1748749468946984,3.885780586188048e-16,2.2220338906109203e-15,yes,
Card_5Nov,E20,"=CHOOSE(Inputs!$B$4,B20,C20,D20)",0.132287251296773,0.132287251296773,0.0,0.0,yes,
Card_5Nov,B21,=Revenue!$D$23,0.0699049950049953,0.06990499500499525,4.163336342344337e-17,5.955706515745881e-16,yes,
Card_5Nov,C21,=Revenue!$D$64,0.0989159840159841,0.09891598401598412,1.3877787807814457e-17,1.4029873883246115e-16,yes,
Card_5Nov,D21,=Revenue!$D$105,0.122867132867133,0.12286713286713313,1.3877787807814457e-16,1.1294955358665128e-15,yes,
Card_5Nov,E21,"=CHOOSE(Inputs!$B$4,B21,C21,D21)",0.0989159840159841,0.09891598401598412,1.3877787807814457e-17,1.4029873883246115e-16,yes,
Card_5Nov,B22,=Revenue!$I$36,13933.3489609138,13933.34896091384,4.001776687800884e-11,2.872085310593141e-15,yes,
Card_5Nov,C22,=Revenue!$I$77,14232.5318024691,14232.53180246914,4.001776687800884e-11,2.811711045751279e-15,yes,
Card_5Nov,D22,=Revenue!$I$118,14526.5823476715,14526.582347671538,3.8198777474462986e-11,2.629577732754591e-15,yes,
Card_5Nov,E22,"=CHOOSE(Inputs!$B$4,B22,C22,D22)",14232.5318024691,14232.53180246914,4.001776687800884e-11,2.811711045751279e-15,yes,
Card_5Nov,B23,=Revenue!$I$37,0.138252508856616,0.13825250885661622,2.220446049250313e-16,1.606080112118017e-15,yes,
Card_5Nov,C23,=Revenue!$I$78,0.162693554649877,0.16269355464987667,3.3306690738754696e-16,2.0472040708946348e-15,yes,
Card_5Nov,D23,=Revenue!$I$119,0.186715329439714,0.18671532943971392,8.326672684688674e-17,4.459554932996094e-16,yes,
Card_5Nov,E23,"=CHOOSE(Inputs!$B$4,B23,C23,D23)",0.162693554649877,0.16269355464987667,3.3306690738754696e-16,2.0472040708946348e-15,yes,
Card_5Nov,B24,=Costs!$D$22,0.345379042516478,0.345379042516478,0.0,0.0,yes,
