quarter,vintage_date,point,sd,n_train,actual,target,pool,scheme,window,prior_basis
2026Q2,2026-05-07,147.4611386458518,3.0384978077712623,12,148.3,nights_m,parsimonious,top3_inv_mse,W1,full_sample
2023Q1,2023-02-14,126.29688009972118,6.63384469296983,0,121.1,nights_m,parsimonious,top1_trailing,W1,full_sample
2023Q2,2023-05-09,123.88684451644257,3.202715918161684,0,115.1,nights_m,parsimonious,top1_trailing,W1,full_sample
2023Q3,2023-08-03,113.54067386703068,4.11768075879273,1,113.2,nights_m,parsimonious,top1_trailing,W1,full_sample
2023Q4,2023-11-01,100.9032708774738,2.2097104006535155,2,98.8,nights_m,parsimonious,top1_trailing,W1,full_sample
2024Q1,2024-02-13,136.64623668018734,2.874036487521313,3,132.6,nights_m,parsimonious,top1_trailing,W1,full_sample
2024Q2,2024-05-08,127.55466051718012,2.2700999228622,4,125.1,nights_m,parsimonious,top1_trailing,W1,full_sample
2024Q3,2024-08-06,124.76582121024992,2.2204667391755515,5,122.8,nights_m,parsimonious,top1_trailing,W1,full_sample
2024Q4,2024-11-07,108.74142060426654,1.9352792718414489,6,111.0,nights_m,parsimonious,top1_trailing,W1,full_sample
2025Q1,2025-02-13,149.77248861687403,2.6655122868697663,7,143.1,nights_m,parsimonious,top1_trailing,W1,full_sample
2025Q2,2025-05-01,137.162694006939,2.441094820230308,8,134.4,nights_m,parsimonious,top1_trailing,W1,full_sample
2025Q3,2025-08-06,134.19658330989387,2.3883067242308207,9,133.6,nights_m,parsimonious,top1_trailing,W1,full_sample
2025Q4,2025-11-06,120.76221498371336,2.44810094713633,10,121.9,nights_m,parsimonious,top1_trailing,W1,full_sample
2026Q1,2026-02-12,158.9302295654707,2.8284932938883323,11,156.2,nights_m,parsimonious,top1_trailing,W1,full_sample
2026Q2,2026-05-07,148.59993901465566,2.6446443330783835,12,148.3,nights_m,parsimonious,top1_trailing,W1,full_sample
2024Q1,2024-02-13,136.64623668018734,2.874036487521313,3,132.6,nights_m,parsimonious,equal,W2,full_sample
2024Q2,2024-05-08,127.31176024235882,2.7232201905167868,4,125.1,nights_m,parsimonious,equal,W2,full_sample
2024Q3,2024-08-06,124.46001902126284,2.7069555045840805,5,122.8,nights_m,parsimonious,equal,W2,full_sample
2024Q4,2024-11-07,108.09164725378643,2.261298217286245,6,111.0,nights_m,parsimonious,equal,W2,full_sample
2025Q1,2025-02-13,148.0930079081662,3.4826860393956696,7,143.1,nights_m,parsimonious,equal,W2,full_sample
2025Q2,2025-05-01,136.3255739061837,2.8850530868937363,8,134.4,nights_m,parsimonious,equal,W2,full_sample
2025Q3,2025-08-06,133.34442467512804,2.8506942412620613,9,133.6,nights_m,parsimonious,equal,W2,full_sample
2025Q4,2025-11-06,121.43974130980172,2.53061021381963,10,121.9,nights_m,parsimonious,equal,W2,full_sample
2026Q1,2026-02-12,157.11138737937011,3.479021622821762,11,156.2,nights_m,parsimonious,equal,W2,full_sample
2026Q2,2026-05-07,147.17724799576447,3.1142115930396064,12,148.3,nights_m,parsimonious,equal,W2,full_sample
2024Q1,2024-02-13,136.64623668018734,2.874036487521313,3,132.6,nights_m,parsimonious,inv_mse,W2,full_sample
2024Q2,2024-05-08,127.02899249120567,2.5603913709728423,4,125.1,nights_m,parsimonious,inv_mse,W2,full_sample
2024Q3,2024-08-06,124.12476061288058,2.561062228035968,5,122.8,nights_m,parsimonious,inv_mse,W2,full_sample
2024Q4,2024-11-07,108.03934277000752,2.210481401866567,6,111.0,nights_m,parsimonious,inv_mse,W2,full_sample
2025Q1,2025-02-13,149.04271566493532,3.099209753391483,7,143.1,nights_m,parsimonious,inv_mse,W2,full_sample
2025Q2,2025-05-01,136.2380053565868,2.8194147513888006,8,134.4,nights_m,parsimonious,inv_mse,W2,full_sample
2025Q3,2025-08-06,133.1959723392037,2.8071214951700645,9,133.6,nights_m,parsimonious,inv_mse,W2,full_sample
2025Q4,2025-11-06,121.52743648113939,2.492355956227305,10,121.9,nights_m,parsimonious,inv_mse,W2,full_sample
2026Q1,2026-02-12,157.66139334489353,3.3154064619254022,11,156.2,nights_m,parsimonious,inv_mse,W2,full_sample
2026Q2,2026-05-07,147.4611386458518,3.0384978077712623,12,148.3,nights_m,parsimonious,inv_mse,W2,full_sample
2024Q1,2024-02-13,136.64623668018734,2.874036487521313,3,132.6,nights_m,parsimonious,stack_ls,W2,full_sample
2024Q2,2024-05-08,127.55466051718012,2.2700999228622,4,125.1,nights_m,parsimonious,stack_ls,W2,full_sample
2024Q3,2024-08-06,124.76582121024992,2.2204667391755515,5,122.8,nights_m,parsimonious,stack_ls,W2,full_sample
2024Q4,2024-11-07,108.74142060426654,1.9352792718414489,6,111.0,nights_m,parsimonious,stack_ls,W2,full_sample
2025Q1,2025-02-13,149.61027534649105,2.759982443990836,7,143.1,nights_m,parsimonious,stack_ls,W2,full_sample
2025Q2,2025-05-01,137.162694006939,2.441094820230308,8,134.4,nights_m,parsimonious,stack_ls,W2,full_sample
2025Q3,2025-08-06,133.53206726282224,2.682133252250772,9,133.6,nights_m,parsimonious,stack_ls,W2,full_sample
2025Q4,2025-11-06,121.50835023249121,2.4744777519291845,10,121.9,nights_m,parsimonious,stack_ls,W2,full_sample
2026Q1,2026-02-12,158.06365207935087,3.1364927435407433,11,156.2,nights_m,parsimonious,stack_ls,W2,full_sample
2026Q2,2026-05-07,147.7106191273977,2.9593107848349747,12,148.3,nights_m,parsimonious,stack_ls,W2,full_sample
2024Q1,2024-02-13,136.64623668018734,2.874036487521313,3,132.6,nights_m,parsimonious,stack_shrunk,W2,full_sample
2024Q2,2024-05-08,127.43321037976949,2.5098587746695418,4,125.1,nights_m,parsimonious,stack_shrunk,W2,full_sample
2024Q3,2024-08-06,124.6129201157564,2.4804070364536543,5,122.8,nights_m,parsimonious,stack_shrunk,W2,full_sample
2024Q4,2024-11-07,108.4165339290265,2.1295396440332106,6,111.0,nights_m,parsimonious,stack_shrunk,W2,full_sample
2025Q1,2025-02-13,148.85164162732863,3.232464646352652,7,143.1,nights_m,parsimonious,stack_shrunk,W2,full_sample
2025Q2,2025-05-01,136.74413395656137,2.7048900409346213,8,134.4,nights_m,parsimonious,stack_shrunk,W2,full_sample
2025Q3,2025-08-06,133.43824596897514,2.7692870301173436,9,133.6,nights_m,parsimonious,stack_shrunk,W2,full_sample
2025Q4,2025-11-06,121.47404577114645,2.502936454568618,10,121.9,nights_m,parsimonious,stack_shrunk,W2,full_sample
2026Q1,2026-02-12,157.58751972936048,3.346235363192477,11,156.2,nights_m,parsimonious,stack_shrunk,W2,full_sample
2026Q2,2026-05-07,147.4439335615811,3.049432451251604,12,148.3,nights_m,parsimonious,stack_shrunk,W2,full_sample
2024Q1,2024-02-13,136.64623668018734,2.874036487521313,3,132.6,nights_m,parsimonious,bma_logscore,W2,full_sample
2024Q2,2024-05-08,127.10052768958782,2.4594248655104525,4,125.1,nights_m,parsimonious,bma_logscore,W2,full_sample
2024Q3,2024-08-06,124.03734785976518,2.490744190552455,5,122.8,nights_m,parsimonious,bma_logscore,W2,full_sample
2024Q4,2024-11-07,107.92851768228446,2.205043325191809,6,111.0,nights_m,parsimonious,bma_logscore,W2,full_sample
2025Q1,2025-02-13,149.30348299283307,2.9056826178040627,7,143.1,nights_m,parsimonious,bma_logscore,W2,full_sample
2025Q2,2025-05-01,136.41282464414004,2.747051500604312,8,134.4,nights_m,parsimonious,bma_logscore,W2,full_sample
2025Q3,2025-08-06,132.7916103327251,2.795282514484673,9,133.6,nights_m,parsimonious,bma_logscore,W2,full_sample
2025Q4,2025-11-06,121.21410797240557,2.4909440682938047,10,121.9,nights_m,parsimonious,bma_logscore,W2,full_sample
2026Q1,2026-02-12,157.73734089271207,3.1843585336743745,11,156.2,nights_m,parsimonious,bma_logscore,W2,full_sample
2026Q2,2026-05-07,147.41185513387614,2.999160559416066,12,148.3,nights_m,parsimonious,bma_logscore,W2,full_sample
2024Q1,2024-02-13,136.64623668018734,2.874036487521313,3,132.6,nights_m,parsimonious,top3_inv_mse,W2,full_sample
2024Q2,2024-05-08,127.02899249120567,2.5603913709728423,4,125.1,nights_m,parsimonious,top3_inv_mse,W2,full_sample
2024Q3,2024-08-06,124.12476061288058,2.561062228035968,5,122.8,nights_m,parsimonious,top3_inv_mse,W2,full_sample
2024Q4,2024-11-07,108.03934277000752,2.210481401866567,6,111.0,nights_m,parsimonious,top3_inv_mse,W2,full_sample
2025Q1,2025-02-13,149.04271566493532,3.099209753391483,7,143.1,nights_m,parsimonious,top3_inv_mse,W2,full_sample
2025Q2,2025-05-01,136.2380053565868,2.8194147513888006,8,134.4,nights_m,parsimonious,top3_inv_mse,W2,full_sample
2025Q3,2025-08-06,133.1959723392037,2.8071214951700645,9,133.6,nights_m,parsimonious,top3_inv_mse,W2,full_sample
2025Q4,2025-11-06,121.52743648113939,2.492355956227305,10,121.9,nights_m,parsimonious,top3_inv_mse,W2,full_sample
2026Q1,2026-02-12,157.66139334489353,3.3154064619254022,11,156.2,nights_m,parsimonious,top3_inv_mse,W2,full_sample
2026Q2,2026-05-07,147.4611386458518,3.0384978077712623,12,148.3,nights_m,parsimonious,top3_inv_mse,W2,full_sample
2024Q1,2024-02-13,136.64623668018734,2.874036487521313,3,132.6,nights_m,parsimonious,top1_trailing,W2,full_sample
2024Q2,2024-05-08,127.55466051718012,2.2700999228622,4,125.1,nights_m,parsimonious,top1_trailing,W2,full_sample
2024Q3,2024-08-06,124.76582121024992,2.2204667391755515,5,122.8,nights_m,parsimonious,top1_trailing,W2,full_sample
2024Q4,2024-11-07,108.74142060426654,1.9352792718414489,6,111.0,nights_m,parsimonious,top1_trailing,W2,full_sample
2025Q1,2025-02-13,149.77248861687403,2.6655122868697663,7,143.1,nights_m,parsimonious,top1_trailing,W2,full_sample
2025Q2,2025-05-01,137.162694006939,2.441094820230308,8,134.4,nights_m,parsimonious,top1_trailing,W2,full_sample
2025Q3,2025-08-06,134.19658330989387,2.3883067242308207,9,133.6,nights_m,parsimonious,top1_trailing,W2,full_sample
2025Q4,2025-11-06,120.76221498371336,2.44810094713633,10,121.9,nights_m,parsimonious,top1_trailing,W2,full_sample
2026Q1,2026-02-12,158.9302295654707,2.8284932938883323,11,156.2,nights_m,parsimonious,top1_trailing,W2,full_sample
2026Q2,2026-05-07,148.59993901465566,2.6446443330783835,12,148.3,nights_m,parsimonious,top1_trailing,W2,full_sample
2023Q1,2023-02-14,1.1861764297292299,1.6676081752911651,0,0.2141964657583317,adr_yoy,all,equal,W1,PIT
2023Q2,2023-05-09,1.0094810012122377,1.1497711449769024,0,1.3863442042262086,adr_yoy,all,equal,W1,PIT
2023Q3,2023-08-03,1.6093807008201089,1.029487900639864,1,3.1577601636410213,adr_yoy,all,equal,W1,PIT
2023Q4,2023-11-01,2.42990336366903,1.682037539083227,2,2.565277141548328,adr_yoy,all,equal,W1,PIT
2024Q1,2024-02-13,2.366270569086322,1.4060385228709704,3,2.642047141245607,adr_yoy,all,equal,W1,PIT
2024Q2,2024-05-08,2.6050115438355643,1.2045938481894627,4,2.120354195530405,adr_yoy,all,equal,W1,PIT
2024Q3,2024-08-06,2.3802897075495753,1.139908355577074,5,1.40042136572065,adr_yoy,all,equal,W1,PIT
2024Q4,2024-11-07,1.8340796597043902,1.1611248475740505,6,0.8932559178204569,adr_yoy,all,equal,W1,PIT
2025Q1,2025-02-13,1.401351720661252,1.152254517945958,7,-0.8907913003239232,adr_yoy,all,equal,W1,PIT
2025Q2,2025-05-01,0.10518363974236866,1.466783776836689,8,2.9198371969562764,adr_yoy,all,equal,W1,PIT
2025Q3,2025-08-06,2.209947085980479,1.739468716234252,9,4.674896113419713,adr_yoy,all,equal,W1,PIT
2025Q4,2025-11-06,3.417082685374277,2.024102161532769,10,5.931828242585202,adr_yoy,all,equal,W1,PIT
2026Q1,2026-02-12,4.520952667124994,2.0970482909182455,11,9.0346679117544,adr_yoy,all,equal,W1,PIT
2026Q2,2026-05-07,7.038663438601104,2.520508547662596,12,5.30146721687299,adr_yoy,all,equal,W1,PIT
2023Q1,2023-02-14,1.1861764297292299,1.6676081752911651,0,0.2141964657583317,adr_yoy,all,inv_mse,W1,PIT
2023Q2,2023-05-09,1.0094810012122377,1.1497711449769024,0,1.3863442042262086,adr_yoy,all,inv_mse,W1,PIT
2023Q3,2023-08-03,1.6093807008201089,1.029487900639864,1,3.1577601636410213,adr_yoy,all,inv_mse,W1,PIT
2023Q4,2023-11-01,2.42990336366903,1.682037539083227,2,2.565277141548328,adr_yoy,all,inv_mse,W1,PIT
2024Q1,2024-02-13,2.366270569086322,1.4060385228709704,3,2.642047141245607,adr_yoy,all,inv_mse,W1,PIT
2024Q2,2024-05-08,2.6638157730142646,0.9913255013587046,4,2.120354195530405,adr_yoy,all,inv_mse,W1,PIT
2024Q3,2024-08-06,2.3440244866696336,0.946467952431451,5,1.40042136572065,adr_yoy,all,inv_mse,W1,PIT
2024Q4,2024-11-07,1.793719399425373,0.9937645197282298,6,0.8932559178204569,adr_yoy,all,inv_mse,W1,PIT
2025Q1,2025-02-13,1.3534713733164763,1.015601055939658,7,-0.8907913003239232,adr_yoy,all,inv_mse,W1,PIT
2025Q2,2025-05-01,-0.050763330424725056,1.3515607102844103,8,2.9198371969562764,adr_yoy,all,inv_mse,W1,PIT
2025Q3,2025-08-06,2.464058933903402,1.6591910428882068,9,4.674896113419713,adr_yoy,all,inv_mse,W1,PIT
2025Q4,2025-11-06,3.4857696781004943,1.953781605274769,10,5.931828242585202,adr_yoy,all,inv_mse,W1,PIT
2026Q1,2026-02-12,4.6619657589488055,1.9917754338894798,11,9.0346679117544,adr_yoy,all,inv_mse,W1,PIT
2026Q2,2026-05-07,7.2889353595907895,2.431842351648958,12,5.30146721687299,adr_yoy,all,inv_mse,W1,PIT
2023Q1,2023-02-14,1.1861764297292299,1.6676081752911651,0,0.2141964657583317,adr_yoy,all,stack_ls,W1,PIT
2023Q2,2023-05-09,1.0094810012122377,1.1497711449769024,0,1.3863442042262086,adr_yoy,all,stack_ls,W1,PIT
2023Q3,2023-08-03,1.6093807008201089,1.029487900639864,1,3.1577601636410213,adr_yoy,all,stack_ls,W1,PIT
2023Q4,2023-11-01,2.42990336366903,1.682037539083227,2,2.565277141548328,adr_yoy,all,stack_ls,W1,PIT
2024Q1,2024-02-13,2.366270569086322,1.4060385228709704,3,2.642047141245607,adr_yoy,all,stack_ls,W1,PIT
2024Q2,2024-05-08,2.7109776022955474,0.7825410009797639,4,2.120354195530405,adr_yoy,all,stack_ls,W1,PIT
2024Q3,2024-08-06,2.326623343554958,0.7722478610892639,5,1.40042136572065,adr_yoy,all,stack_ls,W1,PIT
2024Q4,2024-11-07,1.7790040792173898,0.8234296686700461,6,0.8932559178204569,adr_yoy,all,stack_ls,W1,PIT
2025Q1,2025-02-13,1.3367247943519658,0.8608039296434502,7,-0.8907913003239232,adr_yoy,all,stack_ls,W1,PIT
2025Q2,2025-05-01,-0.16631177226249602,1.2115675454783308,8,2.9198371969562764,adr_yoy,all,stack_ls,W1,PIT
2025Q3,2025-08-06,2.815392535192012,1.506674288094484,9,4.674896113419713,adr_yoy,all,stack_ls,W1,PIT
2025Q4,2025-11-06,3.7610933975427994,1.4341004344600454,10,5.931828242585202,adr_yoy,all,stack_ls,W1,PIT
2026Q1,2026-02-12,4.711277539784413,1.58582419746081,11,9.0346679117544,adr_yoy,all,stack_ls,W1,PIT
2026Q2,2026-05-07,7.512735840671872,2.238780363883917,12,5.30146721687299,adr_yoy,all,stack_ls,W1,PIT
2023Q1,2023-02-14,1.1861764297292299,1.6676081752911651,0,0.2141964657583317,adr_yoy,all,stack_shrunk,W1,PIT
2023Q2,2023-05-09,1.0094810012122377,1.1497711449769024,0,1.3863442042262086,adr_yoy,all,stack_shrunk,W1,PIT
2023Q3,2023-08-03,1.6093807008201089,1.029487900639864,1,3.1577601636410213,adr_yoy,all,stack_shrunk,W1,PIT
2023Q4,2023-11-01,2.42990336366903,1.682037539083227,2,2.565277141548328,adr_yoy,all,stack_shrunk,W1,PIT
2024Q1,2024-02-13,2.366270569086322,1.4060385228709704,3,2.642047141245607,adr_yoy,all,stack_shrunk,W1,PIT
2024Q2,2024-05-08,2.657994573065556,1.0171113901837598,4,2.120354195530405,adr_yoy,all,stack_shrunk,W1,PIT
2024Q3,2024-08-06,2.353456525552267,0.9739604348698087,5,1.40042136572065,adr_yoy,all,stack_shrunk,W1,PIT
2024Q4,2024-11-07,1.8065418694608903,1.0069170747094605,6,0.8932559178204569,adr_yoy,all,stack_shrunk,W1,PIT
2025Q1,2025-02-13,1.369038257506609,1.0175367804700162,7,-0.8907913003239232,adr_yoy,all,stack_shrunk,W1,PIT
2025Q2,2025-05-01,-0.030564066260063694,1.3520734899807656,8,2.9198371969562764,adr_yoy,all,stack_shrunk,W1,PIT
2025Q3,2025-08-06,2.512669810586246,1.6551587418051679,9,4.674896113419713,adr_yoy,all,stack_shrunk,W1,PIT
2025Q4,2025-11-06,3.5890880414585387,1.7624989789335292,10,5.931828242585202,adr_yoy,all,stack_shrunk,W1,PIT
2026Q1,2026-02-12,4.616115103454703,1.8615264835977714,11,9.0346679117544,adr_yoy,all,stack_shrunk,W1,PIT
2026Q2,2026-05-07,7.275699639636489,2.39556602682487,12,5.30146721687299,adr_yoy,all,stack_shrunk,W1,PIT
2023Q1,2023-02-14,1.1861764297292299,1.6676081752911651,0,0.2141964657583317,adr_yoy,all,bma_logscore,W1,PIT
2023Q2,2023-05-09,1.0094810012122377,1.1497711449769024,0,1.3863442042262086,adr_yoy,all,bma_logscore,W1,PIT
2023Q3,2023-08-03,1.6093807008201089,1.029487900639864,1,3.1577601636410213,adr_yoy,all,bma_logscore,W1,PIT
2023Q4,2023-11-01,2.42990336366903,1.682037539083227,2,2.565277141548328,adr_yoy,all,bma_logscore,W1,PIT
2024Q1,2024-02-13,2.366270569086322,1.4060385228709704,3,2.642047141245607,adr_yoy,all,bma_logscore,W1,PIT
2024Q2,2024-05-08,2.7073496193109112,0.8016350486364802,4,2.120354195530405,adr_yoy,all,bma_logscore,W1,PIT
2024Q3,2024-08-06,2.336757712544777,0.7689347599019087,5,1.40042136572065,adr_yoy,all,bma_logscore,W1,PIT
2024Q4,2024-11-07,1.8057693842025728,0.8093529231618183,6,0.8932559178204569,adr_yoy,all,bma_logscore,W1,PIT
2025Q1,2025-02-13,1.3460208255907529,0.8594518728990385,7,-0.8907913003239232,adr_yoy,all,bma_logscore,W1,PIT
2025Q2,2025-05-01,-0.2162234900100788,1.219921435028616,8,2.9198371969562764,adr_yoy,all,bma_logscore,W1,PIT
2025Q3,2025-08-06,2.9038244134357245,1.5924090307985892,9,4.674896113419713,adr_yoy,all,bma_logscore,W1,PIT
2025Q4,2025-11-06,3.808147247956866,1.9154400226474335,10,5.931828242585202,adr_yoy,all,bma_logscore,W1,PIT
2026Q1,2026-02-12,5.374102944104207,1.757318927577097,11,9.0346679117544,adr_yoy,all,bma_logscore,W1,PIT
2026Q2,2026-05-07,8.610788424585259,1.9911734065586908,12,5.30146721687299,adr_yoy,all,bma_logscore,W1,PIT
2023Q1,2023-02-14,1.1861764297292299,1.6676081752911651,0,0.2141964657583317,adr_yoy,all,top3_inv_mse,W1,PIT
2023Q2,2023-05-09,1.0094810012122377,1.1497711449769024,0,1.3863442042262086,adr_yoy,all,top3_inv_mse,W1,PIT
2023Q3,2023-08-03,1.6093807008201089,1.029487900639864,1,3.1577601636410213,adr_yoy,all,top3_inv_mse,W1,PIT
2023Q4,2023-11-01,2.42990336366903,1.682037539083227,2,2.565277141548328,adr_yoy,all,top3_inv_mse,W1,PIT
2024Q1,2024-02-13,2.366270569086322,1.4060385228709704,3,2.642047141245607,adr_yoy,all,top3_inv_mse,W1,PIT
2024Q2,2024-05-08,2.6638157730142646,0.9913255013587046,4,2.120354195530405,adr_yoy,all,top3_inv_mse,W1,PIT
2024Q3,2024-08-06,2.3440244866696336,0.946467952431451,5,1.40042136572065,adr_yoy,all,top3_inv_mse,W1,PIT
2024Q4,2024-11-07,1.793719399425373,0.9937645197282298,6,0.8932559178204569,adr_yoy,all,top3_inv_mse,W1,PIT
2025Q1,2025-02-13,1.3534713733164763,1.015601055939658,7,-0.8907913003239232,adr_yoy,all,top3_inv_mse,W1,PIT
2025Q2,2025-05-01,-0.050763330424725056,1.3515607102844103,8,2.9198371969562764,adr_yoy,all,top3_inv_mse,W1,PIT
2025Q3,2025-08-06,2.464058933903402,1.6591910428882068,9,4.674896113419713,adr_yoy,all,top3_inv_mse,W1,PIT
2025Q4,2025-11-06,3.4857696781004943,1.953781605274769,10,5.931828242585202,adr_yoy,all,top3_inv_mse,W1,PIT
2026Q1,2026-02-12,4.6619657589488055,1.9917754338894798,11,9.0346679117544,adr_yoy,all,top3_inv_mse,W1,PIT
2026Q2,2026-05-07,7.2889353595907895,2.431842351648958,12,5.30146721687299,adr_yoy,all,top3_inv_mse,W1,PIT
2023Q1,2023-02-14,1.1861764297292299,1.6676081752911651,0,0.2141964657583317,adr_yoy,all,top1_trailing,W1,PIT
2023Q2,2023-05-09,1.0094810012122377,1.1497711449769024,0,1.3863442042262086,adr_yoy,all,top1_trailing,W1,PIT
2023Q3,2023-08-03,1.6093807008201089,1.029487900639864,1,3.1577601636410213,adr_yoy,all,top1_trailing,W1,PIT
2023Q4,2023-11-01,2.42990336366903,1.682037539083227,2,2.565277141548328,adr_yoy,all,top1_trailing,W1,PIT
2024Q1,2024-02-13,2.366270569086322,1.4060385228709704,3,2.642047141245607,adr_yoy,all,top1_trailing,W1,PIT
2024Q2,2024-05-08,2.7351303275957948,0.7253507957258517,4,2.120354195530405,adr_yoy,all,top1_trailing,W1,PIT
2024Q3,2024-08-06,2.3991552666269804,0.6841578943203269,5,1.40042136572065,adr_yoy,all,top1_trailing,W1,PIT
2024Q4,2024-11-07,1.9197926523812736,0.7109863542353412,6,0.8932559178204569,adr_yoy,all,top1_trailing,W1,PIT
2025Q1,2025-02-13,1.54677958908402,0.7312307166755346,7,-0.8907913003239232,adr_yoy,all,top1_trailing,W1,PIT
2025Q2,2025-05-01,0.325532174864132,1.0244343821091455,8,2.9198371969562764,adr_yoy,all,top1_trailing,W1,PIT
2025Q3,2025-08-06,2.9198371969562764,1.5977968558293991,9,4.674896113419713,adr_yoy,all,top1_trailing,W1,PIT
2025Q4,2025-11-06,3.677052460734988,1.3906736002011977,10,5.931828242585202,adr_yoy,all,top1_trailing,W1,PIT
2026Q1,2026-02-12,4.472087195630463,1.485556827768404,11,9.0346679117544,adr_yoy,all,top1_trailing,W1,PIT
2026Q2,2026-05-07,6.441015037870016,1.9365535874128572,12,5.30146721687299,adr_yoy,all,top1_trailing,W1,PIT
2024Q1,2024-02-13,2.366270569086322,1.4060385228709704,3,2.642047141245607,adr_yoy,all,equal,W2,PIT
2024Q2,2024-05-08,2.6050115438355643,1.2045938481894627,4,2.120354195530405,adr_yoy,all,equal,W2,PIT
2024Q3,2024-08-06,2.3802897075495753,1.139908355577074,5,1.40042136572065,adr_yoy,all,equal,W2,PIT
2024Q4,2024-11-07,1.8340796597043902,1.1611248475740505,6,0.8932559178204569,adr_yoy,all,equal,W2,PIT
2025Q1,2025-02-13,1.401351720661252,1.152254517945958,7,-0.8907913003239232,adr_yoy,all,equal,W2,PIT
2025Q2,2025-05-01,0.10518363974236866,1.466783776836689,8,2.9198371969562764,adr_yoy,all,equal,W2,PIT
2025Q3,2025-08-06,2.209947085980479,1.739468716234252,9,4.674896113419713,adr_yoy,all,equal,W2,PIT
2025Q4,2025-11-06,3.417082685374277,2.024102161532769,10,5.931828242585202,adr_yoy,all,equal,W2,PIT
2026Q1,2026-02-12,4.520952667124994,2.0970482909182455,11,9.0346679117544,adr_yoy,all,equal,W2,PIT
2026Q2,2026-05-07,7.038663438601104,2.520508547662596,12,5.30146721687299,adr_yoy,all,equal,W2,PIT
2024Q1,2024-02-13,2.366270569086322,1.4060385228709704,3,2.642047141245607,adr_yoy,all,inv_mse,W2,PIT
2024Q2,2024-05-08,2.6638157730142646,0.9913255013587046,4,2.120354195530405,adr_yoy,all,inv_mse,W2,PIT
2024Q3,2024-08-06,2.3440244866696336,0.946467952431451,5,1.40042136572065,adr_yoy,all,inv_mse,W2,PIT
2024Q4,2024-11-07,1.793719399425373,0.9937645197282298,6,0.8932559178204569,adr_yoy,all,inv_mse,W2,PIT
2025Q1,2025-02-13,1.3534713733164763,1.015601055939658,7,-0.8907913003239232,adr_yoy,all,inv_mse,W2,PIT
2025Q2,2025-05-01,-0.050763330424725056,1.3515607102844103,8,2.9198371969562764,adr_yoy,all,inv_mse,W2,PIT
2025Q3,2025-08-06,2.464058933903402,1.6591910428882068,9,4.674896113419713,adr_yoy,all,inv_mse,W2,PIT
2025Q4,2025-11-06,3.4857696781004943,1.953781605274769,10,5.931828242585202,adr_yoy,all,inv_mse,W2,PIT
2026Q1,2026-02-12,4.6619657589488055,1.9917754338894798,11,9.0346679117544,adr_yoy,all,inv_mse,W2,PIT
2026Q2,2026-05-07,7.2889353595907895,2.431842351648958,12,5.30146721687299,adr_yoy,all,inv_mse,W2,PIT
2024Q1,2024-02-13,2.366270569086322,1.4060385228709704,3,2.642047141245607,adr_yoy,all,stack_ls,W2,PIT
2024Q2,2024-05-08,2.7109776022955474,0.7825410009797639,4,2.120354195530405,adr_yoy,all,stack_ls,W2,PIT
2024Q3,2024-08-06,2.326623343554958,0.7722478610892639,5,1.40042136572065,adr_yoy,all,stack_ls,W2,PIT
2024Q4,2024-11-07,1.7790040792173898,0.8234296686700461,6,0.8932559178204569,adr_yoy,all,stack_ls,W2,PIT
2025Q1,2025-02-13,1.3367247943519658,0.8608039296434502,7,-0.8907913003239232,adr_yoy,all,stack_ls,W2,PIT
2025Q2,2025-05-01,-0.16631177226249602,1.2115675454783308,8,2.9198371969562764,adr_yoy,all,stack_ls,W2,PIT
2025Q3,2025-08-06,2.815392535192012,1.506674288094484,9,4.674896113419713,adr_yoy,all,stack_ls,W2,PIT
2025Q4,2025-11-06,3.7610933975427994,1.4341004344600454,10,5.931828242585202,adr_yoy,all,stack_ls,W2,PIT
2026Q1,2026-02-12,4.711277539784413,1.58582419746081,11,9.0346679117544,adr_yoy,all,stack_ls,W2,PIT
2026Q2,2026-05-07,7.512735840671872,2.238780363883917,12,5.30146721687299,adr_yoy,all,stack_ls,W2,PIT
2024Q1,2024-02-13,2.366270569086322,1.4060385228709704,3,2.642047141245607,adr_yoy,all,stack_shrunk,W2,PIT
2024Q2,2024-05-08,2.657994573065556,1.0171113901837598,4,2.120354195530405,adr_yoy,all,stack_shrunk,W2,PIT
2024Q3,2024-08-06,2.353456525552267,0.9739604348698087,5,1.40042136572065,adr_yoy,all,stack_shrunk,W2,PIT
2024Q4,2024-11-07,1.8065418694608903,1.0069170747094605,6,0.8932559178204569,adr_yoy,all,stack_shrunk,W2,PIT
2025Q1,2025-02-13,1.369038257506609,1.0175367804700162,7,-0.8907913003239232,adr_yoy,all,stack_shrunk,W2,PIT
2025Q2,2025-05-01,-0.030564066260063694,1.3520734899807656,8,2.9198371969562764,adr_yoy,all,stack_shrunk,W2,PIT
2025Q3,2025-08-06,2.512669810586246,1.6551587418051679,9,4.674896113419713,adr_yoy,all,stack_shrunk,W2,PIT
2025Q4,2025-11-06,3.5890880414585387,1.7624989789335292,10,5.931828242585202,adr_yoy,all,stack_shrunk,W2,PIT
2026Q1,2026-02-12,4.616115103454703,1.8615264835977714,11,9.0346679117544,adr_yoy,all,stack_shrunk,W2,PIT
2026Q2,2026-05-07,7.275699639636489,2.39556602682487,12,5.30146721687299,adr_yoy,all,stack_shrunk,W2,PIT
