row,col,head,new,diff
32,jk_min,0.6967914044840539,0.696791404484054,1.1102230246251565e-16
34,jk_min,0.4464505515253095,0.4464505515253094,1.1102230246251565e-16
36,jk_min,0.630680308540561,0.6306803085405609,1.1102230246251565e-16
38,jk_min,0.6578159754183129,0.6578159754183127,2.220446049250313e-16
39,jk_min,0.7232061468436153,0.7232061468436157,4.440892098500626e-16
41,jk_min,0.7083456751557032,0.7083456751557033,1.1102230246251565e-16
42,jk_min,0.6312556565291852,0.6312556565291854,1.1102230246251565e-16
44,jk_min,0.6782020457125084,0.6782020457125085,1.1102230246251565e-16
45,jk_min,0.6882645673443106,0.688264567344311,3.3306690738754696e-16
47,jk_min,0.6680084374622489,0.668008437462249,1.1102230246251565e-16
48,jk_min,0.7407781142597846,0.7407781142597845,1.1102230246251565e-16
49,jk_min,0.7047166057069585,0.7047166057069587,2.220446049250313e-16
50,jk_min,0.6149811282604816,0.6149811282604817,1.1102230246251565e-16
51,jk_min,0.7046083187837453,0.704608318783745,3.3306690738754696e-16
54,jk_min,0.7397072917517377,0.7397072917517378,1.1102230246251565e-16
55,jk_min,0.6819552045553448,0.6819552045553446,1.1102230246251565e-16
57,jk_min,0.7003758332919557,0.7003758332919559,1.1102230246251565e-16
58,jk_min,0.6873680236339845,0.6873680236339849,3.3306690738754696e-16
60,jk_min,0.7226076406798974,0.7226076406798975,1.1102230246251565e-16
62,jk_min,0.7252050961471467,0.7252050961471469,2.220446049250313e-16
64,jk_min,0.7640571367584587,0.7640571367584583,3.3306690738754696e-16
67,jk_min,0.7770533795327408,0.7770533795327407,1.1102230246251565e-16
68,jk_min,0.767997651341663,0.7679976513416629,1.1102230246251565e-16
69,jk_min,0.6986884453254582,0.6986884453254579,2.220446049250313e-16
72,jk_min,0.7822054804804124,0.7822054804804125,1.1102230246251565e-16
73,jk_min,0.7931565020265975,0.7931565020265974,1.1102230246251565e-16
75,jk_min,0.7575637911337549,0.7575637911337548,1.1102230246251565e-16
77,jk_min,0.8001018393689641,0.800101839368964,1.1102230246251565e-16
82,jk_min,0.7332392087894513,0.7332392087894511,1.1102230246251565e-16
84,jk_min,0.759201332887007,0.7592013328870066,3.3306690738754696e-16
86,jk_min,0.7899291147857601,0.78992911478576,1.1102230246251565e-16
87,jk_min,0.7937516066397675,0.7937516066397676,1.1102230246251565e-16
88,jk_min,0.7866753195245769,0.786675319524577,1.1102230246251565e-16
89,jk_min,0.7625121101733918,0.7625121101733917,1.1102230246251565e-16
92,jk_min,0.7191280807167112,0.7191280807167113,1.1102230246251565e-16
96,jk_min,0.810551209360531,0.8105512093605312,1.1102230246251565e-16
98,jk_min,0.7558725748535031,0.7558725748535027,4.440892098500626e-16
100,jk_min,0.7874714374622209,0.7874714374622207,2.220446049250313e-16
102,jk_min,0.7717057400024868,0.771705740002487,2.220446049250313e-16
104,jk_min,0.6938648775123832,0.693864877512383,2.220446049250313e-16
105,jk_min,0.7891345552057436,0.789134555205744,4.440892098500626e-16
107,jk_min,0.7839924950717932,0.7839924950717934,1.1102230246251565e-16
109,jk_min,0.7964007602749841,0.7964007602749842,1.1102230246251565e-16
111,jk_min,0.7991838232843086,0.7991838232843085,1.1102230246251565e-16
113,jk_min,0.7699524607659557,0.7699524607659558,1.1102230246251565e-16
120,jk_min,0.815205287804332,0.8152052878043321,1.1102230246251565e-16
121,jk_min,0.7325473904628474,0.7325473904628476,1.1102230246251565e-16
125,jk_min,0.8019518965611674,0.8019518965611676,2.220446049250313e-16
