id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
33271808,Lovely-3-bedrooms apartment center of Thessaloniki,108524590,1467314788627095078,Nana,,Thessaloniki,40.63549,22.95058,Entire home/apt,205,1,107,2026-06-14,2.19,3,275,21,00001478147
33284122,Flat with garden view in Polichni,91247024,1467102992076023677,Anthony,,Pavlou Mela,40.66078,22.95392,Entire home/apt,,1,7,2025-06-23,0.08,1,0,0,00000665338
33284304,Luxury cozy large apartment in the city center,121533440,1462920877492980995,Emmanouil,,Thessaloniki,40.63105,22.94433,Entire home/apt,,1,296,2025-09-26,3.36,2,0,4,00000632608
33286821,Escape ... in style / Downtown Seaside Balcony 508,80206409,1466978080707613559,EscapeInStyle,,Thessaloniki,40.63131,22.94277,Entire home/apt,97,1,126,2026-06-06,2.03,14,326,17,00003014275
33338487,"Think Home, exploring the center of Thessaloniki",25320105,1465340195573553672,Manos,,Thessaloniki,40.62946,22.94902,Entire home/apt,90,2,89,2025-11-03,1.01,3,344,1,00001902126
33387056,Your Dream House,251519195,1469332979057874826,Xrysa,,Pilea – Chortiatis,40.60272,22.97951,Entire home/apt,74,2,8,2021-06-07,0.11,1,177,0,00001071836
33451824,Downtown Luxury Boutique Suites : the grand suite,178290282,1468724211872906202,Κώστας,,Thessaloniki,40.6294,22.94995,Entire home/apt,75,1,135,2026-05-24,1.55,4,209,24,00003698132
33452375,Thess1home Refresh,252017992,1469335364733568550,Thess1home Apartments,,Thessaloniki,40.61679,22.95451,Entire home/apt,92,1,58,2025-05-04,0.66,1,53,0,
33481799,Evaggelistria City Center,201490114,1469051563778139088,"Athina, Ioanna & Katerina",,Neapolis – Sykeon,40.63502,22.96002,Entire home/apt,44,2,154,2026-06-14,1.75,1,254,15,00000621254
33484287,AMA00000611188 SUPER NUOVA-Private Parking,246425829,1487956235778318273,Σταματια,,Neapolis – Sykeon,40.64559,22.95392,Entire home/apt,73,1,170,2025-12-31,1.94,1,64,15,00000611188
33541283,Elegant Brand New Loft with Private Terrace,252704557,1469338651769110191,John And George,,Thessaloniki,40.63514,22.93892,Entire home/apt,153,3,141,2026-05-27,1.65,1,227,17,00003186553
33565390,Papafi Urban Living Oasis,23689070,1462626248459998883,Urban Living,,Thessaloniki,40.6219,22.96308,Entire home/apt,,300,82,2025-06-30,0.96,1,0,0,00000662177
33587016,Athina's house,180953199,1468746613695476678,Athina,,Neapolis – Sykeon,40.64769,22.94089,Entire home/apt,81,1,226,2026-06-08,2.57,2,191,57,00000624969
33599861,Oli's Luxury Apartment,233599991,1469244278360689960,Χρήστος,,Thessaloniki,40.61057,22.95614,Entire home/apt,,1,39,2026-04-27,0.44,26,0,20,00002221715
33607159,Sky Studio 7.,201521114,1469051707789417944,Odysseas,,Thessaloniki,40.640968,22.9345,Entire home/apt,72,1,42,2026-01-01,0.48,13,63,1,00000417668
33608883,Sky Studio 9.,201521114,1469051707789417944,Odysseas,,Thessaloniki,40.641041,22.934694,Entire home/apt,85,1,45,2025-01-24,0.51,13,47,0,00000417817
33612186,Apartment | Evapollo,253289473,1469341502338992592,Evapollo,,Thessaloniki,40.63328,22.93927,Entire home/apt,83,1,17,2026-04-19,0.19,1,356,7,00000601680
33717306,Villanova Apartment,103104510,1462877857785658227,Theodoros,,Thessaloniki,40.63994,22.93845,Entire home/apt,83,2,275,2026-02-01,3.15,4,356,36,00001890500
33764999,Sky Studio 8.,201521114,1469051707789417944,Odysseas,,Thessaloniki,40.640884,22.934763,Entire home/apt,82,1,32,2023-09-30,0.36,13,58,0,00000417748
33808350,City Center Apartment with a Modern Breeze,8875256,1462567038039836018,Alex,,Thessaloniki,40.63942,22.94145,Entire home/apt,130,1,291,2026-06-14,3.32,3,297,15,00002166880
33820972,F & B Collection - Seaview MiniLux,31131449,1462653994722889142,Dimitris,,Thessaloniki,40.64067,22.93053,Entire home/apt,57,2,20,2026-04-05,0.23,37,365,2,00000598482
33860761,Joy's Apartment In The Heart of City's Center,41837560,1465622493297598273,Nena,,Thessaloniki,40.63483,22.94733,Entire home/apt,,2,66,2026-03-16,0.76,1,0,4,00000627369
33883416,Little Haven in Kalamaria center,255835194,1469351941251154174,Rebeka,,Kalamaria,40.5813,22.94642,Entire home/apt,69,3,92,2026-04-18,1.06,1,353,13,00000788790
33895481,Cozy apartment in the center near Ancient market,253837597,1469344195580764770,Kalliopi,,Thessaloniki,40.638925468283716,22.94473230753221,Entire home/apt,71,1,349,2026-06-14,3.99,1,352,51,00003213692
33896600,Dahlia#colony_International_Fair,226024200,1469201866925210148,Elias,,Thessaloniki,40.6272,22.95102,Entire home/apt,85,4,32,2025-09-29,0.38,1,49,6,00000605334
34002063,Elegantly designed day bed apartment,21087608,1463146338817201020,Akis,,Thessaloniki,40.59593,22.9548,Entire home/apt,97,2,98,2026-05-29,1.12,1,259,10,00002195390
34015868,THESS COZI ΠΥΛΕΑ Θεσσαλονίκη,97519808,1467174870328265351,George,,Pilea – Chortiatis,40.60602,22.98254,Entire home/apt,40,3,57,2024-08-07,0.66,3,90,0,00000667936
34027863,Nature feel,63930608,1529318809068678344,Paraskevi,,Thessaloniki,40.64275,22.93549,Entire home/apt,56,1,100,2026-06-15,1.16,7,243,9,00002157363
34037753,White Tower Apartment,210544439,1469098522339228264,Giannis,,Thessaloniki,40.62822,22.94932,Entire home/apt,97,50,2,2019-07-15,0.02,1,179,0,
34062117,Downtown Luxury Boutique Suites : the yellow suite,178290282,1468724211872906202,Κώστας,,Thessaloniki,40.63132,22.95214,Entire home/apt,50,2,66,2026-04-17,0.76,4,365,3,
34063156,Downtown Luxury Boutique Suites : the red suite,178290282,1468724211872906202,Κώστας,,Thessaloniki,40.6315,22.95218,Entire home/apt,53,2,64,2026-06-10,0.73,4,214,8,00003698930
34087696,Comfort Luxury Maisonette (103 m²),257396325,1463316641127769596,Νίκος Και Ελένη,,Pilea – Chortiatis,40.60202,22.99675,Entire home/apt,113,1,104,2026-05-26,1.19,1,321,8,00001865965
34104432,Urban Living 2,112627287,1467359485829922037,Urban Living,,Thessaloniki,40.63474,22.94473,Entire home/apt,70,3,29,2026-04-06,0.48,9,64,4,00001290836
34160030,Cinnamon - Sea view,251917571,1469334909142735746,Κωστής,,Thessaloniki,40.61467,22.95449,Entire home/apt,,2,28,2026-05-17,0.32,1,0,5,00003275167
34166275,The Minimal Suite from k2properties,257956713,1469362907257037265,Κ2 Διαχειριση Ακινητων Εε,,Thessaloniki,40.62995,22.94831,Entire home/apt,70,1,133,2026-05-26,1.52,9,337,7,00001123515
34187846,Nota - Karolou Dil,28267881,1462643964370449103,Tomas&Cristina! Skgbnb,,Thessaloniki,40.63161,22.94207,Entire home/apt,111,1,36,2026-05-10,0.41,30,183,13,00002792623
34191893,The Corner Suite in Navarinou Sq. k2properties,257956713,1469362907257037265,Κ2 Διαχειριση Ακινητων Εε,,Thessaloniki,40.6321,22.94838,Entire home/apt,75,2,61,2026-05-31,0.70,9,322,5,00001123600
34417353,GraffitiSuites#Glossy Lodge,185535470,1468959528093276742,⁨V.M.⁩,,Thessaloniki,40.63632,22.93884,Entire home/apt,120,3,22,2023-06-18,0.27,5,188,0,00002253438
34585082,Belle Reve Apartment #FeelsLikeHome,9244884,1462809229353517425,FeelsLikeHomeGR,,Thessaloniki,40.63966,22.94317,Entire home/apt,102,1,66,2025-08-18,0.76,18,59,1,00002278790
34586815,F & B Collection - Apartment for 6,31131449,1462653994722889142,Dimitris,,Thessaloniki,40.60112,22.96555,Entire home/apt,,2,33,2026-06-07,0.41,37,295,2,00002473137
34612168,KAMARA Amazing View By JohnTack apartments,128433739,1462935906410555095,John,,Thessaloniki,40.63376,22.95107,Entire home/apt,82,1,103,2025-08-24,1.22,2,55,3,00000509968
34651578,Central Studio Flat II,60724536,1466747986289761509,Alexandros,,Thessaloniki,40.63408,22.95278,Entire home/apt,74,1,15,2022-06-25,0.17,1,104,0,00002965499
34701707,Arvanitidis Suites Anesis central luxury suite,125718589,1468266718103055636,Maria,,Thessaloniki,40.63692,22.93907,Entire home/apt,102,1,405,2026-06-10,4.72,3,303,54,
34708438,Danae by halu! Apartments,251290631,1469331838051961663,Halu,,Thessaloniki,40.63305,22.95075,Entire home/apt,100,1,40,2026-03-30,0.47,79,338,1,00002287175
34729100,DK mini suites A,261937610,1469384796039904928,Dimitriadis,,Thessaloniki,40.63383,22.94323,Entire home/apt,75,1,3,2026-05-04,0.04,13,348,2,00002435550
34749094,Elegant Downtown Studio by White Tower,166989510,1468617596189886712,Ariadne,,Thessaloniki,40.62638,22.94823,Entire home/apt,74,3,26,2026-04-21,0.30,1,43,4,00002619210
34751164,Brand-New Modern flat in the Heart of the city,1653525,1462564168734453908,⁨Nikos (Guesteasy)⁩,,Thessaloniki,40.63449,22.9491,Entire home/apt,102,3,142,2026-05-31,1.68,1,345,18,00003567679
34934528,The Modern Suite,257956713,1469362907257037265,Κ2 Διαχειριση Ακινητων Εε,,Thessaloniki,40.63039,22.94805,Entire home/apt,93,1,99,2026-05-04,1.15,9,332,7,00001123599
34940242,"Oasis Luxury detached House , hydromassage column",69981336,1462791346188409298,Evgenia,,Kordelio – Evosmos,40.6691086,22.9173473,Entire home/apt,83,1,73,2026-06-02,0.85,2,334,7,00000702940
34959941,#SKGH Amvrosia deluxe suite - easy Parking&View,146634219,1462976185119613719,Oikos Skg Ee,,Pilea – Chortiatis,40.61327,22.98859,Entire home/apt,75,2,118,2026-04-27,1.37,17,258,12,00003196461
34990634,DISTRiCT01 #103,42519930,1462690867212745814,George,,Thessaloniki,40.63385,22.93935,Entire home/apt,110,1,127,2026-04-21,1.65,2,354,24,00001768761
34990857,AlterEgo I #Skgbnb,1977386,1462521469061207270,Cristina And Tomas Skgbnb,,Thessaloniki,40.63881,22.93957,Entire home/apt,85,2,74,2025-10-06,0.86,39,23,6,00002755156
34997825,ANGEL 401 Deluxe Central Apartment AMA00003226994,263669606,1469394608821169636,Angel Deluxe Apartments And Suites,,Thessaloniki,40.64003,22.93931,Entire home/apt,,30,34,2020-09-19,0.40,3,0,0,00000685900
35034327,AlterEgo‐ Downtown #Skgbnb,1977386,1462521469061207270,Cristina And Tomas Skgbnb,,Thessaloniki,40.63874,22.9382,Entire home/apt,68,2,62,2026-02-15,0.72,39,348,3,00002755342
35071057,Astor's Home,163123431,1468587347735264714,Ntemi And Nick,,Thessaloniki,40.63976,22.95393,Entire home/apt,49,2,188,2026-05-24,2.19,16,360,17,00003680209
35109213,NEWLY Renovated Apartment  in Ancient City 100Mbps,222732765,1469179827840752278,Tonia,,Thessaloniki,40.64196,22.93767,Entire home/apt,,3,87,2025-05-04,1.01,1,0,0,00000591160
35125254,Angel 403 Deluxe central apartment AMA00000685911,263669606,1469394608821169636,Angel Deluxe Apartments And Suites,,Thessaloniki,40.64041,22.941,Entire home/apt,,1,120,2025-09-10,1.39,3,0,6,00000685911
35125666,Angel 404 jacuzzi central suite AMA00000685900,263669606,1469394608821169636,Angel Deluxe Apartments And Suites,,Thessaloniki,40.63991,22.93959,Entire home/apt,,1,319,2025-09-01,3.73,3,0,12,00000685900
35207629,"200m from SeaFront (Private Parking), Suite",76977208,1462818900014137165,Kyriaki,,Kalamaria,40.59217,22.95083,Entire home/apt,82,1,272,2026-06-22,3.18,2,67,49,00000731915
35208993,Comfy central flat,104743047,1467258787411067605,Niki,,Thessaloniki,40.6004,22.95393,Entire home/apt,,3,3,2022-10-02,0.04,1,0,0,00000782744
35253879,AristotelousAPARTMENT IN THE HEART OF THESSALONIKI,479488819,1470159986720504014,Michael,,Thessaloniki,40.63516,22.94394,Entire home/apt,74,2,137,2023-12-27,1.59,1,364,0,00000599704
35325579,G&M LUXURY STUDIOS #3,265972620,1469406563559325786,Χρήστος,,Thessaloniki,40.64063,22.94003,Entire home/apt,96,1,2,2025-02-23,0.03,8,84,0,00000687635
35365070,Happy Rabbit 2,107328172,1462888913432045868,Alexis,,Thessaloniki,40.64425,22.9251,Entire home/apt,80,1,85,2025-06-04,0.99,5,365,0,00000692419
35386088,Sea & City Big Apt.,58402846,1466699965956391543,Γιώργος,,Thessaloniki,40.59355,22.95045,Entire home/apt,,3,3,2024-05-29,0.04,1,0,0,00000928264
35402187,Imperium II - White Tower #Skgbnb,28267881,1462643964370449103,Tomas&Cristina! Skgbnb,,Thessaloniki,40.62818,22.9482,Entire home/apt,66,2,84,2026-06-14,0.98,30,325,21,00002575000
35477153,Super lux apartment 10 minutes from city center !!,29217576,1465430559888713206,Marios,,Kordelio – Evosmos,40.66416,22.90458,Entire home/apt,89,3,61,2024-03-07,0.72,1,306,0,00002388308
35501485,G&M LUXURY STUDIOS #2,265972620,1469406563559325786,Χρήστος,,Thessaloniki,40.6401,22.93975,Entire home/apt,80,1,8,2025-03-23,0.10,8,161,0,00000687646
35504956,G&M LUXURY STUDIOS #1,265972620,1469406563559325786,Χρήστος,,Thessaloniki,40.64168,22.9382,Entire home/apt,80,1,2,2023-01-04,0.02,8,140,0,00000687602
35601248,G&M LUXURY STUDIOS #4,265972620,1469406563559325786,Χρήστος,,Thessaloniki,40.64205,22.94001,Entire home/apt,85,1,2,2025-04-26,0.12,8,337,0,00000687668
35624108,G&M LUXURY STUDIOS #5,265972620,1469406563559325786,Χρήστος,,Thessaloniki,40.63997,22.93807,Entire home/apt,85,1,7,2025-09-07,0.12,8,176,1,00000687679
35625231,G&M LUXURY STUDIOS #6,265972620,1469406563559325786,Χρήστος,,Thessaloniki,40.64022,22.93774,Entire home/apt,,1,2,2023-11-13,0.04,8,0,0,00000687759
35691547,Τετράκλινο δωμάτιο με άποψη,129257949,1468296577074880748,Constantino,,Thessaloniki,40.64391,22.94456,Private room,83,1,1,2021-09-12,0.02,6,365,0,0933K133K0466700
35697440,"Traveller's Nest, Downtown #FeelsLikeHome",9244884,1462809229353517425,FeelsLikeHomeGR,,Thessaloniki,40.63319,22.94965,Entire home/apt,86,1,92,2026-05-28,1.09,18,61,7,00003169243
35709594,Astor’s  Brilliant  Home,163123431,1468587347735264714,Ntemi And Nick,,Thessaloniki,40.63982,22.94939,Entire home/apt,56,2,242,2026-06-15,2.86,16,359,28,00002658590
35750129,Νεοκλασσικό Διαμέρισμα στο Ιστορικό Κέντρο,94647627,1467141560111218303,Thimios,,Thessaloniki,40.64043,22.94515,Entire home/apt,46,20,5,2025-09-04,0.09,1,239,1,00001201410
35783525,Liberty Home / Sea view / Old City,216813735,1469138608646425901,Ελένη,,Neapolis – Sykeon,40.63979,22.96052,Entire home/apt,104,2,11,2024-06-04,0.13,1,142,0,00001233904
35818995,Houseloft Bianca Vision,29565272,1465435129496837056,Houseloft,,Thessaloniki,40.59756,22.95624,Entire home/apt,94,1,72,2026-06-14,0.87,28,349,25,00003225127
35820408,Spacious | Unique | Luxurious | Central,43633063,1465647864080290488,Harry,,Thessaloniki,40.630063,22.9445715,Entire home/apt,168,1,136,2025-12-26,1.60,7,86,2,00003326253
35886762,"Bright, modern 2BR flat w/ balcony, 15 min Airport",269933526,1469426135697116914,Drosia,,Kalamaria,40.584743,22.962473,Entire home/apt,109,2,82,2026-05-18,0.98,1,288,19,00001200913
35897741,"Ηλιούπολη-Θεσσαλονίκη, Συγκατοίκηση",270000177,1469426324143986572,Konstantinos,,Pavlou Mela,40.668266,22.931793,Private room,21,3,34,2026-06-27,0.41,1,339,2,00000740034
35907834,Irida Equanimity and Cozy Apartment,270083473,1469426875022987088,Αθανάσιος,,Thessaloniki,40.61522,22.96542,Entire home/apt,70,2,123,2026-06-16,1.44,1,78,14,00002011717
35926160,G&M LUXURY STUDIOS #8,265972620,1469406563559325786,Χρήστος,,Thessaloniki,40.64199,22.93777,Entire home/apt,189,1,8,2025-02-23,0.10,8,176,0,00000687760
35935634,Luxurious beach front apartment with amazing view,78991191,1466966244861212605,Efharis,,Kalamaria,40.59117,22.9471,Entire home/apt,285,7,0,,,1,131,0,
35958262,Lovely Home,63930608,1529318809068678344,Paraskevi,,Thessaloniki,40.64085,22.9358,Entire home/apt,57,1,97,2026-05-03,1.13,7,334,16,00002158015
35962628,Deluxe double studio with Olympic view,129257949,1468296577074880748,Constantino,,Thessaloniki,40.6434,22.94376,Entire home/apt,57,1,15,2026-03-16,0.19,6,365,1,0933K133K0466700
36049884,Loft by clever,269506579,1469424049744344605,Kiki,,Thessaloniki,40.62843,22.94577,Entire home/apt,120,2,90,2025-10-05,1.15,1,343,4,00000685707
36061587,Ωραίο διαμέρισμα δίπλα στο μετρό,270502015,1463350611900344008,Dimitris,,Thessaloniki,40.59303874182608,22.962000749644943,Entire home/apt,64,1,2,2025-06-10,0.13,1,316,0,
36130158,"Baobloom
seaview front center of Thessaloniki",266261610,1469408098129461722,Lazaros,,Thessaloniki,40.62948206798415,22.944792225638036,Entire home/apt,128,2,41,2026-06-20,2.47,1,331,27,00003203838
36156182,DK mini suites D,261937610,1469384796039904928,Dimitriadis,,Thessaloniki,40.62975,22.95358,Entire home/apt,73,1,60,2026-01-10,0.71,13,365,11,
36216423,Trendy Studio in front of Ladadika District,45891751,1465685468605030723,Angeliki,,Thessaloniki,40.6353,22.93903,Entire home/apt,87,1,34,2023-12-03,0.41,1,28,0,00001735260
36252705,Thess home Now Luxury Apartment There is Room 4 U,268130557,1463344891110819954,Dimitris,,Neapolis – Sykeon,40.64774,22.94218,Entire home/apt,155,2,35,2022-09-05,0.41,1,173,0,00000704255
36273307,WELCOME HOME SKG,49272219,1462712478589676909,Timos,,Thessaloniki,40.64183,22.93672,Entire home/apt,46,1,29,2022-08-12,0.34,5,99,0,00000773387
36326669,Maison Penthouse by Luxlikehome,231048679,1469231999709445392,Luxlikehome,,Thessaloniki,40.63236,22.9446,Entire home/apt,173,2,29,2025-04-27,0.34,16,179,0,00000735240
36377003,behome37,273532129,1469443431592245000,Chrisovalantou,,Thessaloniki,40.60092,22.97221,Entire home/apt,110,3,59,2026-05-29,0.70,1,37,12,00000743137
36379769,The Contemporary Suite from k2properties,257956713,1469362907257037265,Κ2 Διαχειριση Ακινητων Εε,,Thessaloniki,40.6343,22.94921,Entire home/apt,57,1,86,2026-02-08,1.03,9,359,6,00001123642
36382675,With Love to the Art Studio from k2properties,257956713,1469362907257037265,Κ2 Διαχειριση Ακινητων Εε,,Thessaloniki,40.63446,22.95063,Entire home/apt,58,2,78,2026-05-03,0.93,9,365,9,
36442004,Time Capsule  Mid Century Flat,141627482,1468399751382380413,Jorge,,Thessaloniki,40.64053,22.93895,Entire home/apt,106,2,20,2025-12-12,0.25,1,263,3,00000885728
36449163,Quiet Urban Studio with Private Backyard,274048013,1469446013549929254,Ioannis,,Neapolis – Sykeon,40.6353,22.9597,Entire home/apt,68,2,12,2026-02-22,0.14,1,349,1,00000769803
36477406,Super stylish studio I,11536415,1462867081131796164,Costas,,Thessaloniki,40.61536,22.95755,Entire home/apt,,3,19,2025-05-20,0.23,2,0,0,00000763801
36552039,Imperium I - White Tower #Skgbnb,28267881,1462643964370449103,Tomas&Cristina! Skgbnb,,Thessaloniki,40.62697,22.94969,Entire home/apt,87,2,103,2026-06-13,1.22,30,316,31,00002575021
36583114,"""Nephele"" Luxury Suite",458555585,1487976818085946711,Δημητρης,,Thessaloniki,40.63646,22.94879,Entire home/apt,115,1,231,2025-12-31,2.74,1,176,23,00000749490
36591280,Epsilon Suite | Your City Level,275042450,1469451011589217104,Your City Level,,Thessaloniki,40.63261,22.94081,Entire home/apt,95,1,46,2026-06-06,0.54,5,139,19,00000775205
36624107,Kappa Suite | Your City Level,275042450,1469451011589217104,Your City Level,,Thessaloniki,40.63391,22.94088,Entire home/apt,78,1,30,2026-04-15,0.36,5,141,6,00000775103
36665382,Lamda Suite | Your City Level,275042450,1469451011589217104,Your City Level,,Thessaloniki,40.63196,22.94029,Entire home/apt,56,1,52,2026-06-07,0.62,5,131,12,00000775067
36694434,Fresh Studio.50m from metro station.Self Check In,64889080,1462767699685023468,Dimitris,,Thessaloniki,40.64125,22.93327,Entire home/apt,54,1,248,2026-06-05,2.93,1,50,40,00000779709
36696214,Dimitra's cozy studio in old town with backyard!,275813922,1463363859328205404,Dimitra Loukia,,Neapolis – Sykeon,40.64195,22.96107,Entire home/apt,39,2,154,2026-06-20,1.82,1,179,25,00000779630
36742941,Zennova #5 Antigonidon Sq,263237779,1469392257338541392,Stylianos,,Thessaloniki,40.64035,22.93999,Entire home/apt,167,2,56,2024-11-24,0.68,11,338,0,00003471016
36754176,COZY HOME in thessaloniki center,44893060,1462698379755767948,Cozyhome Apartments,,Thessaloniki,40.63899,22.95237,Entire home/apt,53,1,37,2026-06-21,0.44,5,296,11,00000772623
36803316,Q luxury rooms #1 city center,264553645,1469399490113213431,Q Luxury,,Thessaloniki,40.63759,22.9412,Entire home/apt,111,1,68,2025-06-06,0.81,6,314,0,00000690513
36804426,Q luxury rooms #2 city center,264553645,1469399490113213431,Q Luxury,,Thessaloniki,40.63899,22.94005,Entire home/apt,109,1,119,2024-11-28,1.41,6,301,0,00000690546
36804986,Loft apartment,63930608,1529318809068678344,Paraskevi,,Thessaloniki,40.64163,22.93613,Entire home/apt,54,1,83,2026-05-03,0.98,7,365,9,00002247920
36805561,Q luxury rooms #3 city center,264553645,1469399490113213431,Q Luxury,,Thessaloniki,40.63824,22.94122,Entire home/apt,109,1,15,2025-09-07,0.18,6,299,1,00000690557
36835728,Q luxury rooms #4 city center,264553645,1469399490113213431,Q Luxury,,Thessaloniki,40.63975,22.94092,Entire home/apt,109,1,63,2024-05-23,0.75,6,296,0,00000690579
36836649,Q luxury rooms #5 city center,264553645,1469399490113213431,Q Luxury,,Thessaloniki,40.63754,22.93949,Entire home/apt,109,1,36,2023-02-01,0.43,6,312,0,00000690604
36837317,Q luxury rooms # King Suite-Jacuzzi,264553645,1469399490113213431,Q Luxury,,Thessaloniki,40.63942,22.93944,Entire home/apt,134,1,128,2025-11-11,1.52,6,327,3,00000690615
36881835,Minimal cozy apartment in the heart of the city,277177920,1469461135803923608,Αφεντούλα,,Thessaloniki,40.63775,22.95053,Entire home/apt,57,2,160,2026-06-07,1.90,1,239,24,00000844930
36987627,Sunshine Penthouse,813638,1462514408292340637,Athanasios,,Thessaloniki,40.63387,22.94761,Entire home/apt,74,2,104,2026-05-24,1.25,1,60,12,00000800947
37012443,The Arch Suite,50212813,1465767610928469317,Nikolaos,,Thessaloniki,40.60414,22.96205,Entire home/apt,,2,34,2025-05-19,0.41,2,1,0,00003487420
37082237,N&N's Luxurious Suite #WhiteTower,278921038,1463370766012490556,Nikoleta,,Thessaloniki,40.628,22.94896,Entire home/apt,,3,40,2025-05-19,0.47,3,0,0,00000831148
37178442,Mediterranean blue thessaloniki,279764928,1469472226761949830,Kristina,,Thessaloniki,40.64201,22.93891,Entire home/apt,80,2,20,2025-11-20,0.24,3,335,2,00000959612
37200961,Aristotelous Forum apartment,70772717,1466875980029393554,Fotini,,Thessaloniki,40.63807,22.94288,Entire home/apt,92,2,3,2020-07-23,0.04,1,364,0,00000692500
37224718,Capsula - Downtown #Skgbnb,28267881,1462643964370449103,Tomas&Cristina! Skgbnb,,Thessaloniki,40.63225,22.94727,Entire home/apt,62,2,138,2026-02-15,1.65,30,352,5,00002390864
37252819,"Penthouse Apartment #7, The Luxury Suites",280458084,1463373694936659886,The Luxury Suites,,Thessaloniki,40.63872,22.93752,Entire home/apt,76,2,115,2026-03-29,1.37,175,166,3,00002991960
37329040,Marina's boho chic central studio near seaside,26969088,1465386216020364630,Marina,,Thessaloniki,40.63613,22.93521,Entire home/apt,565,2,114,2025-08-24,1.70,1,268,3,00000967135
37349835,Διαμέρισμα  Θεσ/νικης κεντρικό  2 δωματίων.,53167215,1465862695508630031,Μακης,,Thessaloniki,40.63863,22.93511,Entire home/apt,77,3,1,2021-08-20,0.02,1,88,0,00000500309
37378670,M&S design house,68722126,1462788270534208316,Stelios-Marina,,Thessaloniki,40.63640213012695,22.955196380615234,Entire home/apt,56,2,285,2026-06-07,3.41,1,323,31,00000824254
37392546,Lovely easy going apartment with a garden,281821501,1469480150730246790,Ioannis,,Thessaloniki,40.64313,22.94786,Entire home/apt,,2,44,2024-11-06,0.52,1,0,0,00000824141
37475880,Comfort Residence,281350563,1469478478949615457,ThessResidences,,Thessaloniki,40.64146,22.93851,Entire home/apt,97,1,23,2026-01-02,0.28,6,209,1,1144498
37546234,Domus City Apartment with wonderful balcony,72520664,1466895496112420619,Rania,,Thessaloniki,40.64012,22.93546,Entire home/apt,84,2,12,2026-04-26,0.31,1,47,2,00002004501
37591168,"Waterfront #29Design-CozyCityCenter ""KeepItClassy""",10654206,1462575208681244404,Alexandra,,Thessaloniki,40.63176,22.94171,Entire home/apt,,1,547,2026-06-22,6.52,26,330,92,00003560119
37591897,"Waterfront #27Design - CozyCityCenter ""I Love 80s""",10654206,1462575208681244404,Alexandra,,Thessaloniki,40.63186,22.94173,Entire home/apt,50,1,512,2026-06-24,6.12,26,320,66,00003560050
37592084,"Waterfront #28Design - CozyCityCenter ""JungleRoom""",10654206,1462575208681244404,Alexandra,,Thessaloniki,40.63176,22.94171,Entire home/apt,52,1,569,2026-06-17,6.79,26,330,107,00003560145
37623763,Executive Residence,281350563,1469478478949615457,ThessResidences,,Thessaloniki,40.6411,22.93885,Entire home/apt,311,1,4,2022-07-18,0.05,6,194,0,1144498
37623797,Thess Residence,281350563,1469478478949615457,ThessResidences,,Thessaloniki,40.64146,22.93851,Entire home/apt,148,1,3,2021-09-30,0.04,6,208,0,1144498
37623864,Junior Thess Residence,281350563,1469478478949615457,ThessResidences,,Thessaloniki,40.6411,22.93885,Entire home/apt,124,1,3,2021-11-28,0.04,6,211,0,1144498
37623994,Deluxe Residence,281350563,1469478478949615457,ThessResidences,,Thessaloniki,40.64146,22.93851,Entire home/apt,120,1,10,2024-10-27,0.12,6,209,0,1144498
37624549,Family Residence,281350563,1469478478949615457,ThessResidences,,Thessaloniki,40.6411,22.93885,Entire home/apt,230,1,3,2022-08-12,0.04,6,174,0,1144498
37624675,Petite Palace Aristotelous 3,170021348,1468643369422027898,Point,,Thessaloniki,40.63374,22.94134,Entire home/apt,50,1,120,2026-06-10,1.45,3,44,7,00001793328
37630080,Zennova #9  City Center Pearl,263237779,1469392257338541392,Stylianos,,Thessaloniki,40.64153,22.93887,Entire home/apt,96,2,14,2025-11-06,0.17,11,321,1,00003644572
37631218,Central Apartment,25235618,1465338522373757027,Konstantinia,,Thessaloniki,40.63006026340405,22.953821274919832,Entire home/apt,61,2,162,2026-06-27,1.94,1,188,27,00000841087
37635360,Thess Unique Studio #2,284375244,1469488720521216029,Stavros,,Thessaloniki,40.64494,22.92863,Entire home/apt,54,1,30,2025-03-30,0.39,10,333,0,00000882670
37679871,Thess Unique Studio #1,284375244,1469488720521216029,Stavros,,Thessaloniki,40.6424,22.93303,Entire home/apt,54,1,39,2022-04-01,0.50,10,351,0,00000882670
37680279,Thess Unique Studio #3,284375244,1469488720521216029,Stavros,,Thessaloniki,40.64142,22.93216,Entire home/apt,54,1,32,2026-04-07,0.40,10,361,1,00000882691
37710964,Lovely Studio*rooftop nest*down town,285054779,1469491429977485056,Katerina,,Thessaloniki,40.63474,22.95437,Entire home/apt,51,2,209,2026-05-27,2.50,2,255,34,00000824040
37713177,South of the Wall Apartment,103104510,1462877857785658227,Theodoros,,Thessaloniki,40.64272,22.94203,Entire home/apt,79,1,101,2025-11-23,1.22,4,60,17,00002387508
37802676,Emphasis - Galerius Palace #Skgbnb,1977386,1462521469061207270,Cristina And Tomas Skgbnb,,Thessaloniki,40.63214,22.95201,Entire home/apt,113,2,94,2025-08-26,1.13,39,313,1,00003592810
