market_key,region,dump_2023,dump_2025,ymi,ym,n23,n23_lag,n25,n25_lag,yoy23,yoy25
united-states_il_chicago,NAM,2023-03-19,2025-08-19,24271,2022-08,11036,8143,7006,5267,0.3552744688689673,0.3301689766470477
united-states_il_chicago,NAM,2023-03-19,2025-08-19,24272,2022-09,10952,7780,6823,5142,0.4077120822622109,0.3269155970439517
united-states_il_chicago,NAM,2023-03-19,2025-08-19,24273,2022-10,11723,7658,7235,5042,0.530817445808305,0.43494644982149944
united-states_il_chicago,NAM,2023-03-19,2025-08-19,24274,2022-11,8041,6184,4904,4035,0.30029107373868036,0.215365551425031
united-states_il_chicago,NAM,2023-03-19,2025-08-19,24275,2022-12,6672,5361,3851,3344,0.24454392837157246,0.15161483253588526
united-states_il_chicago,NAM,2023-03-19,2025-08-19,24276,2023-01,5773,4231,3283,2565,0.36445284802647127,0.27992202729044835
united-states_il_chicago,NAM,2023-03-19,2025-08-19,24277,2023-02,5898,3852,3280,2327,0.5311526479750779,0.40954018048990126
united-states_la_new-orleans,NAM,2023-03-09,2025-08-05,24266,2022-03,11766,5765,7269,3595,1.0409366869037293,1.0219749652294854
united-states_la_new-orleans,NAM,2023-03-09,2025-08-05,24267,2022-04,11334,6072,7206,3885,0.866600790513834,0.8548262548262548
united-states_la_new-orleans,NAM,2023-03-09,2025-08-05,24268,2022-05,11959,7669,7546,4892,0.5593949667492502,0.5425183973834833
united-states_la_new-orleans,NAM,2023-03-09,2025-08-05,24269,2022-06,9106,7690,5790,4857,0.18413524057217168,0.19209388511426817
united-states_la_new-orleans,NAM,2023-03-09,2025-08-05,24270,2022-07,8677,7968,5566,4975,0.08898092369477917,0.11879396984924617
united-states_la_new-orleans,NAM,2023-03-09,2025-08-05,24271,2022-08,7066,6471,4330,4105,0.09194869417400708,0.054811205846528654
united-states_la_new-orleans,NAM,2023-03-09,2025-08-05,24272,2022-09,7833,2866,4839,1839,1.7330774598743894,1.631321370309951
united-states_la_new-orleans,NAM,2023-03-09,2025-08-05,24273,2022-10,11609,6752,7200,4250,0.7193424170616114,0.6941176470588235
united-states_la_new-orleans,NAM,2023-03-09,2025-08-05,24274,2022-11,11039,8117,6792,5206,0.3599852162128865,0.30464848252016896
united-states_la_new-orleans,NAM,2023-03-09,2025-08-05,24275,2022-12,8000,7135,4879,4534,0.12123335669236157,0.076091751213057
united-states_la_new-orleans,NAM,2023-03-09,2025-08-05,24276,2023-01,9348,7141,5742,4529,0.30906035569248,0.2678295429454627
united-states_ma_boston,NAM,2023-03-19,2025-08-23,24266,2022-03,2796,1009,1821,714,1.7710604558969276,1.5504201680672267
united-states_ma_boston,NAM,2023-03-19,2025-08-23,24267,2022-04,3556,1300,2347,873,1.7353846153846155,1.6884306987399773
united-states_ma_boston,NAM,2023-03-19,2025-08-23,24268,2022-05,4476,1937,2926,1294,1.31078988125968,1.2612055641421946
united-states_ma_boston,NAM,2023-03-19,2025-08-23,24269,2022-06,4449,2076,2893,1372,1.143063583815029,1.1086005830903791
united-states_ma_boston,NAM,2023-03-19,2025-08-23,24270,2022-07,4470,2593,2963,1851,0.7238719629772465,0.6007563479200433
united-states_ma_boston,NAM,2023-03-19,2025-08-23,24271,2022-08,4563,2850,2994,1989,0.6010526315789473,0.5052790346907994
united-states_ma_boston,NAM,2023-03-19,2025-08-23,24272,2022-09,5085,2893,3295,1986,0.7576909782232977,0.6591137965760323
united-states_ma_boston,NAM,2023-03-19,2025-08-23,24273,2022-10,5736,3710,3646,2516,0.5460916442048518,0.4491255961844196
united-states_ma_boston,NAM,2023-03-19,2025-08-23,24274,2022-11,3856,2762,2422,1838,0.3960897900072411,0.3177366702937976
united-states_ma_boston,NAM,2023-03-19,2025-08-23,24275,2022-12,2614,2141,1599,1392,0.2209248014946288,0.1487068965517242
united-states_ma_boston,NAM,2023-03-19,2025-08-23,24276,2023-01,2571,1803,1550,1199,0.42595673876871887,0.29274395329441205
united-states_ma_boston,NAM,2023-03-19,2025-08-23,24277,2023-02,2337,1845,1281,1248,0.2666666666666666,0.02644230769230771
united-states_ma_cambridge,NAM,2023-03-29,2025-08-30,24266,2022-03,758,208,558,136,2.644230769230769,3.102941176470588
united-states_ma_cambridge,NAM,2023-03-29,2025-08-30,24267,2022-04,974,235,716,169,3.14468085106383,3.2366863905325447
united-states_ma_cambridge,NAM,2023-03-29,2025-08-30,24268,2022-05,1255,450,954,323,1.7888888888888888,1.9535603715170278
united-states_ma_cambridge,NAM,2023-03-29,2025-08-30,24269,2022-06,1278,611,1006,466,1.0916530278232406,1.1587982832618025
united-states_ma_cambridge,NAM,2023-03-29,2025-08-30,24270,2022-07,1082,737,825,577,0.4681139755766621,0.4298093587521663
united-states_ma_cambridge,NAM,2023-03-29,2025-08-30,24271,2022-08,1281,848,960,678,0.5106132075471699,0.415929203539823
united-states_ma_cambridge,NAM,2023-03-29,2025-08-30,24272,2022-09,1294,815,989,616,0.5877300613496932,0.6055194805194806
united-states_ma_cambridge,NAM,2023-03-29,2025-08-30,24273,2022-10,1443,1146,1117,870,0.25916230366492155,0.2839080459770116
united-states_ma_cambridge,NAM,2023-03-29,2025-08-30,24274,2022-11,956,783,712,575,0.22094508301404847,0.2382608695652173
united-states_ma_cambridge,NAM,2023-03-29,2025-08-30,24275,2022-12,679,608,456,435,0.11677631578947367,0.048275862068965614
united-states_ma_cambridge,NAM,2023-03-29,2025-08-30,24276,2023-01,631,451,431,344,0.39911308203991136,0.25290697674418605
united-states_ma_cambridge,NAM,2023-03-29,2025-08-30,24277,2023-02,611,495,445,362,0.2343434343434343,0.22928176795580102
united-states_mn_twin-cities-msa,NAM,2023-03-23,2025-08-24,24266,2022-03,3893,2239,2446,1421,0.7387226440375168,0.721323011963406
united-states_mn_twin-cities-msa,NAM,2023-03-23,2025-08-24,24267,2022-04,4010,2382,2652,1526,0.6834592779177162,0.7378768020969855
united-states_mn_twin-cities-msa,NAM,2023-03-23,2025-08-24,24268,2022-05,5658,3406,3736,2286,0.6611861421021727,0.6342957130358706
united-states_mn_twin-cities-msa,NAM,2023-03-23,2025-08-24,24269,2022-06,5766,3861,3844,2666,0.4933954933954934,0.44186046511627897
united-states_mn_twin-cities-msa,NAM,2023-03-23,2025-08-24,24270,2022-07,6547,4252,4295,2938,0.5397460018814675,0.4618788291354663
united-states_mn_twin-cities-msa,NAM,2023-03-23,2025-08-24,24271,2022-08,6977,5052,4646,3411,0.3810372129849564,0.36206391087657575
united-states_mn_twin-cities-msa,NAM,2023-03-23,2025-08-24,24272,2022-09,5979,4502,3940,3026,0.3280764104842293,0.30204890945142093
united-states_mn_twin-cities-msa,NAM,2023-03-23,2025-08-24,24273,2022-10,6422,4515,4109,3046,0.42236987818383165,0.34898227183191066
united-states_mn_twin-cities-msa,NAM,2023-03-23,2025-08-24,24274,2022-11,4685,3820,3013,2548,0.22643979057591612,0.1824960753532181
united-states_mn_twin-cities-msa,NAM,2023-03-23,2025-08-24,24275,2022-12,3637,3324,2327,2190,0.0941636582430807,0.06255707762557083
united-states_mn_twin-cities-msa,NAM,2023-03-23,2025-08-24,24276,2023-01,3826,3064,2460,2046,0.2486945169712793,0.20234604105571852
united-states_mn_twin-cities-msa,NAM,2023-03-23,2025-08-24,24277,2023-02,3595,2991,2278,1973,0.20193915078569047,0.1545869234668018
united-states_mt_bozeman,NAM,2023-05-13,2025-08-08,24266,2022-03,729,372,564,292,0.9596774193548387,0.9315068493150684
united-states_mt_bozeman,NAM,2023-05-13,2025-08-08,24267,2022-04,547,334,417,283,0.6377245508982037,0.47349823321554774
united-states_mt_bozeman,NAM,2023-05-13,2025-08-08,24268,2022-05,843,495,633,382,0.7030303030303031,0.6570680628272252
united-states_mt_bozeman,NAM,2023-05-13,2025-08-08,24269,2022-06,1062,654,787,524,0.6238532110091743,0.501908396946565
united-states_mt_bozeman,NAM,2023-05-13,2025-08-08,24270,2022-07,1195,643,935,487,0.8584758942457231,0.9199178644763861
united-states_mt_bozeman,NAM,2023-05-13,2025-08-08,24271,2022-08,1154,800,910,621,0.4424999999999999,0.4653784219001611
united-states_mt_bozeman,NAM,2023-05-13,2025-08-08,24272,2022-09,1037,757,825,584,0.369881109643329,0.41267123287671237
united-states_mt_bozeman,NAM,2023-05-13,2025-08-08,24273,2022-10,888,637,710,479,0.3940345368916798,0.48225469728601245
united-states_mt_bozeman,NAM,2023-05-13,2025-08-08,24274,2022-11,545,395,394,317,0.379746835443038,0.2429022082018928
united-states_mt_bozeman,NAM,2023-05-13,2025-08-08,24275,2022-12,504,402,380,323,0.25373134328358216,0.17647058823529416
united-states_mt_bozeman,NAM,2023-05-13,2025-08-08,24276,2023-01,617,541,483,418,0.14048059149722736,0.1555023923444976
united-states_mt_bozeman,NAM,2023-05-13,2025-08-08,24277,2023-02,732,603,577,452,0.2139303482587065,0.2765486725663717
united-states_nc_asheville,NAM,2023-03-19,2025-08-21,24266,2022-03,6139,4237,4151,2928,0.44890252537172537,0.41769125683060104
united-states_nc_asheville,NAM,2023-03-19,2025-08-21,24267,2022-04,6551,5202,4384,3468,0.2593233371780084,0.26412918108419836
united-states_nc_asheville,NAM,2023-03-19,2025-08-21,24268,2022-05,7206,5986,4777,4003,0.20380888740394254,0.1933549837621784
united-states_nc_asheville,NAM,2023-03-19,2025-08-21,24269,2022-06,6991,6036,4708,4002,0.15821736249171647,0.1764117941029486
united-states_nc_asheville,NAM,2023-03-19,2025-08-21,24270,2022-07,7704,6621,5185,4385,0.16357045763479827,0.18244013683010252
united-states_nc_asheville,NAM,2023-03-19,2025-08-21,24271,2022-08,6149,6553,4186,4344,-0.06165115214405614,-0.036372007366482495
united-states_nc_asheville,NAM,2023-03-19,2025-08-21,24272,2022-09,6593,5915,4409,3991,0.11462383770076068,0.10473565522425465
united-states_nc_asheville,NAM,2023-03-19,2025-08-21,24273,2022-10,9084,8039,5925,5294,0.12999129244930963,0.11919153758972412
united-states_nc_asheville,NAM,2023-03-19,2025-08-21,24274,2022-11,6663,6530,4440,4393,0.020367534456355196,0.010698839062144305
united-states_nc_asheville,NAM,2023-03-19,2025-08-21,24275,2022-12,5236,5508,3632,3789,-0.04938271604938271,-0.04143573502243336
united-states_nc_asheville,NAM,2023-03-19,2025-08-21,24276,2023-01,4126,3984,2784,2681,0.0356425702811245,0.03841850055949281
united-states_nc_asheville,NAM,2023-03-19,2025-08-21,24277,2023-02,3785,3900,2641,2647,-0.029487179487179493,-0.002266717038156396
united-states_nj_jersey-city,NAM,2023-03-26,2025-08-26,24266,2022-03,626,301,400,225,1.079734219269103,0.7777777777777777
united-states_nj_jersey-city,NAM,2023-03-26,2025-08-26,24267,2022-04,811,320,503,240,1.5343749999999998,1.0958333333333332
united-states_nj_jersey-city,NAM,2023-03-26,2025-08-26,24268,2022-05,1012,412,618,326,1.4563106796116503,0.8957055214723926
united-states_nj_jersey-city,NAM,2023-03-26,2025-08-26,24269,2022-06,906,505,550,397,0.7940594059405941,0.385390428211587
united-states_nj_jersey-city,NAM,2023-03-26,2025-08-26,24270,2022-07,878,534,543,375,0.6441947565543071,0.44799999999999995
united-states_nj_jersey-city,NAM,2023-03-26,2025-08-26,24271,2022-08,922,522,574,364,0.7662835249042146,0.5769230769230769
united-states_nj_jersey-city,NAM,2023-03-26,2025-08-26,24272,2022-09,1044,537,617,390,0.9441340782122905,0.582051282051282
united-states_nj_jersey-city,NAM,2023-03-26,2025-08-26,24273,2022-10,1162,680,724,467,0.7088235294117646,0.5503211991434689
united-states_nj_jersey-city,NAM,2023-03-26,2025-08-26,24274,2022-11,1028,598,647,401,0.7190635451505016,0.6134663341645885
united-states_nj_jersey-city,NAM,2023-03-26,2025-08-26,24275,2022-12,1100,702,640,457,0.566951566951567,0.4004376367614879
united-states_nj_jersey-city,NAM,2023-03-26,2025-08-26,24276,2023-01,848,459,502,316,0.8474945533769063,0.5886075949367089
united-states_nj_jersey-city,NAM,2023-03-26,2025-08-26,24277,2023-02,715,449,374,281,0.5924276169265033,0.3309608540925266
united-states_nj_newark,NAM,2023-03-31,2025-08-31,24266,2022-03,771,295,348,166,1.6135593220338982,1.0963855421686746
united-states_nj_newark,NAM,2023-03-31,2025-08-31,24267,2022-04,938,382,421,215,1.4554973821989527,0.958139534883721
united-states_nj_newark,NAM,2023-03-31,2025-08-31,24268,2022-05,1281,461,583,227,1.7787418655097613,1.5682819383259914
united-states_nj_newark,NAM,2023-03-31,2025-08-31,24269,2022-06,1212,533,501,247,1.2739212007504692,1.02834008097166
united-states_nj_newark,NAM,2023-03-31,2025-08-31,24270,2022-07,1175,683,534,300,0.7203513909224011,0.78
united-states_nj_newark,NAM,2023-03-31,2025-08-31,24271,2022-08,1175,789,529,350,0.4892268694550064,0.5114285714285713
united-states_nj_newark,NAM,2023-03-31,2025-08-31,24272,2022-09,1481,674,619,311,1.1973293768545994,0.9903536977491962
united-states_nj_newark,NAM,2023-03-31,2025-08-31,24273,2022-10,1561,730,686,345,1.1383561643835618,0.9884057971014493
united-states_nj_newark,NAM,2023-03-31,2025-08-31,24274,2022-11,1469,801,635,379,0.8339575530586767,0.6754617414248021
united-states_nj_newark,NAM,2023-03-31,2025-08-31,24275,2022-12,1494,890,626,438,0.6786516853932585,0.42922374429223753
united-states_nj_newark,NAM,2023-03-31,2025-08-31,24276,2023-01,1315,702,520,341,0.8732193732193732,0.5249266862170088
united-states_nj_newark,NAM,2023-03-31,2025-08-31,24277,2023-02,1120,608,427,256,0.8421052631578947,0.66796875
united-states_nv_clark-county-nv,NAM,2023-03-27,2025-08-23,24266,2022-03,11492,6131,7058,4086,0.8744087424563693,0.7273617229564366
united-states_nv_clark-county-nv,NAM,2023-03-27,2025-08-23,24267,2022-04,12872,7067,7908,4683,0.8214235177585962,0.6886611146700832
united-states_nv_clark-county-nv,NAM,2023-03-27,2025-08-23,24268,2022-05,14613,8042,8946,5287,0.8170853021636408,0.6920749006998297
united-states_nv_clark-county-nv,NAM,2023-03-27,2025-08-23,24269,2022-06,10582,7846,6477,5067,0.34871271985725216,0.2782711663706334
united-states_nv_clark-county-nv,NAM,2023-03-27,2025-08-23,24270,2022-07,13214,8639,7990,5589,0.5295751823127677,0.4295938450527823
united-states_nv_clark-county-nv,NAM,2023-03-27,2025-08-23,24271,2022-08,11571,8558,6874,5574,0.3520682402430475,0.23322569070685328
united-states_nv_clark-county-nv,NAM,2023-03-27,2025-08-23,24272,2022-09,14032,8210,8194,5306,0.7091352009744214,0.5442894836034677
united-states_nv_clark-county-nv,NAM,2023-03-27,2025-08-23,24273,2022-10,18759,9163,10730,5808,1.0472552657426606,0.8474517906336088
united-states_nv_clark-county-nv,NAM,2023-03-27,2025-08-23,24274,2022-11,14941,9324,8443,5866,0.6024238524238523,0.43931128537333786
united-states_nv_clark-county-nv,NAM,2023-03-27,2025-08-23,24275,2022-12,12529,7859,6936,4920,0.5942231836111465,0.40975609756097553
united-states_nv_clark-county-nv,NAM,2023-03-27,2025-08-23,24276,2023-01,14943,8350,8188,5246,0.7895808383233534,0.5608082348455967
united-states_nv_clark-county-nv,NAM,2023-03-27,2025-08-23,24277,2023-02,14609,8318,7696,5142,0.7563116133685983,0.49669389342668224
united-states_ny_new-york-city,NAM,2023-03-06,2025-09-01,24266,2022-03,18823,7805,8893,4213,1.411659192825112,1.110847377165915
united-states_ny_new-york-city,NAM,2023-03-06,2025-09-01,24267,2022-04,23304,9218,10775,4931,1.5280972011282272,1.1851551409450414
united-states_ny_new-york-city,NAM,2023-03-06,2025-09-01,24268,2022-05,28688,12286,13221,6457,1.3350154647566335,1.0475452996747716
united-states_ny_new-york-city,NAM,2023-03-06,2025-09-01,24269,2022-06,27280,13355,12196,6774,1.0426806439535756,0.8004133451431945
united-states_ny_new-york-city,NAM,2023-03-06,2025-09-01,24270,2022-07,27832,15199,12454,7711,0.8311731034936509,0.6150953183763455
united-states_ny_new-york-city,NAM,2023-03-06,2025-09-01,24271,2022-08,29511,16838,13317,8478,0.7526428316902245,0.5707714083510262
united-states_ny_new-york-city,NAM,2023-03-06,2025-09-01,24272,2022-09,34017,17088,15076,8595,0.9906952247191012,0.754043048283886
united-states_ny_new-york-city,NAM,2023-03-06,2025-09-01,24273,2022-10,35771,18395,15719,9206,0.9446045120956781,0.7074733869215728
united-states_ny_new-york-city,NAM,2023-03-06,2025-09-01,24274,2022-11,31080,18645,13550,9192,0.6669348350764279,0.47410791993037416
united-states_ny_new-york-city,NAM,2023-03-06,2025-09-01,24275,2022-12,32922,20865,14041,10069,0.5778576563623292,0.39447810110239345
united-states_ny_new-york-city,NAM,2023-03-06,2025-09-01,24276,2023-01,24957,14270,10485,6780,0.7489138051857043,0.5464601769911503
united-states_oh_columbus,NAM,2023-03-28,2025-08-28,24266,2022-03,3231,1416,1853,917,1.281779661016949,1.0207197382769904
united-states_oh_columbus,NAM,2023-03-28,2025-08-28,24267,2022-04,3317,1632,1977,1070,1.0324754901960786,0.8476635514018691
united-states_oh_columbus,NAM,2023-03-28,2025-08-28,24268,2022-05,3983,1979,2382,1281,1.012632642748863,0.8594847775175645
united-states_oh_columbus,NAM,2023-03-28,2025-08-28,24269,2022-06,3729,1983,2203,1278,0.880484114977307,0.7237871674491392
united-states_oh_columbus,NAM,2023-03-28,2025-08-28,24270,2022-07,4075,2221,2403,1504,0.8347591175146329,0.5977393617021276
united-states_oh_columbus,NAM,2023-03-28,2025-08-28,24271,2022-08,3968,2578,2320,1656,0.539177657098526,0.40096618357487923
united-states_oh_columbus,NAM,2023-03-28,2025-08-28,24272,2022-09,4189,2472,2400,1563,0.6945792880258899,0.5355086372360844
united-states_oh_columbus,NAM,2023-03-28,2025-08-28,24273,2022-10,4446,2915,2573,1865,0.5252144082332761,0.37962466487935664
united-states_oh_columbus,NAM,2023-03-28,2025-08-28,24274,2022-11,3971,2354,2185,1452,0.6869158878504673,0.5048209366391185
united-states_oh_columbus,NAM,2023-03-28,2025-08-28,24275,2022-12,2837,2201,1598,1353,0.28895956383462074,0.18107908351810797
united-states_oh_columbus,NAM,2023-03-28,2025-08-28,24276,2023-01,2902,2134,1641,1270,0.35988753514526706,0.29212598425196856
united-states_oh_columbus,NAM,2023-03-28,2025-08-28,24277,2023-02,3392,2317,1852,1403,0.4639620198532586,0.32002851033499646
united-states_or_portland,NAM,2023-03-23,2025-09-06,24266,2022-03,7198,4358,4862,3099,0.6516750803120697,0.568893191352049
united-states_or_portland,NAM,2023-03-23,2025-09-06,24267,2022-04,7815,5123,5236,3638,0.5254733554557875,0.43925233644859807
united-states_or_portland,NAM,2023-03-23,2025-09-06,24268,2022-05,8992,6305,6109,4450,0.42616970658207776,0.3728089887640449
united-states_or_portland,NAM,2023-03-23,2025-09-06,24269,2022-06,9024,7120,6118,5041,0.26741573033707855,0.21364808569728222
united-states_or_portland,NAM,2023-03-23,2025-09-06,24270,2022-07,10123,8275,6899,5682,0.22332326283987913,0.21418514607532568
united-states_or_portland,NAM,2023-03-23,2025-09-06,24271,2022-08,9985,9023,6648,6169,0.10661642469245258,0.0776462959961095
united-states_or_portland,NAM,2023-03-23,2025-09-06,24272,2022-09,8897,7868,5891,5426,0.1307829181494662,0.0856984887578327
united-states_or_portland,NAM,2023-03-23,2025-09-06,24273,2022-10,8604,7690,5667,5384,0.11885565669700915,0.05256315007429424
united-states_or_portland,NAM,2023-03-23,2025-09-06,24274,2022-11,6990,6641,4621,4619,0.05255232645685881,0.0004329941545788696
united-states_or_portland,NAM,2023-03-23,2025-09-06,24275,2022-12,5269,5552,3410,3899,-0.05097262247838619,-0.1254167735316748
united-states_or_portland,NAM,2023-03-23,2025-09-06,24276,2023-01,5662,5032,3703,3511,0.1251987281399045,0.054685274850470034
united-states_or_portland,NAM,2023-03-23,2025-09-06,24277,2023-02,5982,5575,3930,3883,0.07300448430493267,0.012104043265516395
united-states_or_salem-or,NAM,2023-03-26,2025-08-27,24266,2022-03,253,171,176,114,0.47953216374269014,0.5438596491228069
united-states_or_salem-or,NAM,2023-03-26,2025-08-27,24267,2022-04,341,183,225,128,0.8633879781420766,0.7578125
united-states_or_salem-or,NAM,2023-03-26,2025-08-27,24268,2022-05,382,219,265,143,0.7442922374429224,0.8531468531468531
united-states_or_salem-or,NAM,2023-03-26,2025-08-27,24269,2022-06,385,248,243,160,0.5524193548387097,0.51875
united-states_or_salem-or,NAM,2023-03-26,2025-08-27,24270,2022-07,529,288,351,193,0.8368055555555556,0.8186528497409327
united-states_or_salem-or,NAM,2023-03-26,2025-08-27,24271,2022-08,461,310,301,209,0.48709677419354835,0.4401913875598087
united-states_or_salem-or,NAM,2023-03-26,2025-08-27,24272,2022-09,379,224,252,161,0.6919642857142858,0.5652173913043479
united-states_or_salem-or,NAM,2023-03-26,2025-08-27,24273,2022-10,376,259,261,177,0.4517374517374517,0.47457627118644075
united-states_or_salem-or,NAM,2023-03-26,2025-08-27,24274,2022-11,306,229,212,159,0.33624454148471616,0.33333333333333326
united-states_or_salem-or,NAM,2023-03-26,2025-08-27,24275,2022-12,246,226,181,141,0.08849557522123885,0.2836879432624113
united-states_or_salem-or,NAM,2023-03-26,2025-08-27,24276,2023-01,263,168,175,120,0.5654761904761905,0.45833333333333326
united-states_or_salem-or,NAM,2023-03-26,2025-08-27,24277,2023-02,359,210,246,138,0.7095238095238094,0.7826086956521738
united-states_ri_rhode-island,NAM,2023-03-31,2025-08-31,24266,2022-03,2269,1559,1674,1218,0.4554201411161001,0.37438423645320196
united-states_ri_rhode-island,NAM,2023-03-31,2025-08-31,24267,2022-04,3402,2303,2562,1796,0.4772036474164134,0.4265033407572383
united-states_ri_rhode-island,NAM,2023-03-31,2025-08-31,24268,2022-05,5253,3658,3973,2909,0.4360306178239475,0.365761430044689
united-states_ri_rhode-island,NAM,2023-03-31,2025-08-31,24269,2022-06,6341,4910,4676,3793,0.2914460285132383,0.23279725810703922
united-states_ri_rhode-island,NAM,2023-03-31,2025-08-31,24270,2022-07,8180,6120,5978,4523,0.3366013071895424,0.32168914437320373
united-states_ri_rhode-island,NAM,2023-03-31,2025-08-31,24271,2022-08,8226,6496,6127,4759,0.2663177339901477,0.2874553477621349
united-states_ri_rhode-island,NAM,2023-03-31,2025-08-31,24272,2022-09,6090,4855,4585,3683,0.2543769309989701,0.24490904154222104
united-states_ri_rhode-island,NAM,2023-03-31,2025-08-31,24273,2022-10,5882,4606,4283,3534,0.27702996092053844,0.21194114318053203
united-states_ri_rhode-island,NAM,2023-03-31,2025-08-31,24274,2022-11,2995,2614,2188,2093,0.14575363427697008,0.04538939321548008
united-states_ri_rhode-island,NAM,2023-03-31,2025-08-31,24275,2022-12,2031,2056,1444,1574,-0.012159533073929918,-0.08259212198221089
united-states_ri_rhode-island,NAM,2023-03-31,2025-08-31,24276,2023-01,1998,1659,1444,1241,0.20433996383363473,0.1635777598710717
united-states_ri_rhode-island,NAM,2023-03-31,2025-08-31,24277,2023-02,2175,1838,1544,1423,0.18335146898803045,0.0850316233309909
united-states_tn_nashville,NAM,2023-03-19,2025-08-23,24266,2022-03,13741,6655,9671,4811,1.064763335837716,1.010184992725005
united-states_tn_nashville,NAM,2023-03-19,2025-08-23,24267,2022-04,13767,7622,9674,5513,0.8062188401994228,0.7547614728822782
united-states_tn_nashville,NAM,2023-03-19,2025-08-23,24268,2022-05,16538,9581,11631,6938,0.7261246216470096,0.6764197174978379
united-states_tn_nashville,NAM,2023-03-19,2025-08-23,24269,2022-06,14686,10077,10166,7190,0.45737818795276364,0.4139082058414465
united-states_tn_nashville,NAM,2023-03-19,2025-08-23,24270,2022-07,15973,10998,11099,7800,0.4523549736315693,0.4229487179487179
united-states_tn_nashville,NAM,2023-03-19,2025-08-23,24271,2022-08,14727,11586,10204,8255,0.27110305541170376,0.2360993337371291
united-states_tn_nashville,NAM,2023-03-19,2025-08-23,24272,2022-09,14904,10400,10093,7385,0.43307692307692314,0.3666892349356805
united-states_tn_nashville,NAM,2023-03-19,2025-08-23,24273,2022-10,17979,12150,12006,8565,0.479753086419753,0.40175131348511384
united-states_tn_nashville,NAM,2023-03-19,2025-08-23,24274,2022-11,13205,9924,8845,7035,0.3306126561870213,0.25728500355366024
united-states_tn_nashville,NAM,2023-03-19,2025-08-23,24275,2022-12,10142,8509,6720,6077,0.19191444353037967,0.10580878723054132
united-states_tn_nashville,NAM,2023-03-19,2025-08-23,24276,2023-01,11033,8546,7262,6094,0.2910133395740697,0.19166393173613394
united-states_tn_nashville,NAM,2023-03-19,2025-08-23,24277,2023-02,12039,8664,7877,6162,0.38954293628808867,0.27831872768581634
united-states_tx_austin,NAM,2023-03-16,2025-08-16,24266,2022-03,12760,5883,8063,4209,1.168961414244433,0.9156569256355429
united-states_tx_austin,NAM,2023-03-16,2025-08-16,24267,2022-04,12979,6282,8203,4448,1.0660617637695,0.8441996402877698
united-states_tx_austin,NAM,2023-03-16,2025-08-16,24268,2022-05,14935,8132,9474,5729,0.8365715691096902,0.6536917437598184
united-states_tx_austin,NAM,2023-03-16,2025-08-16,24269,2022-06,12310,7669,7588,5271,0.6051636458469161,0.43957503320053126
united-states_tx_austin,NAM,2023-03-16,2025-08-16,24270,2022-07,12431,8490,7542,5835,0.46419316843345104,0.29254498714652954
united-states_tx_austin,NAM,2023-03-16,2025-08-16,24271,2022-08,10862,8596,6598,5881,0.26361098185202425,0.12191804114946447
united-states_tx_austin,NAM,2023-03-16,2025-08-16,24272,2022-09,13433,8322,8108,5557,0.6141552511415524,0.4590606442324996
united-states_tx_austin,NAM,2023-03-16,2025-08-16,24273,2022-10,17870,11223,10629,7316,0.5922658825625946,0.452843083652269
united-states_tx_austin,NAM,2023-03-16,2025-08-16,24274,2022-11,12922,9057,7577,5859,0.4267417467152479,0.2932240996757125
united-states_tx_austin,NAM,2023-03-16,2025-08-16,24275,2022-12,9239,7407,5411,4738,0.2473336033481841,0.142043056141832
united-states_tx_austin,NAM,2023-03-16,2025-08-16,24276,2023-01,11178,7700,6457,4979,0.4516883116883117,0.2968467563767825
united-states_tx_austin,NAM,2023-03-16,2025-08-16,24277,2023-02,12926,8157,7399,5187,0.584651219811205,0.42645074224021595
united-states_tx_dallas,NAM,2023-05-18,2025-08-19,24266,2022-03,5288,2924,2453,1596,0.8084815321477428,0.536967418546366
united-states_tx_dallas,NAM,2023-05-18,2025-08-19,24267,2022-04,5274,3109,2456,1540,0.6963653908009007,0.5948051948051949
united-states_tx_dallas,NAM,2023-05-18,2025-08-19,24268,2022-05,6095,3746,2823,1891,0.6270688734650294,0.4928609201480698
united-states_tx_dallas,NAM,2023-05-18,2025-08-19,24269,2022-06,4941,3348,2314,1733,0.47580645161290325,0.3352567801500288
united-states_tx_dallas,NAM,2023-05-18,2025-08-19,24270,2022-07,5138,3457,2398,1831,0.48625976280011574,0.30966684871654837
united-states_tx_dallas,NAM,2023-05-18,2025-08-19,24271,2022-08,5517,3774,2473,1957,0.4618441971383147,0.26366888094021457
united-states_tx_dallas,NAM,2023-05-18,2025-08-19,24272,2022-09,5693,3748,2492,1879,0.5189434364994663,0.32623736029803085
united-states_tx_dallas,NAM,2023-05-18,2025-08-19,24273,2022-10,7526,4530,3243,2183,0.6613686534216336,0.48557031607879075
united-states_tx_dallas,NAM,2023-05-18,2025-08-19,24274,2022-11,5747,4331,2465,2092,0.32694527822673747,0.17829827915869978
united-states_tx_dallas,NAM,2023-05-18,2025-08-19,24275,2022-12,5848,4020,2485,1955,0.454726368159204,0.2710997442455243
united-states_tx_dallas,NAM,2023-05-18,2025-08-19,24276,2023-01,6418,4335,2650,2048,0.48050749711649376,0.2939453125
united-states_tx_dallas,NAM,2023-05-18,2025-08-19,24277,2023-02,6088,4139,2601,1969,0.47088668760570185,0.3209751142712036
