scenario,foreign_usd_multiplier,assumed_nonusd_reported_share,assumed_rnpl_revenue_share,timing_scenario,quarter,booking_quarter,currency,reference_contribution_usd,w_reference,rnpl_share,ordinary_exposure_weight,rnpl_exposure_weight,booking_fx_factor,rnpl_fx_factor,booking_contribution_usd,ordinary_paid_contribution_usd,rnpl_retimed_contribution_usd,retimed_contribution_usd,incremental_replacement_usd,information_date,source_ref,evidence_status,reference_basis
fx1.00_nonusd0.56_u1.00_first_recognition_month,1,0.56,1,first_recognition_month,2026Q3,2026Q1,EUR,519277897.897,0.110410644257,1,0,0.110410644257,1.03496092798,1.0103050634,537432335.086,0,524629089.559,524629089.559,-12803245.5273,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.56_u1.00_first_recognition_month,1,0.56,1,first_recognition_month,2026Q3,2026Q1,GBP,115066001.132,0.0244657270578,1,0,0.0244657270578,1.02170338886,1.01451932606,117563323.3,0,116736681.921,116736681.921,-826641.378822,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.56_u1.00_first_recognition_month,1,0.56,1,first_recognition_month,2026Q3,2026Q1,CAD,82442498.6203,0.017529206276,1,0,0.017529206276,1.01857420338,0.990338389469,83973802.3572,0,81645971.3074,81645971.3074,-2327831.04974,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.56_u1.00_first_recognition_month,1,0.56,1,first_recognition_month,2026Q3,2026Q1,AUD,62288755.2944,0.0132440483792,1,0,0.0132440483792,1.07850994242,1.08077452355,67179041.8858,0,67320099.8259,67320099.8259,141057.940143,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.56_u1.00_first_recognition_month,1,0.56,1,first_recognition_month,2026Q3,2026Q1,BRL,63220567.3313,0.0134421734443,1,0,0.0134421734443,1.06261371452,1.09243486066,67179041.8858,0,69064351.6637,69064351.6637,1885309.77791,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.56_u1.00_first_recognition_month,1,0.56,1,first_recognition_month,2026Q3,2026Q1,MXN,61531341.6451,0.0130830044963,1,0,0.0130830044963,1.09178574836,1.09801101053,67179041.8858,0,67562090.6189,67562090.6189,383048.733169,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_first_recognition_month,1.05,0.56,1,first_recognition_month,2026Q3,2026Q2,USD,1376710228.23,0.292720841518,1,0,0.292720841518,1,1,1376710228.23,0,1376710228.23,1376710228.23,0,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_first_recognition_month,1.05,0.56,1,first_recognition_month,2026Q3,2026Q2,EUR,973217337.757,0.206928801897,1,0,0.206928801897,1.02879774487,1.0103050634,1001243802.35,0,983246404.127,983246404.127,-17997398.225,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_first_recognition_month,1.05,0.56,1,first_recognition_month,2026Q3,2026Q2,GBP,215149016.041,0.0457457202944,1,0,0.0457457202944,1.01800178218,1.01451932606,219022081.765,0,218272834.756,218272834.756,-749247.008592,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_first_recognition_month,1.05,0.56,1,first_recognition_month,2026Q3,2026Q2,CAD,154934983.598,0.0329428065901,1,0,0.0329428065901,1.00974189615,0.990338389469,156444344.118,0,153438062.129,153438062.129,-3006281.98884,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_first_recognition_month,1.05,0.56,1,first_recognition_month,2026Q3,2026Q2,AUD,113689516.79,0.024173054245,1,0,0.024173054245,1.10085326094,1.08077452355,125155475.294,0,122872733.342,122872733.342,-2282741.95212,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_first_recognition_month,1.05,0.56,1,first_recognition_month,2026Q3,2026Q2,BRL,113148198.172,0.0240579572272,1,0,0.0240579572272,1.10611991456,1.09243486066,125155475.294,0,123607036.104,123607036.104,-1548439.18997,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_first_recognition_month,1.05,0.56,1,first_recognition_month,2026Q3,2026Q2,MXN,113504888.352,0.0241337979143,1,0,0.0241337979143,1.10264392231,1.09801101053,125155475.294,0,124629617.159,124629617.159,-525858.134883,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_first_recognition_month,1.05,0.56,1,first_recognition_month,2026Q3,2026Q1,USD,738969460.743,0.157122216403,1,0,0.157122216403,1,1,738969460.743,0,738969460.743,738969460.743,0,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_first_recognition_month,1.05,0.56,1,first_recognition_month,2026Q3,2026Q1,EUR,519277897.897,0.110410644257,1,0,0.110410644257,1.03496092798,1.0103050634,537432335.086,0,524629089.559,524629089.559,-12803245.5273,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_first_recognition_month,1.05,0.56,1,first_recognition_month,2026Q3,2026Q1,GBP,115066001.132,0.0244657270578,1,0,0.0244657270578,1.02170338886,1.01451932606,117563323.3,0,116736681.921,116736681.921,-826641.378822,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_first_recognition_month,1.05,0.56,1,first_recognition_month,2026Q3,2026Q1,CAD,82442498.6203,0.017529206276,1,0,0.017529206276,1.01857420338,0.990338389469,83973802.3572,0,81645971.3074,81645971.3074,-2327831.04974,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_first_recognition_month,1.05,0.56,1,first_recognition_month,2026Q3,2026Q1,AUD,62288755.2944,0.0132440483792,1,0,0.0132440483792,1.07850994242,1.08077452355,67179041.8858,0,67320099.8259,67320099.8259,141057.940143,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_first_recognition_month,1.05,0.56,1,first_recognition_month,2026Q3,2026Q1,BRL,63220567.3313,0.0134421734443,1,0,0.0134421734443,1.06261371452,1.09243486066,67179041.8858,0,69064351.6637,69064351.6637,1885309.77791,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_first_recognition_month,1.05,0.56,1,first_recognition_month,2026Q3,2026Q1,MXN,61531341.6451,0.0130830044963,1,0,0.0130830044963,1.09178574836,1.09801101053,67179041.8858,0,67562090.6189,67562090.6189,383048.733169,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.56_u1.00_last_recognition_month,0.95,0.56,1,last_recognition_month,2026Q3,2026Q2,USD,1376710228.23,0.292720841518,1,0,0.292720841518,1,1,1376710228.23,0,1376710228.23,1376710228.23,0,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.56_u1.00_last_recognition_month,0.95,0.56,1,last_recognition_month,2026Q3,2026Q2,EUR,973217337.757,0.206928801897,1,0,0.206928801897,1.02879774487,0.985354186823,1001243802.35,0,958963778.447,958963778.447,-42280023.9047,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.56_u1.00_last_recognition_month,0.95,0.56,1,last_recognition_month,2026Q3,2026Q2,GBP,215149016.041,0.0457457202944,1,0,0.0457457202944,1.01800178218,0.983029894882,219022081.765,0,211497914.622,211497914.622,-7524167.14224,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.56_u1.00_last_recognition_month,0.95,0.56,1,last_recognition_month,2026Q3,2026Q2,CAD,154934983.598,0.0329428065901,1,0,0.0329428065901,1.00974189615,0.968282514681,156444344.118,0,150020835.53,150020835.53,-6423508.58747,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.56_u1.00_last_recognition_month,0.95,0.56,1,last_recognition_month,2026Q3,2026Q2,AUD,113689516.79,0.024173054245,1,0,0.024173054245,1.10085326094,1.07126008266,125155475.294,0,121791041.154,121791041.154,-3364434.13978,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.56_u1.00_last_recognition_month,0.95,0.56,1,last_recognition_month,2026Q3,2026Q2,BRL,113148198.172,0.0240579572272,1,0,0.0240579572272,1.10611991456,1.04530047311,125155475.294,0,118273865.08,118273865.08,-6881610.21372,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.56_u1.00_last_recognition_month,0.95,0.56,1,last_recognition_month,2026Q3,2026Q2,MXN,113504888.352,0.0241337979143,1,0,0.0241337979143,1.10264392231,1.0891550035,125155475.294,0,123624417.07,123624417.07,-1531058.22445,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.56_u1.00_last_recognition_month,0.95,0.56,1,last_recognition_month,2026Q3,2026Q1,USD,738969460.743,0.157122216403,1,0,0.157122216403,1,1,738969460.743,0,738969460.743,738969460.743,0,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.56_u1.00_last_recognition_month,0.95,0.56,1,last_recognition_month,2026Q3,2026Q1,EUR,519277897.897,0.110410644257,1,0,0.110410644257,1.03496092798,0.985354186823,537432335.086,0,511672650.818,511672650.818,-25759684.2684,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.56_u1.00_last_recognition_month,0.95,0.56,1,last_recognition_month,2026Q3,2026Q1,GBP,115066001.132,0.0244657270578,1,0,0.0244657270578,1.02170338886,0.983029894882,117563323.3,0,113113318.998,113113318.998,-4450004.30242,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.56_u1.00_last_recognition_month,0.95,0.56,1,last_recognition_month,2026Q3,2026Q1,CAD,82442498.6203,0.017529206276,1,0,0.017529206276,1.01857420338,0.968282514681,83973802.3572,0,79827629.8806,79827629.8806,-4146172.47659,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.56_u1.00_last_recognition_month,0.95,0.56,1,last_recognition_month,2026Q3,2026Q1,AUD,62288755.2944,0.0132440483792,1,0,0.0132440483792,1.07850994242,1.07126008266,67179041.8858,0,66727457.1453,66727457.1453,-451584.74041,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.56_u1.00_last_recognition_month,0.95,0.56,1,last_recognition_month,2026Q3,2026Q1,BRL,63220567.3313,0.0134421734443,1,0,0.0134421734443,1.06261371452,1.04530047311,67179041.8858,0,66084488.9416,66084488.9416,-1094552.94412,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.56_u1.00_last_recognition_month,0.95,0.56,1,last_recognition_month,2026Q3,2026Q1,MXN,61531341.6451,0.0130830044963,1,0,0.0130830044963,1.09178574836,1.0891550035,67179041.8858,0,67017168.6245,67017168.6245,-161873.261212,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.56_u1.00_last_recognition_month,1,0.56,1,last_recognition_month,2026Q3,2026Q2,USD,1376710228.23,0.292720841518,1,0,0.292720841518,1,1,1376710228.23,0,1376710228.23,1376710228.23,0,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.56_u1.00_last_recognition_month,1,0.56,1,last_recognition_month,2026Q3,2026Q2,EUR,973217337.757,0.206928801897,1,0,0.206928801897,1.02879774487,1.02739140053,1001243802.35,0,999875123.656,999875123.656,-1368678.69644,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.56_u1.00_last_recognition_month,1,0.56,1,last_recognition_month,2026Q3,2026Q2,GBP,215149016.041,0.0457457202944,1,0,0.0457457202944,1.01800178218,1.02495963906,219022081.765,0,220519057.825,220519057.825,1496976.06037,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.56_u1.00_last_recognition_month,1,0.56,1,last_recognition_month,2026Q3,2026Q2,CAD,154934983.598,0.0329428065901,1,0,0.0329428065901,1.00974189615,1.00958811538,156444344.118,0,156420518.097,156420518.097,-23826.0203313,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.56_u1.00_last_recognition_month,1,0.56,1,last_recognition_month,2026Q3,2026Q2,AUD,113689516.79,0.024173054245,1,0,0.024173054245,1.10085326094,1.1169830987,125155475.294,0,126989268.754,126989268.754,1833793.46025,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.56_u1.00_last_recognition_month,1,0.56,1,last_recognition_month,2026Q3,2026Q2,BRL,113148198.172,0.0240579572272,1,0,0.0240579572272,1.10611991456,1.08988311831,125155475.294,0,123318311.054,123318311.054,-1837164.23981,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.56_u1.00_last_recognition_month,1,0.56,1,last_recognition_month,2026Q3,2026Q2,MXN,113504888.352,0.0241337979143,1,0,0.0241337979143,1.10264392231,1.13565184274,125155475.294,0,128902035.616,128902035.616,3746560.32248,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.56_u1.00_last_recognition_month,1,0.56,1,last_recognition_month,2026Q3,2026Q1,USD,738969460.743,0.157122216403,1,0,0.157122216403,1,1,738969460.743,0,738969460.743,738969460.743,0,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.56_u1.00_last_recognition_month,1,0.56,1,last_recognition_month,2026Q3,2026Q1,EUR,519277897.897,0.110410644257,1,0,0.110410644257,1.03496092798,1.02739140053,537432335.086,0,533501646.784,533501646.784,-3930688.3024,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.56_u1.00_last_recognition_month,1,0.56,1,last_recognition_month,2026Q3,2026Q1,GBP,115066001.132,0.0244657270578,1,0,0.0244657270578,1.02170338886,1.02495963906,117563323.3,0,117938006.989,117938006.989,374683.688582,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.56_u1.00_last_recognition_month,1,0.56,1,last_recognition_month,2026Q3,2026Q1,CAD,82442498.6203,0.017529206276,1,0,0.017529206276,1.01857420338,1.00958811538,83973802.3572,0,83232966.8094,83232966.8094,-740835.547764,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.56_u1.00_last_recognition_month,1,0.56,1,last_recognition_month,2026Q3,2026Q1,AUD,62288755.2944,0.0132440483792,1,0,0.0132440483792,1.07850994242,1.1169830987,67179041.8858,0,69575486.9029,69575486.9029,2396445.01716,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.56_u1.00_last_recognition_month,1,0.56,1,last_recognition_month,2026Q3,2026Q1,BRL,63220567.3313,0.0134421734443,1,0,0.0134421734443,1.06261371452,1.08988311831,67179041.8858,0,68903029.0642,68903029.0642,1723987.17845,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.56_u1.00_last_recognition_month,1,0.56,1,last_recognition_month,2026Q3,2026Q1,MXN,61531341.6451,0.0130830044963,1,0,0.0130830044963,1.09178574836,1.13565184274,67179041.8858,0,69878181.5254,69878181.5254,2699139.63963,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_last_recognition_month,1.05,0.56,1,last_recognition_month,2026Q3,2026Q2,USD,1376710228.23,0.292720841518,1,0,0.292720841518,1,1,1376710228.23,0,1376710228.23,1376710228.23,0,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_last_recognition_month,1.05,0.56,1,last_recognition_month,2026Q3,2026Q2,EUR,973217337.757,0.206928801897,1,0,0.206928801897,1.02879774487,1.06942861423,1001243802.35,0,1040786468.86,1040786468.86,39542666.5118,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_last_recognition_month,1.05,0.56,1,last_recognition_month,2026Q3,2026Q2,GBP,215149016.041,0.0457457202944,1,0,0.0457457202944,1.01800178218,1.06688938324,219022081.765,0,229540201.027,229540201.027,10518119.263,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_last_recognition_month,1.05,0.56,1,last_recognition_month,2026Q3,2026Q2,CAD,154934983.598,0.0329428065901,1,0,0.0329428065901,1.00974189615,1.05089371608,156444344.118,0,162820200.664,162820200.664,6375856.54681,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_last_recognition_month,1.05,0.56,1,last_recognition_month,2026Q3,2026Q2,AUD,113689516.79,0.024173054245,1,0,0.024173054245,1.10085326094,1.16270611474,125155475.294,0,132187496.354,132187496.354,7032021.06027,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_last_recognition_month,1.05,0.56,1,last_recognition_month,2026Q3,2026Q2,BRL,113148198.172,0.0240579572272,1,0,0.0240579572272,1.10611991456,1.13446576351,125155475.294,0,128362757.028,128362757.028,3207281.7341,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.56_u1.00_last_recognition_month,1.05,0.56,1,last_recognition_month,2026Q3,2026Q2,MXN,113504888.352,0.0241337979143,1,0,0.0241337979143,1.10264392231,1.18214868198,125155475.294,0,134179654.163,134179654.163,9024178.86941,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
