vintage_date,line,spec,n_obs,g,b,b_imposed,c_mix,flags,c_event_E02_cor_cash,c_event_E09_cor_cash,c_event_E05_ops_cash,c_event_E10_pd_cash
2026-05-07,sm,d_steps_rw,17,0.15331941121988216,0.405188222731288,False,,,,,,
2026-05-07,ga,d_steps_rw,17,0.08168205844249544,,False,,,,,,
2026-08-06,cor,d_steps_rw,18,0.012373106367335716,0.790160949159513,False,,,0.02770741259186718,0.007069053438787498,,
2026-08-06,ops,d_steps_rw,18,-0.004382424272182039,0.7375880240227346,False,,,,,-0.0077015148959483914,
2026-08-06,pd,d_steps_rw,18,0.12331582076842242,,False,,,,,,-0.05624071079383781
2026-08-06,sm,d_steps_rw,18,0.15471252960338322,0.4184799156650235,False,,,,,,
2026-08-06,ga,d_steps_rw,18,0.05606379646512878,,False,,,,,,
full_sample,cor,e_revknown_rw,18,0.013782765949400895,0.8097427582503111,False,,,,,,
full_sample,ops,e_revknown_rw,18,-0.01041656266378585,0.763976667623893,False,,,,,,
full_sample,pd,e_revknown_rw,18,0.11811494904165838,,False,,,,,,
full_sample,sm,e_revknown_rw,18,0.15471252960338322,0.4184799156650235,False,,,,,,
full_sample,ga,e_revknown_rw,18,0.05606379646512878,,False,,,,,,
2022-02-15,cor,e_revknown_rw,4,0.010512697355337422,0.4238324446001447,False,,added_2021_obs,,,,
2022-02-15,ops,e_revknown_rw,4,0.011903939007761358,0.20785739889142146,False,,added_2021_obs,,,,
2022-02-15,pd,e_revknown_rw,4,0.014318009894871801,,False,,added_2021_obs,,,,
2022-02-15,sm,e_revknown_rw,4,-0.04352653560780231,0.868507987019283,False,,added_2021_obs,,,,
2022-02-15,ga,e_revknown_rw,4,-0.07283020004977424,,False,,added_2021_obs,,,,
2022-05-03,cor,e_revknown_rw,5,0.07145476837237662,0.38382411689120444,False,,added_2021_obs,,,,
2022-05-03,ops,e_revknown_rw,5,0.051391592708452845,0.20144421720049158,False,,added_2021_obs,,,,
2022-05-03,pd,e_revknown_rw,5,0.0408094642354208,,False,,added_2021_obs,,,,
2022-05-03,sm,e_revknown_rw,5,-0.026372766240871738,0.8613872969503722,False,,added_2021_obs,,,,
2022-05-03,ga,e_revknown_rw,5,-0.005048179694674623,,False,,added_2021_obs,,,,
2022-08-02,cor,e_revknown_rw,6,0.14089609261119196,0.3112021905353366,False,,added_2021_obs,,,,
2022-08-02,ops,e_revknown_rw,6,0.11254499620898208,0.1270559226102833,False,,added_2021_obs,,,,
2022-08-02,pd,e_revknown_rw,6,0.05810809813495598,,False,,added_2021_obs,,,,
2022-08-02,sm,e_revknown_rw,6,-0.0979612878003288,0.9081423028020419,False,,added_2021_obs,,,,
2022-08-02,ga,e_revknown_rw,6,0.02165136850630946,,False,,added_2021_obs,,,,
2022-11-01,cor,e_revknown_rw,7,0.15308774968571215,0.2990429496715281,False,,added_2021_obs,,,,
2022-11-01,ops,e_revknown_rw,7,0.14579519152361767,0.08686636183587824,False,,added_2021_obs,,,,
2022-11-01,pd,e_revknown_rw,7,0.06246855947620783,,False,,added_2021_obs,,,,
2022-11-01,sm,e_revknown_rw,7,-0.021239916179488925,0.825468457159576,False,,added_2021_obs,,,,
2022-11-01,ga,e_revknown_rw,7,0.03946054152326284,,False,,added_2021_obs,,,,
2023-02-14,cor,e_revknown_rw,4,0.1000249060754321,0.5264040416717416,False,,,,,,
2023-02-14,ops,e_revknown_rw,4,0.12321501404812296,0.2820617792162062,False,,,,,,
2023-02-14,pd,e_revknown_rw,4,0.07641620268544072,,False,,,,,,
2023-02-14,sm,e_revknown_rw,4,0.05510776756002842,0.5738566318317151,False,,,,,,
2023-02-14,ga,e_revknown_rw,4,0.1593849226245004,,False,,,,,,
2023-05-09,cor,e_revknown_rw,5,0.08298375166249065,0.5681742050931612,False,,,,,,
2023-05-09,ops,e_revknown_rw,5,0.1349519099123821,0.25077633426375884,False,,,,,,
2023-05-09,pd,e_revknown_rw,5,0.08306975265236143,,False,,,,,,
2023-05-09,sm,e_revknown_rw,5,0.13978305521033843,0.385261398564764,False,,,,,,
2023-05-09,ga,e_revknown_rw,5,0.15173928815383225,,False,,,,,,
2023-08-03,cor,e_revknown_rw,6,0.05151272596654653,0.6597574705377011,False,,,,,,
2023-08-03,ops,e_revknown_rw,6,0.17133341394591314,0.12986597142615125,False,,,,,,
2023-08-03,pd,e_revknown_rw,6,0.0926732795287137,,False,,,,,,
2023-08-03,sm,e_revknown_rw,6,0.17107474144903834,0.3117278630572892,False,,,,,,
2023-08-03,ga,e_revknown_rw,6,0.15480788492193095,,False,,,,,,
2023-11-01,cor,e_revknown_rw,7,0.042164671235265766,0.6810453945234282,False,,,,,,
2023-11-01,ops,e_revknown_rw,7,0.1255331980393527,0.2679150632197681,False,,,,,,
2023-11-01,pd,e_revknown_rw,7,0.08479665032234952,,False,,,,,,
2023-11-01,sm,e_revknown_rw,7,0.07268713341247669,0.5450162960851115,False,,,,,,
2023-11-01,ga,e_revknown_rw,7,0.14414952135641004,,False,,,,,,
2024-02-13,cor,e_revknown_rw,8,0.02916312776345195,0.7169283941227415,False,,,,,,
2024-02-13,ops,e_revknown_rw,8,0.07206046059330488,0.4441218345327575,False,,,,,,
2024-02-13,pd,e_revknown_rw,8,0.07018880754486995,,False,,,,,,
2024-02-13,sm,e_revknown_rw,8,0.021723332716786718,0.6718881148003327,False,,,,,,
2024-02-13,ga,e_revknown_rw,8,0.12706001045407012,,False,,,,,,
2024-05-08,cor,e_revknown_rw,9,0.030375342588227754,0.7130190501968205,False,,,,,,
2024-05-08,ops,e_revknown_rw,9,0.016413095392486435,0.6546083235285302,False,,,,,,
2024-05-08,pd,e_revknown_rw,9,0.06969993780709229,,False,,,,,,
2024-05-08,sm,e_revknown_rw,9,0.01966683339154928,0.6766415439934735,False,,,,,,
2024-05-08,ga,e_revknown_rw,9,0.13266815649725838,,False,,,,,,
2024-08-06,cor,e_revknown_rw,10,0.053770947570979416,0.6319268496364179,False,,,,,,
2024-08-06,ops,e_revknown_rw,10,0.00834598599818778,0.6865440165292587,False,,,,,,
2024-08-06,pd,e_revknown_rw,10,0.07055187441071677,,False,,,,,,
2024-08-06,sm,e_revknown_rw,10,0.05527095671873282,0.56044676855304,False,,,,,,
2024-08-06,ga,e_revknown_rw,10,0.12632851421721797,,False,,,,,,
2024-11-07,cor,e_revknown_rw,11,0.011896703775029707,0.7877437936237356,False,,,,,,
2024-11-07,ops,e_revknown_rw,11,0.0411397575346788,0.5547928339519188,False,,,,,,
2024-11-07,pd,e_revknown_rw,11,0.09220420036978029,,False,,,,,,
2024-11-07,sm,e_revknown_rw,11,0.11428507950492131,0.36240996137063436,False,,,,,,
2024-11-07,ga,e_revknown_rw,11,0.10997827366096445,,False,,,,,,
2025-02-13,cor,e_revknown_rw,12,0.0103345467172563,0.791192697864722,False,,,,,,
2025-02-13,ops,e_revknown_rw,12,0.026463569353100295,0.5797485844432411,False,,,,,,
2025-02-13,pd,e_revknown_rw,12,0.11002224043789056,,False,,,,,,
2025-02-13,sm,e_revknown_rw,12,0.14695441660221137,0.2647799543363053,False,,,,,,
2025-02-13,ga,e_revknown_rw,12,0.1024683284651366,,False,,,,,,
2025-05-01,cor,e_revknown_rw,13,0.005335067266003536,0.8143948311580687,False,,,,,,
2025-05-01,ops,e_revknown_rw,13,0.02177836885185922,0.6010895118307243,False,,,,,,
2025-05-01,pd,e_revknown_rw,13,0.11769265698764189,,False,,,,,,
2025-05-01,sm,e_revknown_rw,13,0.1118235212740872,0.4080992998998269,False,,,,,,
2025-05-01,ga,e_revknown_rw,13,0.09356904219389864,,False,,,,,,
2025-08-06,cor,e_revknown_rw,14,0.0005152292598739483,0.8293526332297185,False,,,,,,
2025-08-06,ops,e_revknown_rw,14,-0.007837986759677517,0.7424205009680523,False,,,,,,
2025-08-06,pd,e_revknown_rw,14,0.12635564834370488,,False,,,,,,
2025-08-06,sm,e_revknown_rw,14,0.1195795791692074,0.3927359967915413,False,,,,,,
2025-08-06,ga,e_revknown_rw,14,0.07867490598751226,,False,,,,,,
2025-11-06,cor,e_revknown_rw,15,0.009203046475335768,0.8386151551688777,False,,,,,,
2025-11-06,ops,e_revknown_rw,15,-0.027034010095758516,0.8164674842705014,False,,,,,,
2025-11-06,pd,e_revknown_rw,15,0.12604748290399853,,False,,,,,,
2025-11-06,sm,e_revknown_rw,15,0.13836010015875894,0.328999291395973,False,,,,,,
2025-11-06,ga,e_revknown_rw,15,0.09986643738581848,,False,,,,,,
2026-02-12,cor,e_revknown_rw,16,0.00912648047100467,0.8372076046028468,False,,,,,,
2026-02-12,ops,e_revknown_rw,16,-0.007400536003550578,0.7653198248126215,False,,,,,,
2026-02-12,pd,e_revknown_rw,16,0.12002241207398834,,False,,,,,,
2026-02-12,sm,e_revknown_rw,16,0.1517360763505174,0.3016178155853602,False,,,,,,
2026-02-12,ga,e_revknown_rw,16,0.10604841778507275,,False,,,,,,
2026-05-07,cor,e_revknown_rw,17,0.011417084476868844,0.7988954310546891,False,,,,,,
2026-05-07,ops,e_revknown_rw,17,-0.005926783342048906,0.7599654306556612,False,,,,,,
2026-05-07,pd,e_revknown_rw,17,0.11731165034372794,,False,,,,,,
2026-05-07,sm,e_revknown_rw,17,0.15331941121988216,0.405188222731288,False,,,,,,
2026-05-07,ga,e_revknown_rw,17,0.08168205844249544,,False,,,,,,
2026-08-06,cor,e_revknown_rw,18,0.013782765949400895,0.8097427582503111,False,,,,,,
2026-08-06,ops,e_revknown_rw,18,-0.01041656266378585,0.763976667623893,False,,,,,,
2026-08-06,pd,e_revknown_rw,18,0.11811494904165838,,False,,,,,,
2026-08-06,sm,e_revknown_rw,18,0.15471252960338322,0.4184799156650235,False,,,,,,
2026-08-06,ga,e_revknown_rw,18,0.05606379646512878,,False,,,,,,
full_sample,cor,b_smnights_rw,18,0.013782765949400895,0.8097427582503111,False,,,,,,
full_sample,ops,b_smnights_rw,18,-0.01041656266378585,0.763976667623893,False,,,,,,
full_sample,pd,b_smnights_rw,18,0.11811494904165838,,False,,,,,,
full_sample,sm,b_smnights_rw,18,0.16772290016184896,0.44294133842303746,False,,,,,,
full_sample,ga,b_smnights_rw,18,0.05606379646512878,,False,,,,,,
2022-02-15,cor,b_smnights_rw,4,0.010512697355337422,0.4238324446001447,False,,added_2021_obs,,,,
2022-02-15,ops,b_smnights_rw,4,0.011903939007761358,0.20785739889142146,False,,added_2021_obs,,,,
2022-02-15,pd,b_smnights_rw,4,0.014318009894871801,,False,,added_2021_obs,,,,
2022-02-15,sm,b_smnights_rw,4,0.09600530579321567,0.8668376602296785,False,,added_2021_obs,,,,
2022-02-15,ga,b_smnights_rw,4,-0.07283020004977424,,False,,added_2021_obs,,,,
2022-05-03,cor,b_smnights_rw,5,0.07145476837237662,0.38382411689120444,False,,added_2021_obs,,,,
2022-05-03,ops,b_smnights_rw,5,0.051391592708452845,0.20144421720049158,False,,added_2021_obs,,,,
2022-05-03,pd,b_smnights_rw,5,0.0408094642354208,,False,,added_2021_obs,,,,
2022-05-03,sm,b_smnights_rw,5,0.08682028042145423,0.8683293983053669,False,,added_2021_obs,,,,
2022-05-03,ga,b_smnights_rw,5,-0.005048179694674623,,False,,added_2021_obs,,,,
2022-08-02,cor,b_smnights_rw,6,0.14089609261119196,0.3112021905353366,False,,added_2021_obs,,,,
2022-08-02,ops,b_smnights_rw,6,0.11254499620898208,0.1270559226102833,False,,added_2021_obs,,,,
2022-08-02,pd,b_smnights_rw,6,0.05810809813495598,,False,,added_2021_obs,,,,
2022-08-02,sm,b_smnights_rw,6,0.039398443589923095,0.9260143245123306,False,,added_2021_obs,,,,
2022-08-02,ga,b_smnights_rw,6,0.02165136850630946,,False,,added_2021_obs,,,,
2022-11-01,cor,b_smnights_rw,7,0.15308774968571215,0.2990429496715281,False,,added_2021_obs,,,,
2022-11-01,ops,b_smnights_rw,7,0.14579519152361767,0.08686636183587824,False,,added_2021_obs,,,,
2022-11-01,pd,b_smnights_rw,7,0.06246855947620783,,False,,added_2021_obs,,,,
2022-11-01,sm,b_smnights_rw,7,0.056611989161756214,0.9052082862513267,False,,added_2021_obs,,,,
2022-11-01,ga,b_smnights_rw,7,0.03946054152326284,,False,,added_2021_obs,,,,
2023-02-14,cor,b_smnights_rw,4,0.1000249060754321,0.5264040416717416,False,,,,,,
2023-02-14,ops,b_smnights_rw,4,0.12321501404812296,0.2820617792162062,False,,,,,,
2023-02-14,pd,b_smnights_rw,4,0.07641620268544072,,False,,,,,,
2023-02-14,sm,b_smnights_rw,4,-0.02952223542963924,1.0944573995244617,False,,,,,,
2023-02-14,ga,b_smnights_rw,4,0.1593849226245004,,False,,,,,,
2023-05-09,cor,b_smnights_rw,5,0.08298375166249065,0.5681742050931612,False,,,,,,
2023-05-09,ops,b_smnights_rw,5,0.1349519099123821,0.25077633426375884,False,,,,,,
2023-05-09,pd,b_smnights_rw,5,0.08306975265236143,,False,,,,,,
2023-05-09,sm,b_smnights_rw,5,0.048838926049794465,0.8855807227414558,False,,,,,,
2023-05-09,ga,b_smnights_rw,5,0.15173928815383225,,False,,,,,,
2023-08-03,cor,b_smnights_rw,6,0.05151272596654653,0.6597574705377011,False,,,,,,
2023-08-03,ops,b_smnights_rw,6,0.17133341394591314,0.12986597142615125,False,,,,,,
2023-08-03,pd,b_smnights_rw,6,0.0926732795287137,,False,,,,,,
2023-08-03,sm,b_smnights_rw,6,0.1304431983956431,0.6143769217841961,False,,,,,,
2023-08-03,ga,b_smnights_rw,6,0.15480788492193095,,False,,,,,,
2023-11-01,cor,b_smnights_rw,7,0.042164671235265766,0.6810453945234282,False,,,,,,
2023-11-01,ops,b_smnights_rw,7,0.1255331980393527,0.2679150632197681,False,,,,,,
2023-11-01,pd,b_smnights_rw,7,0.08479665032234952,,False,,,,,,
2023-11-01,sm,b_smnights_rw,7,0.043297908523712084,0.8770466031991333,False,,,,,,
2023-11-01,ga,b_smnights_rw,7,0.14414952135641004,,False,,,,,,
2024-02-13,cor,b_smnights_rw,8,0.02916312776345195,0.7169283941227415,False,,,,,,
2024-02-13,ops,b_smnights_rw,8,0.07206046059330488,0.4441218345327575,False,,,,,,
2024-02-13,pd,b_smnights_rw,8,0.07018880754486995,,False,,,,,,
2024-02-13,sm,b_smnights_rw,8,-0.0012462310616898615,1.0238312899786,False,,,,,,
2024-02-13,ga,b_smnights_rw,8,0.12706001045407012,,False,,,,,,
2024-05-08,cor,b_smnights_rw,9,0.030375342588227754,0.7130190501968205,False,,,,,,
2024-05-08,ops,b_smnights_rw,9,0.016413095392486435,0.6546083235285302,False,,,,,,
2024-05-08,pd,b_smnights_rw,9,0.06969993780709229,,False,,,,,,
2024-05-08,sm,b_smnights_rw,9,0.015557248296051564,0.9602720296226055,False,,,,,,
2024-05-08,ga,b_smnights_rw,9,0.13266815649725838,,False,,,,,,
2024-08-06,cor,b_smnights_rw,10,0.053770947570979416,0.6319268496364179,False,,,,,,
2024-08-06,ops,b_smnights_rw,10,0.00834598599818778,0.6865440165292587,False,,,,,,
2024-08-06,pd,b_smnights_rw,10,0.07055187441071677,,False,,,,,,
2024-08-06,sm,b_smnights_rw,10,0.04254513668670895,0.8534336472162538,False,,,,,,
2024-08-06,ga,b_smnights_rw,10,0.12632851421721797,,False,,,,,,
2024-11-07,cor,b_smnights_rw,11,0.011896703775029707,0.7877437936237356,False,,,,,,
2024-11-07,ops,b_smnights_rw,11,0.0411397575346788,0.5547928339519188,False,,,,,,
2024-11-07,pd,b_smnights_rw,11,0.09220420036978029,,False,,,,,,
2024-11-07,sm,b_smnights_rw,11,0.09265192667660044,0.6521262486763604,False,,,,,,
2024-11-07,ga,b_smnights_rw,11,0.10997827366096445,,False,,,,,,
2025-02-13,cor,b_smnights_rw,12,0.0103345467172563,0.791192697864722,False,,,,,,
2025-02-13,ops,b_smnights_rw,12,0.026463569353100295,0.5797485844432411,False,,,,,,
2025-02-13,pd,b_smnights_rw,12,0.11002224043789056,,False,,,,,,
2025-02-13,sm,b_smnights_rw,12,0.11103021475899144,0.6208753566758421,False,,,,,,
2025-02-13,ga,b_smnights_rw,12,0.1024683284651366,,False,,,,,,
2025-05-01,cor,b_smnights_rw,13,0.005335067266003536,0.8143948311580687,False,,,,,,
2025-05-01,ops,b_smnights_rw,13,0.02177836885185922,0.6010895118307243,False,,,,,,
2025-05-01,pd,b_smnights_rw,13,0.11769265698764189,,False,,,,,,
2025-05-01,sm,b_smnights_rw,13,0.08110335257571735,0.7571911861946199,False,,,,,,
2025-05-01,ga,b_smnights_rw,13,0.09356904219389864,,False,,,,,,
2025-08-06,cor,b_smnights_rw,14,0.0005152292598739483,0.8293526332297185,False,,,,,,
2025-08-06,ops,b_smnights_rw,14,-0.007837986759677517,0.7424205009680523,False,,,,,,
2025-08-06,pd,b_smnights_rw,14,0.12635564834370488,,False,,,,,,
2025-08-06,sm,b_smnights_rw,14,0.10207337565311207,0.6571210039401122,False,,,,,,
2025-08-06,ga,b_smnights_rw,14,0.07867490598751226,,False,,,,,,
2025-11-06,cor,b_smnights_rw,15,0.009203046475335768,0.8386151551688777,False,,,,,,
2025-11-06,ops,b_smnights_rw,15,-0.027034010095758516,0.8164674842705014,False,,,,,,
2025-11-06,pd,b_smnights_rw,15,0.12604748290399853,,False,,,,,,
2025-11-06,sm,b_smnights_rw,15,0.11922996116126906,0.590940973919951,False,,,,,,
2025-11-06,ga,b_smnights_rw,15,0.09986643738581848,,False,,,,,,
2026-02-12,cor,b_smnights_rw,16,0.00912648047100467,0.8372076046028468,False,,,,,,
2026-02-12,ops,b_smnights_rw,16,-0.007400536003550578,0.7653198248126215,False,,,,,,
2026-02-12,pd,b_smnights_rw,16,0.12002241207398834,,False,,,,,,
2026-02-12,sm,b_smnights_rw,16,0.13299428232302143,0.5550831930634494,False,,,,,,
2026-02-12,ga,b_smnights_rw,16,0.10604841778507275,,False,,,,,,
2026-05-07,cor,b_smnights_rw,17,0.011417084476868844,0.7988954310546891,False,,,,,,
2026-05-07,ops,b_smnights_rw,17,-0.005926783342048906,0.7599654306556612,False,,,,,,
2026-05-07,pd,b_smnights_rw,17,0.11731165034372794,,False,,,,,,
2026-05-07,sm,b_smnights_rw,17,0.1626008645305333,0.447517442771301,False,,,,,,
2026-05-07,ga,b_smnights_rw,17,0.08168205844249544,,False,,,,,,
2026-08-06,cor,b_smnights_rw,18,0.013782765949400895,0.8097427582503111,False,,,,,,
2026-08-06,ops,b_smnights_rw,18,-0.01041656266378585,0.763976667623893,False,,,,,,
2026-08-06,pd,b_smnights_rw,18,0.11811494904165838,,False,,,,,,
2026-08-06,sm,b_smnights_rw,18,0.16772290016184896,0.44294133842303746,False,,,,,,
2026-08-06,ga,b_smnights_rw,18,0.05606379646512878,,False,,,,,,
full_sample,cor,a_unit_rw_incl2020,22,-0.021477878040201955,1.0,True,,,,,,
full_sample,ops,a_unit_rw_incl2020,22,-0.04167802217227072,1.0,True,,,,,,
full_sample,pd,a_unit_rw_incl2020,22,0.1157695117238659,,True,,,,,,
full_sample,sm,a_unit_rw_incl2020,22,0.21896352391750623,0.0,True,,,,,,
full_sample,ga,a_unit_rw_incl2020,22,0.053151255961039895,,True,,,,,,
2022-02-15,cor,a_unit_rw_incl2020,4,-0.3998896911097075,1.0,True,,,,,,
2022-02-15,ops,a_unit_rw_incl2020,4,-0.3700844353669524,1.0,True,,,,,,
2022-02-15,pd,a_unit_rw_incl2020,4,0.014318009894871801,,True,,,,,,
2022-02-15,sm,a_unit_rw_incl2020,4,0.5140132606923976,0.0,True,,,,,,
2022-02-15,ga,a_unit_rw_incl2020,4,-0.07283020004977424,,True,,,,,,
2022-05-03,cor,a_unit_rw_incl2020,5,-0.333693098243408,1.0,True,,,,,,
2022-05-03,ops,a_unit_rw_incl2020,5,-0.32900171752706775,1.0,True,,,,,,
2022-05-03,pd,a_unit_rw_incl2020,5,0.0408094642354208,,True,,,,,,
2022-05-03,sm,a_unit_rw_incl2020,5,0.5004503627661534,0.0,True,,,,,,
2022-05-03,ga,a_unit_rw_incl2020,5,-0.005048179694674623,,True,,,,,,
2022-08-02,cor,a_unit_rw_incl2020,6,-0.24087514953886327,1.0,True,,,,,,
2022-08-02,ops,a_unit_rw_incl2020,6,-0.24851948958436232,1.0,True,,,,,,
2022-08-02,pd,a_unit_rw_incl2020,6,0.05810809813495598,,True,,,,,,
2022-08-02,sm,a_unit_rw_incl2020,6,0.42241368428792336,0.0,True,,,,,,
2022-08-02,ga,a_unit_rw_incl2020,6,0.02165136850630946,,True,,,,,,
2022-11-01,cor,a_unit_rw_incl2020,7,-0.19042479942553142,1.0,True,,,,,,
2022-11-01,ops,a_unit_rw_incl2020,7,-0.19266759259000465,1.0,True,,,,,,
2022-11-01,pd,a_unit_rw_incl2020,7,0.06246855947620783,,True,,,,,,
2022-11-01,sm,a_unit_rw_incl2020,7,0.39213715652206516,0.0,True,,,,,,
2022-11-01,ga,a_unit_rw_incl2020,7,0.03946054152326284,,True,,,,,,
2023-02-14,cor,a_unit_rw_incl2020,8,-0.15489423815274414,1.0,True,,,,,,
2023-02-14,ops,a_unit_rw_incl2020,8,-0.16345075030666043,1.0,True,,,,,,
2023-02-14,pd,a_unit_rw_incl2020,8,0.055716805088584426,,True,,,,,,
2023-02-14,sm,a_unit_rw_incl2020,8,0.33799317303458554,0.0,True,,,,,,
2023-02-14,ga,a_unit_rw_incl2020,8,0.08197988173307552,,True,,,,,,
2023-05-09,cor,a_unit_rw_incl2020,9,-0.12467044568666671,1.0,True,,,,,,
2023-05-09,ops,a_unit_rw_incl2020,9,-0.12710049100397786,1.0,True,,,,,,
2023-05-09,pd,a_unit_rw_incl2020,9,0.06476927833225089,,True,,,,,,
2023-05-09,sm,a_unit_rw_incl2020,9,0.3235074887309743,0.0,True,,,,,,
2023-05-09,ga,a_unit_rw_incl2020,9,0.09196293940807242,,True,,,,,,
2023-08-03,cor,a_unit_rw_incl2020,10,-0.10337219993836373,1.0,True,,,,,,
2023-08-03,ops,a_unit_rw_incl2020,10,-0.08203990218536787,1.0,True,,,,,,
2023-08-03,pd,a_unit_rw_incl2020,10,0.07584748566961169,,True,,,,,,
2023-08-03,sm,a_unit_rw_incl2020,10,0.3096199749001116,0.0,True,,,,,,
2023-08-03,ga,a_unit_rw_incl2020,10,0.10592551223515023,,True,,,,,,
2023-11-01,cor,a_unit_rw_incl2020,11,-0.08870940026375919,1.0,True,,,,,,
2023-11-01,ops,a_unit_rw_incl2020,11,-0.07217818264403485,1.0,True,,,,,,
2023-11-01,pd,a_unit_rw_incl2020,11,0.07249063807571395,,True,,,,,,
2023-11-01,sm,a_unit_rw_incl2020,11,0.25867487903491215,0.0,True,,,,,,
2023-11-01,ga,a_unit_rw_incl2020,11,0.10626350237674968,,True,,,,,,
2024-02-13,cor,a_unit_rw_incl2020,12,-0.07822543822592139,1.0,True,,,,,,
2024-02-13,ops,a_unit_rw_incl2020,12,-0.0716398916531954,1.0,True,,,,,,
2024-02-13,pd,a_unit_rw_incl2020,12,0.06220726502344165,,True,,,,,,
2024-02-13,sm,a_unit_rw_incl2020,12,0.2206970945892485,0.0,True,,,,,,
2024-02-13,ga,a_unit_rw_incl2020,12,0.09850426609637805,,True,,,,,,
2024-05-08,cor,a_unit_rw_incl2020,13,-0.06448457461420061,1.0,True,,,,,,
2024-05-08,ops,a_unit_rw_incl2020,13,-0.07569938746659818,1.0,True,,,,,,
2024-05-08,pd,a_unit_rw_incl2020,13,0.06319486854807883,,True,,,,,,
2024-05-08,sm,a_unit_rw_incl2020,13,0.20398435958291355,0.0,True,,,,,,
2024-05-08,ga,a_unit_rw_incl2020,13,0.10853066088550108,,True,,,,,,
2024-08-06,cor,a_unit_rw_incl2020,14,-0.04384067555660166,1.0,True,,,,,,
2024-08-06,ops,a_unit_rw_incl2020,14,-0.06790020270876762,1.0,True,,,,,,
2024-08-06,pd,a_unit_rw_incl2020,14,0.06509953255701978,,True,,,,,,
2024-08-06,sm,a_unit_rw_incl2020,14,0.19595050026738575,0.0,True,,,,,,
2024-08-06,ga,a_unit_rw_incl2020,14,0.10701841695330974,,True,,,,,,
2024-11-07,cor,a_unit_rw_incl2020,15,-0.05019861446171359,1.0,True,,,,,,
2024-11-07,ops,a_unit_rw_incl2020,15,-0.044631190754930786,1.0,True,,,,,,
2024-11-07,pd,a_unit_rw_incl2020,15,0.0859504628020204,,True,,,,,,
2024-11-07,sm,a_unit_rw_incl2020,15,0.20375457427038493,0.0,True,,,,,,
2024-11-07,ga,a_unit_rw_incl2020,15,0.0952999820051671,,True,,,,,,
2025-02-13,cor,a_unit_rw_incl2020,16,-0.045229288162225836,1.0,True,,,,,,
2025-02-13,ops,a_unit_rw_incl2020,16,-0.04962167144196145,1.0,True,,,,,,
2025-02-13,pd,a_unit_rw_incl2020,16,0.10364195840168937,,True,,,,,,
2025-02-13,sm,a_unit_rw_incl2020,16,0.21124626852898043,0.0,True,,,,,,
2025-02-13,ga,a_unit_rw_incl2020,16,0.09078175989747589,,True,,,,,,
2025-05-01,cor,a_unit_rw_incl2020,17,-0.04011690850422642,1.0,True,,,,,,
2025-05-01,ops,a_unit_rw_incl2020,17,-0.044277183588386025,1.0,True,,,,,,
2025-05-01,pd,a_unit_rw_incl2020,17,0.11195832252106447,,True,,,,,,
2025-05-01,sm,a_unit_rw_incl2020,17,0.18924031473506892,0.0,True,,,,,,
2025-05-01,ga,a_unit_rw_incl2020,17,0.08433864637785336,,True,,,,,,
2025-08-06,cor,a_unit_rw_incl2020,18,-0.03853050219016221,1.0,True,,,,,,
2025-08-06,ops,a_unit_rw_incl2020,18,-0.05151512676105772,1.0,True,,,,,,
2025-08-06,pd,a_unit_rw_incl2020,18,0.12117529608715241,,True,,,,,,
2025-08-06,sm,a_unit_rw_incl2020,18,0.18981686464216224,0.0,True,,,,,,
2025-08-06,ga,a_unit_rw_incl2020,18,0.07166967248914717,,True,,,,,,
2025-11-06,cor,a_unit_rw_incl2020,19,-0.026273581949518822,1.0,True,,,,,,
2025-11-06,ops,a_unit_rw_incl2020,19,-0.058847431239750114,1.0,True,,,,,,
2025-11-06,pd,a_unit_rw_incl2020,19,0.12173504976558823,,True,,,,,,
2025-11-06,sm,a_unit_rw_incl2020,19,0.19426803789165698,0.0,True,,,,,,
2025-11-06,ga,a_unit_rw_incl2020,19,0.09320084878048743,,True,,,,,,
2026-02-12,cor,a_unit_rw_incl2020,20,-0.024611892942807287,1.0,True,,,,,,
2026-02-12,ops,a_unit_rw_incl2020,20,-0.042558578584610186,1.0,True,,,,,,
2026-02-12,pd,a_unit_rw_incl2020,20,0.1166125926488555,,True,,,,,,
2026-02-12,sm,a_unit_rw_incl2020,20,0.20077117140866638,0.0,True,,,,,,
2026-02-12,ga,a_unit_rw_incl2020,20,0.1002781397904002,,True,,,,,,
2026-05-07,cor,a_unit_rw_incl2020,21,-0.02668207374258324,1.0,True,,,,,,
2026-05-07,ops,a_unit_rw_incl2020,21,-0.039263144785564044,1.0,True,,,,,,
2026-05-07,pd,a_unit_rw_incl2020,21,0.11453214217168375,,True,,,,,,
2026-05-07,sm,a_unit_rw_incl2020,21,0.2159139556816378,0.0,True,,,,,,
2026-05-07,ga,a_unit_rw_incl2020,21,0.07751220792270992,,True,,,,,,
2026-08-06,cor,a_unit_rw_incl2020,22,-0.021477878040201955,1.0,True,,,,,,
2026-08-06,ops,a_unit_rw_incl2020,22,-0.04167802217227072,1.0,True,,,,,,
2026-08-06,pd,a_unit_rw_incl2020,22,0.1157695117238659,,True,,,,,,
2026-08-06,sm,a_unit_rw_incl2020,22,0.21896352391750623,0.0,True,,,,,,
2026-08-06,ga,a_unit_rw_incl2020,22,0.053151255961039895,,True,,,,,,
